"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,33,"10001, 10118","13 - 17 years",1,224,683.7,"2025 - 26","Q4","Flu",
"Chinatown/Lower East Side",10002,36,"10002","13 - 17 years",1,1139,3160.5,"2025 - 26","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,36,"10003","13 - 17 years",1,334,928.53,"2025 - 26","Q4","Flu",
"Financial District",10004,96,"10004","13 - 17 years",1,72,74.91,"2025 - 26","Q4","Flu",
"Financial District",10005,98,"10005","13 - 17 years",1,81,82.63,"2025 - 26","Q4","Flu",
"Financial District",10006,58,"10006","13 - 17 years",1,39,67.09,"2025 - 26","Q4","Flu",
"TriBeCa",10007,74,"10007","13 - 17 years",1,156,210.74,"2025 - 26","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,23,"10009","13 - 17 years",1,463,1991.53,"2025 - 26","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,55,"10010","13 - 17 years",1,325,589.14,"2025 - 26","Q4","Flu",
"Chelsea",10011,34,"10011","13 - 17 years",1,375,1088.19,"2025 - 26","Q4","Flu",
"Greenwich Village/SoHo",10012,34,"10012","13 - 17 years",1,179,533.8,"2025 - 26","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,49,"10013","13 - 17 years",1,450,910.1,"2025 - 26","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,35,"10014","13 - 17 years",1,221,628.46,"2025 - 26","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,47,"10016","13 - 17 years",1,382,812.17,"2025 - 26","Q4","Flu",
"East Midtown/Murray Hill",10017,84,"10017","13 - 17 years",1,189,224.8,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,37,"10018","13 - 17 years",1,48,129.3,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,36,"10019, 10020","13 - 17 years",1,290,806.89,"2025 - 26","Q4","Flu",
"Lenox Hill/Upper East Side",10021,51,"10021","13 - 17 years",1,579,1138.75,"2025 - 26","Q4","Flu",
"East Midtown",10022,50,"10022","13 - 17 years",1,326,655.17,"2025 - 26","Q4","Flu",
"Lincoln Square",10023,50,"10023","13 - 17 years",1,991,1992.63,"2025 - 26","Q4","Flu",
"Upper West Side",10024,40,"10024","13 - 17 years",1,1072,2661.8,"2025 - 26","Q4","Flu",
