"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,84,"10001, 10118","13 - 17 years",1,559,667.36,2021,"Q4","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",1,3697,3019.66,2021,"Q4","HPV",
"East Village/Gramercy/Greenwich Village",10003,85,"10003","13 - 17 years",1,773,910.74,2021,"Q4","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,134,73.51,2021,"Q4","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,114,80.04,2021,"Q4","HPV",
"Financial District",10006,96,"10006","13 - 17 years",1,63,65.57,2021,"Q4","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,344,206.04,2021,"Q4","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,83,"10009","13 - 17 years",1,1611,1943.67,2021,"Q4","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,719,577.49,2021,"Q4","HPV",
"Chelsea",10011,92,"10011","13 - 17 years",1,984,1069.91,2021,"Q4","HPV",
"Greenwich Village/SoHo",10012,77,"10012","13 - 17 years",1,401,517.85,2021,"Q4","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1050,873.15,2021,"Q4","HPV",
"Hudson Square/Meatpacking District/West Village",10014,77,"10014","13 - 17 years",1,483,623.28,2021,"Q4","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,907,787.01,2021,"Q4","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,318,217.39,2021,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,136,122.27,2021,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",1,794,777.85,2021,"Q4","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1288,1128.8,2021,"Q4","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,764,641.51,2021,"Q4","HPV",
"Lincoln Square",10023,92,"10023","13 - 17 years",1,1808,1958.15,2021,"Q4","HPV",
"Upper West Side",10024,81,"10024","13 - 17 years",1,2147,2647.73,2021,"Q4","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,83,"10025","13 - 17 years",1,3050,3671.39,2021,"Q4","HPV",
"Central Harlem (South)",10026,99,"10026","13 - 17 years",1,1681,1629.46,2021,"Q4","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,99,"10027","13 - 17 years",1,2951,2766.68,2021,"Q4","HPV",
"Upper East Side/Yorkville",10028,86,"10028","13 - 17 years",1,1632,1900.57,2021,"Q4","HPV",
"East Harlem",10029,99,"10029","13 - 17 years",1,4356,4083.65,2021,"Q4","HPV",
"Central Harlem (North)",10030,90,"10030","13 - 17 years",1,1514,1682.61,2021,"Q4","HPV",
"Hamilton Heights/West Harlem",10031,94,"10031","13 - 17 years",1,2586,2746.42,2021,"Q4","HPV",
"Washington Heights (South)",10032,99,"10032","13 - 17 years",1,2799,2509.55,2021,"Q4","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,99,"10033","13 - 17 years",1,2506,2466.59,2021,"Q4","HPV",
"Inwood/Washington Heights (North)",10034,99,"10034","13 - 17 years",1,2008,1903.44,2021,"Q4","HPV",
"East Harlem",10035,98,"10035","13 - 17 years",1,2041,2075.47,2021,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",1,527,521.35,2021,"Q4","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,6160,804.91,2021,"Q4","HPV",
"Chinatown/Financial District",10038,99,"10038","13 - 17 years",1,696,660.7,2021,"Q4","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,89,"10039","13 - 17 years",1,1662,1864.61,2021,"Q4","HPV",
"Washington Heights (North)",10040,99,"10040","13 - 17 years",1,2028,2004.14,2021,"Q4","HPV",
"Roosevelt Island",10044,60,"10044","13 - 17 years",1,327,546.59,2021,"Q4","HPV",
"Lenox Hill/Upper East Side",10065,99,"10065","13 - 17 years",1,845,769.6,2021,"Q4","HPV",
