"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,55,"10001, 10118","5 - 12 years",1,527,962.21,"2025 - 26","Q4","Flu",
"Chinatown/Lower East Side",10002,31,"10002","5 - 12 years",1,1651,5369.42,"2025 - 26","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,45,"10003","5 - 12 years",1,647,1423.37,"2025 - 26","Q4","Flu",
"Financial District",10004,99,"10004","5 - 12 years",1,149,130.79,"2025 - 26","Q4","Flu",
"Financial District",10005,99,"10005","5 - 12 years",1,247,204.75,"2025 - 26","Q4","Flu",
"Financial District",10006,99,"10006","5 - 12 years",1,117,81.86,"2025 - 26","Q4","Flu",
"TriBeCa",10007,75,"10007","5 - 12 years",1,409,547.17,"2025 - 26","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,29,"10009","5 - 12 years",1,858,2948.24,"2025 - 26","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,68,"10010","5 - 12 years",1,715,1057.19,"2025 - 26","Q4","Flu",
"Chelsea",10011,48,"10011","5 - 12 years",1,876,1834.96,"2025 - 26","Q4","Flu",
"Greenwich Village/SoHo",10012,41,"10012","5 - 12 years",1,364,886.73,"2025 - 26","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,59,"10013","5 - 12 years",1,1065,1790.97,"2025 - 26","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,42,"10014","5 - 12 years",1,452,1087.41,"2025 - 26","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,52,"10016","5 - 12 years",1,830,1589.71,"2025 - 26","Q4","Flu",
"East Midtown/Murray Hill",10017,99,"10017","5 - 12 years",1,417,411.66,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,45,"10018","5 - 12 years",1,97,214.05,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,59,"10019, 10020","5 - 12 years",1,742,1264.51,"2025 - 26","Q4","Flu",
"Lenox Hill/Upper East Side",10021,62,"10021","5 - 12 years",1,1385,2244.72,"2025 - 26","Q4","Flu",
"East Midtown",10022,57,"10022","5 - 12 years",1,721,1262.9,"2025 - 26","Q4","Flu",
"Lincoln Square",10023,52,"10023","5 - 12 years",1,1818,3491.89,"2025 - 26","Q4","Flu",
"Upper West Side",10024,53,"10024","5 - 12 years",1,2231,4245.7,"2025 - 26","Q4","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,38,"10025","5 - 12 years",1,2151,5657.86,"2025 - 26","Q4","Flu",
"Central Harlem (South)",10026,28,"10026","5 - 12 years",1,817,2968.31,"2025 - 26","Q4","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,24,"10027","5 - 12 years",1,1101,4635.44,"2025 - 26","Q4","Flu",
"Upper East Side/Yorkville",10028,46,"10028","5 - 12 years",1,1438,3119.44,"2025 - 26","Q4","Flu",
"East Harlem",10029,28,"10029","5 - 12 years",1,1856,6669.33,"2025 - 26","Q4","Flu",
"Central Harlem (North)",10030,17,"10030","5 - 12 years",1,476,2741.73,"2025 - 26","Q4","Flu",
"Hamilton Heights/West Harlem",10031,18,"10031","5 - 12 years",1,784,4366.89,"2025 - 26","Q4","Flu",
"Washington Heights (South)",10032,22,"10032","5 - 12 years",1,848,3834.64,"2025 - 26","Q4","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,24,"10033","5 - 12 years",1,930,3829.17,"2025 - 26","Q4","Flu",
"Inwood/Washington Heights (North)",10034,20,"10034","5 - 12 years",1,607,3095.76,"2025 - 26","Q4","Flu",
"East Harlem",10035,23,"10035","5 - 12 years",1,752,3340.72,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,69,"10036","5 - 12 years",1,598,870.82,"2025 - 26","Q4","Flu",
"Central Harlem (North)/East Harlem",10037,30,"10037","5 - 12 years",1,378,1261.68,"2025 - 26","Q4","Flu",
"Chinatown/Financial District",10038,38,"10038","5 - 12 years",1,415,1083.67,"2025 - 26","Q4","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,18,"10039","5 - 12 years",1,557,3133.08,"2025 - 26","Q4","Flu",
"Washington Heights (North)",10040,23,"10040","5 - 12 years",1,704,3090.51,"2025 - 26","Q4","Flu",
"Roosevelt Island",10044,50,"10044","5 - 12 years",1,365,724.61,"2025 - 26","Q4","Flu",
