"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"East Harlem",10035,74,"10035","24 - 35 months",283,380.72,2021,"Q4","DTaP",""
"Hell's Kitchen/Midtown Manhattan",10036,76,"10036","24 - 35 months",130,171.17,2021,"Q4","DTaP",""
"Central Harlem (North)/East Harlem",10037,86,"10037","24 - 35 months",153,177.25,2021,"Q4","DTaP",""
"Chinatown/Financial District",10038,80,"10038","24 - 35 months",118,147.97,2021,"Q4","DTaP",""
"Central Harlem (North)/Washington Heights (South)",10039,60,"10039","24 - 35 months",206,345.01,2021,"Q4","DTaP",""
"Washington Heights (North)",10040,79,"10040","24 - 35 months",309,390.29,2021,"Q4","DTaP",""
"Roosevelt Island",10044,93,"10044","24 - 35 months",104,112.07,2021,"Q4","DTaP",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",278,269.16,2021,"Q4","DTaP",""
"Lincoln Square",10069,99,"10069","24 - 35 months",86,62.85,2021,"Q4","DTaP",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",204,200.95,2021,"Q4","DTaP",""
"Upper East Side/Yorkville",10128,94,"10128","24 - 35 months",434,464.08,2021,"Q4","DTaP",""
"Battery Park City",10280,60,"10280","24 - 35 months",91,152.22,2021,"Q4","DTaP",""
"Battery Park City",10282,52,"10282","24 - 35 months",73,140.3,2021,"Q4","DTaP",""
"Silver Lake/St. George",10301,78,"10301","24 - 35 months",316,406.03,2021,"Q4","DTaP",""
"Elm Park",10302,66,"10302","24 - 35 months",159,242.63,2021,"Q4","DTaP",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,72,"10303","24 - 35 months",253,351.13,2021,"Q4","DTaP",""
"New Dorp/Todt Hill",10304,85,"10304","24 - 35 months",411,482.44,2021,"Q4","DTaP",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,76,"10305","24 - 35 months",334,440.94,2021,"Q4","DTaP",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,70,"10306","24 - 35 months",397,569.34,2021,"Q4","DTaP",""
"Tottenville",10307,48,"10307","24 - 35 months",70,145.5,2021,"Q4","DTaP",""
"Great Kills",10308,53,"10308","24 - 35 months",159,297.79,2021,"Q4","DTaP",""
"Charleston/Prince's Bay/Woodrow",10309,60,"10309","24 - 35 months",219,362.08,2021,"Q4","DTaP",""
"Port Richmond/Randall Manor/West Brighton",10310,73,"10310","24 - 35 months",233,317.44,2021,"Q4","DTaP",""
"Annadale/Rossville",10312,68,"10312","24 - 35 months",417,615.44,2021,"Q4","DTaP",""
"Bloomfield/Freshkills Park",10314,65,"10314","24 - 35 months",626,970.5,2021,"Q4","DTaP",""
"Concourse/Melrose",10451,82,"10451","24 - 35 months",529,648.96,2021,"Q4","DTaP",""
"Concourse/Highbridge",10452,76,"10452","24 - 35 months",848,1121.87,2021,"Q4","DTaP",""
"Morris Heights/Mount Hope/University Heights",10453,79,"10453","24 - 35 months",891,1128.46,2021,"Q4","DTaP",""
"Mott Haven/Port Morris",10454,67,"10454","24 - 35 months",379,562.82,2021,"Q4","DTaP",""
"Mott Haven",10455,74,"10455","24 - 35 months",429,578.15,2021,"Q4","DTaP",""
"Claremont/Morrisania",10456,78,"10456","24 - 35 months",993,1266.17,2021,"Q4","DTaP",""
"Belmont/Claremont/Mount Hope/Tremont",10457,75,"10457","24 - 35 months",878,1163.66,2021,"Q4","DTaP",""
"Belmont/Fordham University/Kingsbridge",10458,77,"10458","24 - 35 months",863,1123.63,2021,"Q4","DTaP",""
"Charlotte Gardens/Hunts Point",10459,69,"10459","24 - 35 months",528,768.31,2021,"Q4","DTaP",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,77,"10460","24 - 35 months",646,833.74,2021,"Q4","DTaP",""
"Morris Park/Pelham Bay/Westchester Square",10461,82,"10461","24 - 35 months",483,588.18,2021,"Q4","DTaP",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",935,929.69,2021,"Q4","DTaP",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,74,"10463","24 - 35 months",609,821.55,2021,"Q4","DTaP",""
"City Island",10464,99,"10464","24 - 35 months",58,35.73,2021,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,59,"10465","24 - 35 months",297,505.21,2021,"Q4","DTaP",""
"Edenwald/Wakefield",10466,63,"10466","24 - 35 months",533,841.74,2021,"Q4","DTaP",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,80,"10467","24 - 35 months",1013,1268.34,2021,"Q4","DTaP",""
"Fordham/Kingsbridge/University Heights",10468,74,"10468","24 - 35 months",798,1080.4,2021,"Q4","DTaP",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,60,"10469","24 - 35 months",496,826.86,2021,"Q4","DTaP",""
"Wakefield/Woodlawn",10470,85,"10470","24 - 35 months",163,190.72,2021,"Q4","DTaP",""
"Fieldston/North Riverdale/Riverdale",10471,53,"10471","24 - 35 months",133,249.45,2021,"Q4","DTaP",""
"Soundview",10472,86,"10472","24 - 35 months",723,842.88,2021,"Q4","DTaP",""
"Castle Hill/Clason Point/Soundview",10473,82,"10473","24 - 35 months",484,591.86,2021,"Q4","DTaP",""
"Hunts Point",10474,83,"10474","24 - 35 months",133,161.15,2021,"Q4","DTaP",""
"Co-op City/Edenwald",10475,61,"10475","24 - 35 months",201,330.54,2021,"Q4","DTaP",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",242,177.36,2021,"Q4","DTaP",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",408,357.29,2021,"Q4","DTaP",""
"Astoria (North)",11102,99,"11102","24 - 35 months",253,236.51,2021,"Q4","DTaP",""
"Astoria (North)/Astoria (South)",11103,83,"11103","24 - 35 months",241,290.48,2021,"Q4","DTaP",""
"Sunnyside",11104,71,"11104","24 - 35 months",191,267.46,2021,"Q4","DTaP",""
"Ditmars Steinway",11105,81,"11105","24 - 35 months",273,336.14,2021,"Q4","DTaP",""
"Astoria (South)",11106,83,"11106","24 - 35 months",295,355.12,2021,"Q4","DTaP",""
"Long Island City",11109,99,"11109","24 - 35 months",93,84.87,2021,"Q4","DTaP",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,82,"11201","24 - 35 months",677,824.64,2021,"Q4","DTaP",""
"East Flatbush (North)/East Flatbush (South)",11203,66,"11203","24 - 35 months",492,746.57,2021,"Q4","DTaP",""
"Bensonhurst/Mapleton",11204,63,"11204","24 - 35 months",742,1184.07,2021,"Q4","DTaP",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,32,"11205","24 - 35 months",332,1039.55,2021,"Q4","DTaP",""
"Williamsburg (South)",11206,30,"11206","24 - 35 months",458,1504.7,2021,"Q4","DTaP",""
"Cypress Hills/East New York",11207,67,"11207","24 - 35 months",826,1228.61,2021,"Q4","DTaP",""
"Cypress Hills/East New York",11208,75,"11208","24 - 35 months",1012,1349.38,2021,"Q4","DTaP",""
"Bay Ridge/Fort Hamilton",11209,74,"11209","24 - 35 months",563,762.9,2021,"Q4","DTaP",""
"Flatlands/Midwood",11210,70,"11210","24 - 35 months",552,790.67,2021,"Q4","DTaP",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,29,"11211, 11249","24 - 35 months",581,1989.13,2021,"Q4","DTaP",""
"Ocean Hill-Brownsville",11212,69,"11212","24 - 35 months",736,1063.22,2021,"Q4","DTaP",""
"Crown Heights (East)",11213,46,"11213","24 - 35 months",466,1012.09,2021,"Q4","DTaP",""
"Bath Beach/Bensonhurst/Gravesend",11214,85,"11214","24 - 35 months",870,1019.4,2021,"Q4","DTaP",""
"Gowanus/Park Slope/Windsor Terrace",11215,70,"11215","24 - 35 months",644,916.23,2021,"Q4","DTaP",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,54,"11216","24 - 35 months",325,597.06,2021,"Q4","DTaP",""
"Boerum Hill/Park Slope",11217,72,"11217, 11243","24 - 35 months",368,512.98,2021,"Q4","DTaP",""
"Kensington/Windsor Terrace",11218,65,"11218","24 - 35 months",720,1114.75,2021,"Q4","DTaP",""
"Borough Park",11219,49,"11219","24 - 35 months",1048,2151.95,2021,"Q4","DTaP",""
"Sunset Park",11220,99,"11220","24 - 35 months",1204,1217.84,2021,"Q4","DTaP",""
"Bedford-Stuyvesant (East)/Bushwick",11221,55,"11221","24 - 35 months",524,950.52,2021,"Q4","DTaP",""
"Greenpoint",11222,92,"11222","24 - 35 months",256,276.86,2021,"Q4","DTaP",""
"Gravesend/Homecrest",11223,80,"11223","24 - 35 months",797,992.72,2021,"Q4","DTaP",""
"Brighton Beach/Coney Island/Seagate",11224,75,"11224","24 - 35 months",322,430.55,2021,"Q4","DTaP",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,54,"11225","24 - 35 months",401,737.7,2021,"Q4","DTaP",""
"Flatbush/Prospect Lefferts Gardens",11226,65,"11226","24 - 35 months",759,1168.99,2021,"Q4","DTaP",""
"Bath Beach/Dyker Heights",11228,81,"11228","24 - 35 months",372,458.03,2021,"Q4","DTaP",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,80,"11229","24 - 35 months",702,874.16,2021,"Q4","DTaP",""
"Midwood",11230,71,"11230","24 - 35 months",969,1362.48,2021,"Q4","DTaP",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,61,"11231","24 - 35 months",325,531.06,2021,"Q4","DTaP",""
"Sunset Park",11232,68,"11232","24 - 35 months",239,352.24,2021,"Q4","DTaP",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,46,"11233","24 - 35 months",488,1067.36,2021,"Q4","DTaP",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,69,"11234","24 - 35 months",664,958.78,2021,"Q4","DTaP",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,87,"11235","24 - 35 months",658,758.53,2021,"Q4","DTaP",""
"Canarsie",11236,69,"11236","24 - 35 months",707,1022.15,2021,"Q4","DTaP",""
"Bushwick/East Williamsburg",11237,70,"11237","24 - 35 months",374,533.43,2021,"Q4","DTaP",""
"Clinton Hill/Prospect Heights",11238,72,"11238","24 - 35 months",467,647.51,2021,"Q4","DTaP",""
"East New York",11239,73,"11239","24 - 35 months",106,144.98,2021,"Q4","DTaP",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",478,443.38,2021,"Q4","DTaP",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",911,675.54,2021,"Q4","DTaP",""
"College Point",11356,85,"11356","24 - 35 months",292,342.65,2021,"Q4","DTaP",""
"Whitestone",11357,67,"11357","24 - 35 months",277,415.9,2021,"Q4","DTaP",""
"Auburndale/Murray Hill",11358,93,"11358","24 - 35 months",328,351.5,2021,"Q4","DTaP",""
"Bayside (North)",11360,67,"11360","24 - 35 months",108,161.49,2021,"Q4","DTaP",""
"Bayside (North)/Bayside (South)",11361,71,"11361","24 - 35 months",197,275.74,2021,"Q4","DTaP",""
"Douglaston-Little Neck",11362,75,"11362","24 - 35 months",110,146.98,2021,"Q4","DTaP",""
"Douglaston-Little Neck",11363,77,"11363","24 - 35 months",41,53.26,2021,"Q4","DTaP",""
"Bayside (South)/Oakland Gardens",11364,65,"11364","24 - 35 months",217,332.31,2021,"Q4","DTaP",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,83,"11365","24 - 35 months",381,459.54,2021,"Q4","DTaP",""
"Fresh Meadows/Hillcrest",11366,86,"11366","24 - 35 months",98,114.51,2021,"Q4","DTaP",""
"Kew Gardens Hills/Pomonok",11367,78,"11367","24 - 35 months",528,679.8,2021,"Q4","DTaP",""
"Corona/North Corona",11368,81,"11368","24 - 35 months",1325,1628.57,2021,"Q4","DTaP",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",386,344.66,2021,"Q4","DTaP",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",250,227.54,2021,"Q4","DTaP",""
"Jackson Heights",11372,82,"11372","24 - 35 months",581,708.04,2021,"Q4","DTaP",""
"Elmhurst",11373,90,"11373","24 - 35 months",985,1100.24,2021,"Q4","DTaP",""
"Rego Park",11374,93,"11374","24 - 35 months",430,460.23,2021,"Q4","DTaP",""
"Forest Hills",11375,82,"11375","24 - 35 months",667,811.59,2021,"Q4","DTaP",""
"Woodside",11377,85,"11377","24 - 35 months",738,867.25,2021,"Q4","DTaP",""
"Maspeth",11378,62,"11378","24 - 35 months",284,460.29,2021,"Q4","DTaP",""
"Middle Village",11379,77,"11379","24 - 35 months",290,378.52,2021,"Q4","DTaP",""
"Glendale/Ridgewood",11385,63,"11385","24 - 35 months",799,1260.78,2021,"Q4","DTaP",""
"Cambria Heights",11411,64,"11411","24 - 35 months",114,178,2021,"Q4","DTaP",""
"St. Albans",11412,76,"11412","24 - 35 months",309,405.21,2021,"Q4","DTaP",""
"Laurelton/Rosedale",11413,71,"11413","24 - 35 months",301,426.35,2021,"Q4","DTaP",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,62,"11414","24 - 35 months",173,277.5,2021,"Q4","DTaP",""
"Kew Gardens",11415,73,"11415","24 - 35 months",165,227.22,2021,"Q4","DTaP",""
"Ozone Park",11416,99,"11416","24 - 35 months",317,314.93,2021,"Q4","DTaP",""
"Ozone Park",11417,90,"11417","24 - 35 months",304,336.4,2021,"Q4","DTaP",""
"Richmond Hill",11418,75,"11418","24 - 35 months",348,462.42,2021,"Q4","DTaP",""
"Richmond Hill/South Ozone Park",11419,75,"11419","24 - 35 months",394,527.63,2021,"Q4","DTaP",""
"South Ozone Park",11420,75,"11420","24 - 35 months",413,552.64,2021,"Q4","DTaP",""
"Woodhaven",11421,73,"11421","24 - 35 months",331,452.38,2021,"Q4","DTaP",""
"Rosedale",11422,69,"11422","24 - 35 months",229,332.56,2021,"Q4","DTaP",""
"Hollis/Holliswood",11423,99,"11423","24 - 35 months",282,269.62,2021,"Q4","DTaP",""
"Bellerose",11426,73,"11426","24 - 35 months",145,198.08,2021,"Q4","DTaP",""
"Bellerose/Hollis Hills/Holliswood",11427,70,"11427","24 - 35 months",172,245.78,2021,"Q4","DTaP",""
"Queens Village",11428,76,"11428","24 - 35 months",159,208.34,2021,"Q4","DTaP",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",320,269.52,2021,"Q4","DTaP",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months",709,685.23,2021,"Q4","DTaP",""
"Jamaica",11433,75,"11433","24 - 35 months",352,466.53,2021,"Q4","DTaP",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,68,"11434","24 - 35 months",525,769.28,2021,"Q4","DTaP",""
"Briarwood/Jamaica",11435,84,"11435","24 - 35 months",593,702.94,2021,"Q4","DTaP",""
"South Jamaica/South Ozone Park",11436,64,"11436","24 - 35 months",165,258.36,2021,"Q4","DTaP",""
"Edgemere/Far Rockaway",11691,60,"11691","24 - 35 months",699,1168.12,2021,"Q4","DTaP",""
"Arverne/Edgemere",11692,55,"11692","24 - 35 months",189,345.08,2021,"Q4","DTaP",""
"Arverne/Broad Channel",11693,43,"11693","24 - 35 months",66,153.84,2021,"Q4","DTaP",""
"Belle Harbor-Neponsit/Rockaway Park",11694,69,"11694","24 - 35 months",140,202.75,2021,"Q4","DTaP",""
"Breezy Point",11697,72,"11697","24 - 35 months",24,33.23,2021,"Q4","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
