"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,70,"10001, 10118","13 years",1,108,153.48,2021,"Q4","HPV",""
"Chinatown/Lower East Side",10002,92,"10002","13 years",1,576,625.51,2021,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,67,"10003","13 years",1,114,171.02,2021,"Q4","HPV",""
"Financial District",10004,99,"10004","13 years",1,24,15.98,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,17,12.88,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,0,"10006","13 years",1,,13.93,2021,"Q4","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,99,"10007","13 years",1,46,39.9,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,65,"10009","13 years",1,266,412.11,2021,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 years",1,124,110.46,2021,"Q4","HPV",""
"Chelsea",10011,72,"10011","13 years",1,153,211.64,2021,"Q4","HPV",""
"Greenwich Village/SoHo",10012,48,"10012","13 years",1,46,96.28,2021,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,94,"10013","13 years",1,159,170.05,2021,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,67,"10014","13 years",1,82,121.6,2021,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,87,"10016","13 years",1,143,164.18,2021,"Q4","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,62,44.26,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 years",1,31,28.17,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,84,"10019, 10020","13 years",1,126,150.78,2021,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,95,"10021","13 years",1,214,224.13,2021,"Q4","HPV",""
"East Midtown",10022,88,"10022","13 years",1,114,130.25,2021,"Q4","HPV",""
"Lincoln Square",10023,74,"10023","13 years",1,281,378.83,2021,"Q4","HPV",""
"Upper West Side",10024,68,"10024","13 years",1,361,528.04,2021,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,64,"10025","13 years",1,468,730.44,2021,"Q4","HPV",""
"Central Harlem (South)",10026,70,"10026","13 years",1,254,364.16,2021,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,79,"10027","13 years",1,470,591.2,2021,"Q4","HPV",""
"Upper East Side/Yorkville",10028,64,"10028","13 years",1,237,371.16,2021,"Q4","HPV",""
"East Harlem",10029,97,"10029","13 years",1,812,834.66,2021,"Q4","HPV",""
"Central Harlem (North)",10030,76,"10030","13 years",1,271,357.82,2021,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,80,"10031","13 years",1,477,594.12,2021,"Q4","HPV",""
"Washington Heights (South)",10032,98,"10032","13 years",1,520,531.83,2021,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,87,"10033","13 years",1,441,505.21,2021,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,85,"10034","13 years",1,339,400.34,2021,"Q4","HPV",""
"East Harlem",10035,81,"10035","13 years",1,348,431.99,2021,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 years",1,106,102.57,2021,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","13 years",1,829,176.2,2021,"Q4","HPV",""
"Chinatown/Financial District",10038,92,"10038","13 years",1,126,136.36,2021,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,79,"10039","13 years",1,300,380.29,2021,"Q4","HPV",""
"Washington Heights (North)",10040,82,"10040","13 years",1,355,431.21,2021,"Q4","HPV",""
"Roosevelt Island",10044,37,"10044","13 years",1,39,104.6,2021,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,87,"10065","13 years",1,141,162.04,2021,"Q4","HPV",""
"Lincoln Square",10069,99,"10069","13 years",1,47,38.97,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,98,"10075, 10162","13 years",1,165,167.92,2021,"Q4","HPV",""
"Upper East Side/Yorkville",10128,66,"10128","13 years",1,332,505.32,2021,"Q4","HPV",""
"Battery Park City",10280,77,"10280","13 years",1,39,50.72,2021,"Q4","HPV",""
"Battery Park City",10282,99,"10282","13 years",1,44,35.68,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,67,"10301","13 years",1,320,477.79,2021,"Q4","HPV",""
"Elm Park",10302,58,"10302","13 years",1,169,289.23,2021,"Q4","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,60,"10303","13 years",1,263,435.6,2021,"Q4","HPV",""
"New Dorp/Todt Hill",10304,57,"10304","13 years",1,338,592.13,2021,"Q4","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,38,"10305","13 years",1,186,490.93,2021,"Q4","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,23,"10306","13 years",1,165,729.43,2021,"Q4","HPV",""
"Tottenville",10307,16,"10307","13 years",1,36,222.4,2021,"Q4","HPV",""
"Great Kills",10308,21,"10308","13 years",1,83,388.41,2021,"Q4","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,19,"10309","13 years",1,86,453.75,2021,"Q4","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,60,"10310","13 years",1,224,375.44,2021,"Q4","HPV",""
"Annadale/Rossville",10312,18,"10312","13 years",1,144,808.92,2021,"Q4","HPV",""
"Bloomfield/Freshkills Park",10314,29,"10314","13 years",1,330,1124.08,2021,"Q4","HPV",""
"Concourse/Melrose",10451,99,"10451","13 years",1,701,638.15,2021,"Q4","HPV",""
"Concourse/Highbridge",10452,99,"10452","13 years",1,1149,1154.12,2021,"Q4","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 years",1,1289,1201.21,2021,"Q4","HPV",""
"Mott Haven/Port Morris",10454,99,"10454","13 years",1,639,619.62,2021,"Q4","HPV",""
"Mott Haven",10455,99,"10455","13 years",1,723,664.19,2021,"Q4","HPV",""
"Claremont/Morrisania",10456,99,"10456","13 years",1,1361,1340.61,2021,"Q4","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,99,"10457","13 years",1,1266,1218.18,2021,"Q4","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,98,"10458","13 years",1,1109,1129.63,2021,"Q4","HPV",""
"Charlotte Gardens/Hunts Point",10459,99,"10459","13 years",1,777,760.87,2021,"Q4","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,90,"10460","13 years",1,852,946.28,2021,"Q4","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,77,"10461","13 years",1,458,593.27,2021,"Q4","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","13 years",1,884,894.9,2021,"Q4","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,93,"10463","13 years",1,656,706.58,2021,"Q4","HPV",""
"City Island",10464,99,"10464","13 years",1,88,60.68,2021,"Q4","HPV",""
"Country Club/Throgs Neck",10465,53,"10465","13 years",1,327,618.66,2021,"Q4","HPV",""
"Edenwald/Wakefield",10466,76,"10466","13 years",1,783,1036.73,2021,"Q4","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","13 years",1,1265,1227.98,2021,"Q4","HPV",""
"Fordham/Kingsbridge/University Heights",10468,99,"10468","13 years",1,1124,1107.49,2021,"Q4","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,78,"10469","13 years",1,716,923.55,2021,"Q4","HPV",""
"Wakefield/Woodlawn",10470,78,"10470","13 years",1,139,177.33,2021,"Q4","HPV",""
"Fieldston/North Riverdale/Riverdale",10471,65,"10471","13 years",1,128,196.18,2021,"Q4","HPV",""
"Soundview",10472,99,"10472","13 years",1,974,865.17,2021,"Q4","HPV",""
"Castle Hill/Clason Point/Soundview",10473,79,"10473","13 years",1,690,877.89,2021,"Q4","HPV",""
"Hunts Point",10474,99,"10474","13 years",1,188,182.35,2021,"Q4","HPV",""
"Co-op City/Edenwald",10475,63,"10475","13 years",1,274,436.52,2021,"Q4","HPV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","13 years",1,310,227.46,2021,"Q4","HPV",""
"Astoria (South)/Long Island City/Sunnyside",11101,72,"11101","13 years",1,228,317.34,2021,"Q4","HPV",""
"Astoria (North)",11102,75,"11102","13 years",1,196,260.75,2021,"Q4","HPV",""
"Astoria (North)/Astoria (South)",11103,56,"11103","13 years",1,160,285.98,2021,"Q4","HPV",""
