"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,50,"10001, 10118","13 - 17 years",1,340,683.7,"2024 - 25","Q2","Flu",
"Chinatown/Lower East Side",10002,45,"10002","13 - 17 years",1,1417,3160.5,"2024 - 25","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,38,"10003","13 - 17 years",1,352,928.53,"2024 - 25","Q2","Flu",
"Financial District",10004,99,"10004","13 - 17 years",1,78,74.91,"2024 - 25","Q2","Flu",
"Financial District",10005,99,"10005","13 - 17 years",1,82,82.63,"2024 - 25","Q2","Flu",
"Financial District",10006,83,"10006","13 - 17 years",1,56,67.09,"2024 - 25","Q2","Flu",
"TriBeCa",10007,77,"10007","13 - 17 years",1,163,210.74,"2024 - 25","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,29,"10009","13 - 17 years",1,577,1991.53,"2024 - 25","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,56,"10010","13 - 17 years",1,332,589.14,"2024 - 25","Q2","Flu",
"Chelsea",10011,40,"10011","13 - 17 years",1,439,1088.19,"2024 - 25","Q2","Flu",
"Greenwich Village/SoHo",10012,38,"10012","13 - 17 years",1,202,533.8,"2024 - 25","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,60,"10013","13 - 17 years",1,545,910.1,"2024 - 25","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,38,"10014","13 - 17 years",1,240,628.46,"2024 - 25","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,55,"10016","13 - 17 years",1,444,812.17,"2024 - 25","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,596,224.8,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,68,"10018","13 - 17 years",1,88,129.3,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,54,"10019, 10020","13 - 17 years",1,432,806.89,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10021,56,"10021","13 - 17 years",1,633,1138.75,"2024 - 25","Q2","Flu",
