"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,82,"10001, 10118","24 - 35 months",89,108.94,2022,"Q2",4313314,""
"Chinatown/Lower East Side",10002,79,"10002","24 - 35 months",401,509.82,2022,"Q2",4313314,""
"East Village/Gramercy/Greenwich Village",10003,66,"10003","24 - 35 months",148,225.16,2022,"Q2",4313314,""
"Financial District",10004,58,"10004","24 - 35 months",22,38.24,2022,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",56,50.1,2022,"Q2",4313314,""
"Financial District",10006,99,"10006","24 - 35 months",27,21.18,2022,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,71,"10007","24 - 35 months",77,108.22,2022,"Q2",4313314,""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,75,"10009","24 - 35 months",238,319.23,2022,"Q2",4313314,""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",178,180.16,2022,"Q2",4313314,""
"Chelsea",10011,69,"10011","24 - 35 months",205,295.99,2022,"Q2",4313314,""
"Greenwich Village/SoHo",10012,58,"10012","24 - 35 months",69,119.35,2022,"Q2",4313314,""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,76,"10013","24 - 35 months",199,260.94,2022,"Q2",4313314,""
"Hudson Square/Meatpacking District/West Village",10014,65,"10014","24 - 35 months",99,153.46,2022,"Q2",4313314,""
"Kips Bay/Murray Hill/NoMad",10016,86,"10016","24 - 35 months",273,315.91,2022,"Q2",4313314,""
"East Midtown/Murray Hill",10017,98,"10017","24 - 35 months",78,79.23,2022,"Q2",4313314,""
"Hell's Kitchen/Midtown Manhattan",10018,80,"10018","24 - 35 months",34,42.3,2022,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,85,"10019, 10020","24 - 35 months",212,248.3,2022,"Q2",4313314,""
"Lenox Hill/Upper East Side",10021,88,"10021","24 - 35 months",290,329.66,2022,"Q2",4313314,""
"East Midtown",10022,80,"10022","24 - 35 months",167,208.1,2022,"Q2",4313314,""
"Lincoln Square",10023,64,"10023","24 - 35 months",383,598.26,2022,"Q2",4313314,""
"Upper West Side",10024,58,"10024","24 - 35 months",327,567.12,2022,"Q2",4313314,""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,64,"10025","24 - 35 months",449,700.47,2022,"Q2",4313314,""
"Central Harlem (South)",10026,57,"10026","24 - 35 months",227,396.46,2022,"Q2",4313314,""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,53,"10027","24 - 35 months",305,579.19,2022,"Q2",4313314,""
"Upper East Side/Yorkville",10028,72,"10028","24 - 35 months",240,332.5,2022,"Q2",4313314,""
"East Harlem",10029,68,"10029","24 - 35 months",493,726.81,2022,"Q2",4313314,""
"Central Harlem (North)",10030,45,"10030","24 - 35 months",159,353.22,2022,"Q2",4313314,""
"Hamilton Heights/West Harlem",10031,65,"10031","24 - 35 months",325,499.71,2022,"Q2",4313314,""
"Washington Heights (South)",10032,58,"10032","24 - 35 months",286,495.1,2022,"Q2",4313314,""
"Washington Heights (North)/Washington Heights (South)",10033,61,"10033","24 - 35 months",316,517.97,2022,"Q2",4313314,""
"Inwood/Washington Heights (North)",10034,78,"10034","24 - 35 months",282,361.68,2022,"Q2",4313314,""
"East Harlem",10035,69,"10035","24 - 35 months",253,368.67,2022,"Q2",4313314,""
"Hell's Kitchen/Midtown Manhattan",10036,63,"10036","24 - 35 months",103,162.38,2022,"Q2",4313314,""
"Central Harlem (North)/East Harlem",10037,75,"10037","24 - 35 months",128,171.39,2022,"Q2",4313314,""
"Chinatown/Financial District",10038,75,"10038","24 - 35 months",105,140,2022,"Q2",4313314,""
"Central Harlem (North)/Washington Heights (South)",10039,55,"10039","24 - 35 months",183,334.43,2022,"Q2",4313314,""
"Washington Heights (North)",10040,68,"10040","24 - 35 months",258,377.93,2022,"Q2",4313314,""
"Roosevelt Island",10044,84,"10044","24 - 35 months",87,104.05,2022,"Q2",4313314,""
"Lenox Hill/Upper East Side",10065,93,"10065","24 - 35 months",236,253.87,2022,"Q2",4313314,""
"Lincoln Square",10069,99,"10069","24 - 35 months",71,57.66,2022,"Q2",4313314,""
"Lenox Hill/Upper East Side",10075,84,"10075, 10162","24 - 35 months",161,190.75,2022,"Q2",4313314,""
"Upper East Side/Yorkville",10128,84,"10128","24 - 35 months",370,439.96,2022,"Q2",4313314,""
"Battery Park City",10280,46,"10280","24 - 35 months",66,143.26,2022,"Q2",4313314,""
"Battery Park City",10282,49,"10282","24 - 35 months",65,132.62,2022,"Q2",4313314,""
"Silver Lake/St. George",10301,54,"10301","24 - 35 months",213,394.6,2022,"Q2",4313314,""
"Elm Park",10302,51,"10302","24 - 35 months",120,235.2,2022,"Q2",4313314,""
"Graniteville/Mariner's Harbor/Port Ivory",10303,55,"10303","24 - 35 months",189,340.74,2022,"Q2",4313314,""
"New Dorp/Todt Hill",10304,58,"10304","24 - 35 months",271,470.25,2022,"Q2",4313314,""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,50,"10305","24 - 35 months",215,431.36,2022,"Q2",4313314,""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,47,"10306","24 - 35 months",258,554.17,2022,"Q2",4313314,""
"Tottenville",10307,23,"10307","24 - 35 months",32,140.71,2022,"Q2",4313314,""
"Great Kills",10308,28,"10308","24 - 35 months",80,288.25,2022,"Q2",4313314,""
"Charleston/Prince's Bay/Woodrow",10309,31,"10309","24 - 35 months",108,350.86,2022,"Q2",4313314,""
"Port Richmond/Randall Manor/West Brighton",10310,54,"10310","24 - 35 months",165,307.89,2022,"Q2",4313314,""
"Annadale/Rossville",10312,35,"10312","24 - 35 months",212,597.63,2022,"Q2",4313314,""
"Bloomfield/Freshkills Park",10314,46,"10314","24 - 35 months",440,947.12,2022,"Q2",4313314,""
"Concourse/Melrose",10451,74,"10451","24 - 35 months",453,610.93,2022,"Q2",4313314,""
"Concourse/Highbridge",10452,68,"10452","24 - 35 months",715,1057.2,2022,"Q2",4313314,""
"Morris Heights/Mount Hope/University Heights",10453,72,"10453","24 - 35 months",766,1065.26,2022,"Q2",4313314,""
"Mott Haven/Port Morris",10454,64,"10454","24 - 35 months",339,530.83,2022,"Q2",4313314,""
"Mott Haven",10455,75,"10455","24 - 35 months",410,546.16,2022,"Q2",4313314,""
"Claremont/Morrisania",10456,70,"10456","24 - 35 months",840,1191.66,2022,"Q2",4313314,""
"Belmont/Claremont/Mount Hope/Tremont",10457,67,"10457","24 - 35 months",739,1097.19,2022,"Q2",4313314,""
"Belmont/Fordham University/Kingsbridge",10458,68,"10458","24 - 35 months",723,1061.75,2022,"Q2",4313314,""
"Charlotte Gardens/Hunts Point",10459,59,"10459","24 - 35 months",427,724.15,2022,"Q2",4313314,""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,69,"10460","24 - 35 months",542,786.11,2022,"Q2",4313314,""
"Morris Park/Pelham Bay/Westchester Square",10461,76,"10461","24 - 35 months",422,553.54,2022,"Q2",4313314,""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,84,"10462","24 - 35 months",736,874.43,2022,"Q2",4313314,""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,72,"10463","24 - 35 months",555,771.23,2022,"Q2",4313314,""
"City Island",10464,99,"10464","24 - 35 months",52,33.37,2022,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,56,"10465","24 - 35 months",266,474.13,2022,"Q2",4313314,""
"Edenwald/Wakefield",10466,63,"10466","24 - 35 months",495,789.31,2022,"Q2",4313314,""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,72,"10467","24 - 35 months",860,1193.94,2022,"Q2",4313314,""
"Fordham/Kingsbridge/University Heights",10468,67,"10468","24 - 35 months",690,1022.53,2022,"Q2",4313314,""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,55,"10469","24 - 35 months",430,774.93,2022,"Q2",4313314,""
"Wakefield/Woodlawn",10470,66,"10470","24 - 35 months",118,177.9,2022,"Q2",4313314,""
"Fieldston/North Riverdale/Riverdale",10471,52,"10471","24 - 35 months",120,232.18,2022,"Q2",4313314,""
"Soundview",10472,87,"10472","24 - 35 months",692,794.14,2022,"Q2",4313314,""
"Castle Hill/Clason Point/Soundview",10473,72,"10473","24 - 35 months",404,558.27,2022,"Q2",4313314,""
"Hunts Point",10474,83,"10474","24 - 35 months",126,152.22,2022,"Q2",4313314,""
"Co-op City/Edenwald",10475,57,"10475","24 - 35 months",177,310.04,2022,"Q2",4313314,""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",174,162.77,2022,"Q2",4313314,""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",350,330.66,2022,"Q2",4313314,""
"Astoria (North)",11102,99,"11102","24 - 35 months",227,220.8,2022,"Q2",4313314,""
"Astoria (North)/Astoria (South)",11103,76,"11103","24 - 35 months",207,271.3,2022,"Q2",4313314,""
"Sunnyside",11104,68,"11104","24 - 35 months",170,248.22,2022,"Q2",4313314,""
"Ditmars Steinway",11105,67,"11105","24 - 35 months",211,313.21,2022,"Q2",4313314,""
"Astoria (South)",11106,78,"11106","24 - 35 months",257,330.62,2022,"Q2",4313314,""
"Long Island City",11109,99,"11109","24 - 35 months",79,77.96,2022,"Q2",4313314,""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,80,"11201","24 - 35 months",621,780.59,2022,"Q2",4313314,""
"East Flatbush (North)/East Flatbush (South)",11203,56,"11203","24 - 35 months",390,697.52,2022,"Q2",4313314,""
"Bensonhurst/Mapleton",11204,43,"11204","24 - 35 months",477,1116,2022,"Q2",4313314,""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,23,"11205","24 - 35 months",228,995.88,2022,"Q2",4313314,""
"Williamsburg (South)",11206,25,"11206","24 - 35 months",353,1436.18,2022,"Q2",4313314,""
"Cypress Hills/East New York",11207,59,"11207","24 - 35 months",679,1151.86,2022,"Q2",4313314,""
"Cypress Hills/East New York",11208,63,"11208","24 - 35 months",798,1257.34,2022,"Q2",4313314,""
"Bay Ridge/Fort Hamilton",11209,53,"11209","24 - 35 months",383,723.54,2022,"Q2",4313314,""
"Flatlands/Midwood",11210,53,"11210","24 - 35 months",398,744.57,2022,"Q2",4313314,""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,21,"11211, 11249","24 - 35 months",410,1910.54,2022,"Q2",4313314,""
"Ocean Hill-Brownsville",11212,63,"11212","24 - 35 months",627,993.07,2022,"Q2",4313314,""
"Crown Heights (East)",11213,38,"11213","24 - 35 months",367,957.36,2022,"Q2",4313314,""
"Bath Beach/Bensonhurst/Gravesend",11214,64,"11214","24 - 35 months",607,942.76,2022,"Q2",4313314,""
"Gowanus/Park Slope/Windsor Terrace",11215,63,"11215","24 - 35 months",549,873.68,2022,"Q2",4313314,""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,47,"11216","24 - 35 months",262,561.7,2022,"Q2",4313314,""
"Boerum Hill/Park Slope",11217,64,"11217, 11243","24 - 35 months",310,486.11,2022,"Q2",4313314,""
"Kensington/Windsor Terrace",11218,52,"11218","24 - 35 months",541,1050.14,2022,"Q2",4313314,""
"Borough Park",11219,32,"11219","24 - 35 months",661,2047.72,2022,"Q2",4313314,""
"Sunset Park",11220,99,"11220","24 - 35 months",1130,1117.97,2022,"Q2",4313314,""
"Bedford-Stuyvesant (East)/Bushwick",11221,50,"11221","24 - 35 months",444,892.96,2022,"Q2",4313314,""
"Greenpoint",11222,72,"11222","24 - 35 months",189,264.1,2022,"Q2",4313314,""
"Gravesend/Homecrest",11223,61,"11223","24 - 35 months",571,928.81,2022,"Q2",4313314,""
"Brighton Beach/Coney Island/Seagate",11224,47,"11224","24 - 35 months",190,405.57,2022,"Q2",4313314,""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,44,"11225","24 - 35 months",307,698.45,2022,"Q2",4313314,""
"Flatbush/Prospect Lefferts Gardens",11226,62,"11226","24 - 35 months",674,1094.09,2022,"Q2",4313314,""
"Bath Beach/Dyker Heights",11228,63,"11228","24 - 35 months",268,422.85,2022,"Q2",4313314,""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,60,"11229","24 - 35 months",495,821.28,2022,"Q2",4313314,""
"Midwood",11230,52,"11230","24 - 35 months",664,1288.52,2022,"Q2",4313314,""
"Carroll Gardens/Cobble Hill/Red Hook",11231,50,"11231","24 - 35 months",253,505.23,2022,"Q2",4313314,""
