"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",124,104.1,2024,"Q4",4313314,""
"Chinatown/Lower East Side",10002,64,"10002","24 - 35 months",307,479.54,2024,"Q4",4313314,""
"East Village/Gramercy/Greenwich Village",10003,72,"10003","24 - 35 months",155,214.48,2024,"Q4",4313314,""
"Financial District",10004,99,"10004","24 - 35 months",41,36.15,2024,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",54,47.51,2024,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",23,20.25,2024,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,83,"10007","24 - 35 months",86,103.37,2024,"Q4",4313314,""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,74,"10009","24 - 35 months",226,306.78,2024,"Q4",4313314,""
"Flatiron/Gramercy/Kips Bay",10010,97,"10010","24 - 35 months",167,171.38,2024,"Q4",4313314,""
"Chelsea",10011,66,"10011","24 - 35 months",188,284.31,2024,"Q4",4313314,""
"Greenwich Village/SoHo",10012,69,"10012","24 - 35 months",79,113.85,2024,"Q4",4313314,""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,80,"10013","24 - 35 months",197,247.54,2024,"Q4",4313314,""
"Hudson Square/Meatpacking District/West Village",10014,78,"10014","24 - 35 months",115,147.55,2024,"Q4",4313314,""
"Kips Bay/Murray Hill/NoMad",10016,83,"10016","24 - 35 months",250,299.62,2024,"Q4",4313314,""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",74,74.86,2024,"Q4",4313314,""
"Hell's Kitchen/Midtown Manhattan",10018,88,"10018","24 - 35 months",35,39.98,2024,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",239,235.96,2024,"Q4",4313314,""
"Lenox Hill/Upper East Side",10021,88,"10021","24 - 35 months",276,315.32,2024,"Q4",4313314,""
"East Midtown",10022,99,"10022","24 - 35 months",201,198.48,2024,"Q4",4313314,""
"Lincoln Square",10023,71,"10023","24 - 35 months",403,569.32,2024,"Q4",4313314,""
"Upper West Side",10024,71,"10024","24 - 35 months",387,545.26,2024,"Q4",4313314,""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,77,"10025","24 - 35 months",518,672.95,2024,"Q4",4313314,""
"Central Harlem (South)",10026,54,"10026","24 - 35 months",207,382.16,2024,"Q4",4313314,""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,59,"10027","24 - 35 months",330,558.21,2024,"Q4",4313314,""
"Upper East Side/Yorkville",10028,88,"10028","24 - 35 months",280,318.16,2024,"Q4",4313314,""
"East Harlem",10029,71,"10029","24 - 35 months",497,700.4,2024,"Q4",4313314,""
"Central Harlem (North)",10030,46,"10030","24 - 35 months",158,341.63,2024,"Q4",4313314,""
"Hamilton Heights/West Harlem",10031,61,"10031","24 - 35 months",297,485.02,2024,"Q4",4313314,""
"Washington Heights (South)",10032,64,"10032","24 - 35 months",306,480.68,2024,"Q4",4313314,""
"Washington Heights (North)/Washington Heights (South)",10033,67,"10033","24 - 35 months",339,503.59,2024,"Q4",4313314,""
"Inwood/Washington Heights (North)",10034,75,"10034","24 - 35 months",263,351.86,2024,"Q4",4313314,""
"East Harlem",10035,50,"10035","24 - 35 months",177,357.51,2024,"Q4",4313314,""
"Hell's Kitchen/Midtown Manhattan",10036,70,"10036","24 - 35 months",108,155.19,2024,"Q4",4313314,""
"Central Harlem (North)/East Harlem",10037,75,"10037","24 - 35 months",124,165.43,2024,"Q4",4313314,""
"Chinatown/Financial District",10038,77,"10038","24 - 35 months",102,133.15,2024,"Q4",4313314,""
"Central Harlem (North)/Washington Heights (South)",10039,38,"10039","24 - 35 months",124,323.53,2024,"Q4",4313314,""
"Washington Heights (North)",10040,70,"10040","24 - 35 months",259,367.63,2024,"Q4",4313314,""
"Roosevelt Island",10044,99,"10044","24 - 35 months",99,97.1,2024,"Q4",4313314,""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",241,241.51,2024,"Q4",4313314,""
"Lincoln Square",10069,99,"10069","24 - 35 months",70,53.05,2024,"Q4",4313314,""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",198,182.84,2024,"Q4",4313314,""
"Upper East Side/Yorkville",10128,93,"10128","24 - 35 months",392,421.25,2024,"Q4",4313314,""
"Battery Park City",10280,40,"10280","24 - 35 months",55,135.99,2024,"Q4",4313314,""
"Battery Park City",10282,74,"10282","24 - 35 months",93,126.48,2024,"Q4",4313314,""
"Silver Lake/St. George",10301,65,"10301","24 - 35 months",247,382.37,2024,"Q4",4313314,""
"Elm Park",10302,69,"10302","24 - 35 months",156,227.06,2024,"Q4",4313314,""
"Graniteville/Mariner's Harbor/Port Ivory",10303,51,"10303","24 - 35 months",167,328.71,2024,"Q4",4313314,""
"New Dorp/Todt Hill",10304,52,"10304","24 - 35 months",239,456.21,2024,"Q4",4313314,""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,53,"10305","24 - 35 months",222,422.44,2024,"Q4",4313314,""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,54,"10306","24 - 35 months",293,541.21,2024,"Q4",4313314,""
"Tottenville",10307,38,"10307","24 - 35 months",53,137.75,2024,"Q4",4313314,""
"Great Kills",10308,57,"10308","24 - 35 months",161,282.11,2024,"Q4",4313314,""
"Charleston/Prince's Bay/Woodrow",10309,39,"10309","24 - 35 months",133,343.92,2024,"Q4",4313314,""
"Port Richmond/Randall Manor/West Brighton",10310,66,"10310","24 - 35 months",196,298,2024,"Q4",4313314,""
"Annadale/Rossville",10312,46,"10312","24 - 35 months",267,585.4,2024,"Q4",4313314,""
"Bloomfield/Freshkills Park",10314,53,"10314","24 - 35 months",489,927.67,2024,"Q4",4313314,""
"Concourse/Melrose",10451,77,"10451","24 - 35 months",453,586.86,2024,"Q4",4313314,""
"Concourse/Highbridge",10452,67,"10452","24 - 35 months",684,1018.34,2024,"Q4",4313314,""
"Morris Heights/Mount Hope/University Heights",10453,69,"10453","24 - 35 months",710,1027.63,2024,"Q4",4313314,""
"Mott Haven/Port Morris",10454,66,"10454","24 - 35 months",337,511.61,2024,"Q4",4313314,""
"Mott Haven",10455,78,"10455","24 - 35 months",410,527.03,2024,"Q4",4313314,""
"Claremont/Morrisania",10456,68,"10456","24 - 35 months",781,1145.21,2024,"Q4",4313314,""
"Belmont/Claremont/Mount Hope/Tremont",10457,69,"10457","24 - 35 months",727,1056.61,2024,"Q4",4313314,""
"Belmont/Fordham University/Kingsbridge",10458,67,"10458","24 - 35 months",688,1026.31,2024,"Q4",4313314,""
"Charlotte Gardens/Hunts Point",10459,62,"10459","24 - 35 months",433,697.01,2024,"Q4",4313314,""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,75,"10460","24 - 35 months",570,757.44,2024,"Q4",4313314,""
"Morris Park/Pelham Bay/Westchester Square",10461,82,"10461","24 - 35 months",439,535.76,2024,"Q4",4313314,""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,91,"10462","24 - 35 months",767,846.23,2024,"Q4",4313314,""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,73,"10463","24 - 35 months",542,742.12,2024,"Q4",4313314,""
