"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",141,132.65,2020,"Q2",4313314,""
"Chinatown/Lower East Side",10002,75,"10002","24 - 35 months",463,613.95,2020,"Q2",4313314,""
"East Village/Gramercy/Greenwich Village",10003,63,"10003","24 - 35 months",179,282.78,2020,"Q2",4313314,""
"Financial District",10004,76,"10004","24 - 35 months",37,48.44,2020,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",74,63.23,2020,"Q2",4313314,""
"Financial District",10006,99,"10006","24 - 35 months",41,27.06,2020,"Q2",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,78,"10007","24 - 35 months",108,138.02,2020,"Q2",4313314,""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,77,"10009","24 - 35 months",294,380.97,2020,"Q2",4313314,""
"Flatiron/Gramercy/Kips Bay",10010,95,"10010","24 - 35 months",212,222.4,2020,"Q2",4313314,""
"Chelsea",10011,62,"10011","24 - 35 months",228,368.1,2020,"Q2",4313314,""
"Greenwich Village/SoHo",10012,59,"10012","24 - 35 months",89,150.75,2020,"Q2",4313314,""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,78,"10013","24 - 35 months",257,330.71,2020,"Q2",4313314,""
"Hudson Square/Meatpacking District/West Village",10014,54,"10014","24 - 35 months",105,193.5,2020,"Q2",4313314,""
"Kips Bay/Murray Hill/NoMad",10016,85,"10016","24 - 35 months",333,391.05,2020,"Q2",4313314,""
"East Midtown/Murray Hill",10017,95,"10017","24 - 35 months",95,100.06,2020,"Q2",4313314,""
"Hell's Kitchen/Midtown Manhattan",10018,87,"10018","24 - 35 months",45,51.97,2020,"Q2",4313314,""
