"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Upper West Side",10024,70,"10024","24 - 35 months",501,714.53,2020,"Q4","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,76,"10025","24 - 35 months",656,858.4,2020,"Q4","Hib",""
"Central Harlem (South)",10026,63,"10026","24 - 35 months",284,450.62,2020,"Q4","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,66,"10027","24 - 35 months",433,658.66,2020,"Q4","Hib",""
"Upper East Side/Yorkville",10028,80,"10028","24 - 35 months",339,423.51,2020,"Q4","Hib",""
"East Harlem",10029,78,"10029","24 - 35 months",634,815.75,2020,"Q4","Hib",""
"Central Harlem (North)",10030,57,"10030","24 - 35 months",219,387.55,2020,"Q4","Hib",""
"Hamilton Heights/West Harlem",10031,78,"10031","24 - 35 months",434,555.56,2020,"Q4","Hib",""
"Washington Heights (South)",10032,67,"10032","24 - 35 months",369,551.29,2020,"Q4","Hib",""
"Washington Heights (North)/Washington Heights (South)",10033,79,"10033","24 - 35 months",464,590.74,2020,"Q4","Hib",""
"Inwood/Washington Heights (North)",10034,87,"10034","24 - 35 months",352,405.87,2020,"Q4","Hib",""
"East Harlem",10035,75,"10035","24 - 35 months",304,406.17,2020,"Q4","Hib",""
"Hell's Kitchen/Midtown Manhattan",10036,81,"10036","24 - 35 months",157,193.73,2020,"Q4","Hib",""
"Central Harlem (North)/East Harlem",10037,84,"10037","24 - 35 months",159,189.85,2020,"Q4","Hib",""
"Chinatown/Financial District",10038,99,"10038","24 - 35 months",174,169.97,2020,"Q4","Hib",""
"Central Harlem (North)/Washington Heights (South)",10039,66,"10039","24 - 35 months",241,364.04,2020,"Q4","Hib",""
"Washington Heights (North)",10040,85,"10040","24 - 35 months",361,427.06,2020,"Q4","Hib",""
"Roosevelt Island",10044,84,"10044","24 - 35 months",110,130.86,2020,"Q4","Hib",""
"Lenox Hill/Upper East Side",10065,90,"10065","24 - 35 months",289,322.04,2020,"Q4","Hib",""
"Lincoln Square",10069,99,"10069","24 - 35 months",107,74.4,2020,"Q4","Hib",""
"Lenox Hill/Upper East Side",10075,98,"10075, 10162","24 - 35 months",237,242.36,2020,"Q4","Hib",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",542,549.88,2020,"Q4","Hib",""
"Battery Park City",10280,50,"10280","24 - 35 months",90,180.82,2020,"Q4","Hib",""
"Battery Park City",10282,77,"10282","24 - 35 months",129,168.04,2020,"Q4","Hib",""
"Silver Lake/St. George",10301,71,"10301","24 - 35 months",300,421.29,2020,"Q4","Hib",""
"Elm Park",10302,73,"10302","24 - 35 months",183,251.56,2020,"Q4","Hib",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,61,"10303","24 - 35 months",223,364.04,2020,"Q4","Hib",""
"New Dorp/Todt Hill",10304,76,"10304","24 - 35 months",380,499.79,2020,"Q4","Hib",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,64,"10305","24 - 35 months",290,456.52,2020,"Q4","Hib",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,58,"10306","24 - 35 months",345,590.86,2020,"Q4","Hib",""
"Tottenville",10307,55,"10307","24 - 35 months",83,150.84,2020,"Q4","Hib",""
"Great Kills",10308,65,"10308","24 - 35 months",200,308.71,2020,"Q4","Hib",""
"Charleston/Prince's Bay/Woodrow",10309,51,"10309","24 - 35 months",193,375.54,2020,"Q4","Hib",""
"Port Richmond/Randall Manor/West Brighton",10310,66,"10310","24 - 35 months",217,328.93,2020,"Q4","Hib",""
"Annadale/Rossville",10312,62,"10312","24 - 35 months",394,638.2,2020,"Q4","Hib",""
"Bloomfield/Freshkills Park",10314,62,"10314","24 - 35 months",628,1006.75,2020,"Q4","Hib",""
"Concourse/Melrose",10451,78,"10451","24 - 35 months",544,697.11,2020,"Q4","Hib",""
"Concourse/Highbridge",10452,75,"10452","24 - 35 months",903,1203.94,2020,"Q4","Hib",""
"Morris Heights/Mount Hope/University Heights",10453,79,"10453","24 - 35 months",959,1209.87,2020,"Q4","Hib",""
"Mott Haven/Port Morris",10454,72,"10454","24 - 35 months",432,603.33,2020,"Q4","Hib",""
"Mott Haven",10455,76,"10455","24 - 35 months",472,619.33,2020,"Q4","Hib",""
"Claremont/Morrisania",10456,86,"10456","24 - 35 months",1172,1361.17,2020,"Q4","Hib",""
"Belmont/Claremont/Mount Hope/Tremont",10457,76,"10457","24 - 35 months",955,1248.62,2020,"Q4","Hib",""
"Belmont/Fordham University/Kingsbridge",10458,78,"10458","24 - 35 months",933,1203,2020,"Q4","Hib",""
"Charlotte Gardens/Hunts Point",10459,72,"10459","24 - 35 months",594,824.63,2020,"Q4","Hib",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,76,"10460","24 - 35 months",682,894.89,2020,"Q4","Hib",""
"Morris Park/Pelham Bay/Westchester Square",10461,80,"10461","24 - 35 months",503,630.39,2020,"Q4","Hib",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,95,"10462","24 - 35 months",953,998.84,2020,"Q4","Hib",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,73,"10463","24 - 35 months",643,883.94,2020,"Q4","Hib",""
"City Island",10464,99,"10464","24 - 35 months",62,38.48,2020,"Q4","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,59,"10465","24 - 35 months",320,543.28,2020,"Q4","Hib",""
"Edenwald/Wakefield",10466,67,"10466","24 - 35 months",612,909.23,2020,"Q4","Hib",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,77,"10467","24 - 35 months",1043,1362.58,2020,"Q4","Hib",""
"Fordham/Kingsbridge/University Heights",10468,75,"10468","24 - 35 months",861,1154.28,2020,"Q4","Hib",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,67,"10469","24 - 35 months",599,892.78,2020,"Q4","Hib",""
"Wakefield/Woodlawn",10470,67,"10470","24 - 35 months",137,205.79,2020,"Q4","Hib",""
"Fieldston/North Riverdale/Riverdale",10471,65,"10471","24 - 35 months",174,269.66,2020,"Q4","Hib",""
"Soundview",10472,98,"10472","24 - 35 months",883,904.71,2020,"Q4","Hib",""
"Castle Hill/Clason Point/Soundview",10473,81,"10473","24 - 35 months",516,634.94,2020,"Q4","Hib",""
"Hunts Point",10474,90,"10474","24 - 35 months",155,172.59,2020,"Q4","Hib",""
"Co-op City/Edenwald",10475,71,"10475","24 - 35 months",255,357.03,2020,"Q4","Hib",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",208,195.88,2020,"Q4","Hib",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",454,391.98,2020,"Q4","Hib",""
"Astoria (North)",11102,99,"11102","24 - 35 months",293,257.88,2020,"Q4","Hib",""
"Astoria (North)/Astoria (South)",11103,83,"11103","24 - 35 months",263,317.28,2020,"Q4","Hib",""
"Sunnyside",11104,81,"11104","24 - 35 months",239,293.29,2020,"Q4","Hib",""
"Ditmars Steinway",11105,71,"11105","24 - 35 months",261,367.94,2020,"Q4","Hib",""
"Astoria (South)",11106,85,"11106","24 - 35 months",328,387.82,2020,"Q4","Hib",""
"Long Island City",11109,99,"11109","24 - 35 months",145,93.8,2020,"Q4","Hib",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,95,"11201","24 - 35 months",850,891.05,2020,"Q4","Hib",""
"East Flatbush (North)/East Flatbush (South)",11203,73,"11203","24 - 35 months",596,812.88,2020,"Q4","Hib",""
"Bensonhurst/Mapleton",11204,61,"11204","24 - 35 months",778,1283.46,2020,"Q4","Hib",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,31,"11205","24 - 35 months",348,1114.51,2020,"Q4","Hib",""
"Williamsburg (South)",11206,30,"11206","24 - 35 months",482,1614.71,2020,"Q4","Hib",""
"Cypress Hills/East New York",11207,64,"11207","24 - 35 months",855,1331.53,2020,"Q4","Hib",""
"Cypress Hills/East New York",11208,69,"11208","24 - 35 months",1019,1468.67,2020,"Q4","Hib",""
"Bay Ridge/Fort Hamilton",11209,73,"11209","24 - 35 months",603,821.93,2020,"Q4","Hib",""
"Flatlands/Midwood",11210,67,"11210","24 - 35 months",572,857.14,2020,"Q4","Hib",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,34,"11211, 11249","24 - 35 months",725,2128.45,2020,"Q4","Hib",""
