"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,93,"10001, 10118","13 - 17 years",559,599.37,2024,"Q2","HPV",
"Chinatown/Lower East Side",10002,94,"10002","13 - 17 years",2793,2971.76,2024,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","13 - 17 years",574,925.08,2024,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",126,85.49,2024,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",117,80.87,2024,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",80,55.05,2024,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",271,196.24,2024,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,65,"10009","13 - 17 years",1243,1903.08,2024,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",633,584.81,2024,"Q2","HPV",
"Chelsea",10011,71,"10011","13 - 17 years",787,1101.12,2024,"Q2","HPV",
"Greenwich Village/SoHo",10012,65,"10012","13 - 17 years",328,502.44,2024,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",929,911.68,2024,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,61,"10014","13 - 17 years",384,624.66,2024,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,91,"10016","13 - 17 years",732,802.21,2024,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",331,211.46,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",151,111.89,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,97,"10019, 10020","13 - 17 years",721,740.37,2024,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,87,"10021","13 - 17 years",1006,1162.59,2024,"Q2","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",648,613.86,2024,"Q2","HPV",
"Lincoln Square",10023,83,"10023","13 - 17 years",1572,1901.98,2024,"Q2","HPV",
"Upper West Side",10024,71,"10024","13 - 17 years",1840,2603.02,2024,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,65,"10025","13 - 17 years",2451,3760.86,2024,"Q2","HPV",
"Central Harlem (South)",10026,85,"10026","13 - 17 years",1419,1671.95,2024,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,83,"10027","13 - 17 years",2268,2744.52,2024,"Q2","HPV",
"Upper East Side/Yorkville",10028,68,"10028","13 - 17 years",1275,1877.86,2024,"Q2","HPV",
"East Harlem",10029,97,"10029","13 - 17 years",3783,3919.58,2024,"Q2","HPV",
"Central Harlem (North)",10030,73,"10030","13 - 17 years",1215,1660.84,2024,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,80,"10031","13 - 17 years",2112,2641.98,2024,"Q2","HPV",
"Washington Heights (South)",10032,91,"10032","13 - 17 years",2350,2587.33,2024,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,81,"10033","13 - 17 years",2099,2577,2024,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,84,"10034","13 - 17 years",1595,1899.39,2024,"Q2","HPV",
"East Harlem",10035,81,"10035","13 - 17 years",1607,1983.98,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",574,527.36,2024,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",954,811.33,2024,"Q2","HPV",
