"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,77,"10001, 10118","13 - 17 years",462,601.44,2022,"Q2","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",3094,2967.22,2022,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","13 - 17 years",574,927.59,2022,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",101,85.63,2022,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",96,80.68,2022,"Q2","HPV",
"Financial District",10006,93,"10006","13 - 17 years",51,55,2022,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",256,196.7,2022,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,67,"10009","13 - 17 years",1282,1909.92,2022,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,92,"10010","13 - 17 years",541,586.48,2022,"Q2","HPV",
"Chelsea",10011,66,"10011","13 - 17 years",735,1106.85,2022,"Q2","HPV",
"Greenwich Village/SoHo",10012,65,"10012","13 - 17 years",325,502.22,2022,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,93,"10013","13 - 17 years",840,908.08,2022,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,59,"10014","13 - 17 years",373,627.7,2022,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,86,"10016","13 - 17 years",693,802.15,2022,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",228,210.73,2022,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",128,111.31,2022,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,83,"10019, 10020","13 - 17 years",615,739.79,2022,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,84,"10021","13 - 17 years",984,1169.08,2022,"Q2","HPV",
"East Midtown",10022,94,"10022","13 - 17 years",580,615.54,2022,"Q2","HPV",
"Lincoln Square",10023,77,"10023","13 - 17 years",1477,1910.75,2022,"Q2","HPV",
"Upper West Side",10024,65,"10024","13 - 17 years",1706,2617.61,2022,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,64,"10025","13 - 17 years",2436,3783.02,2022,"Q2","HPV",
"Central Harlem (South)",10026,81,"10026","13 - 17 years",1370,1693.32,2022,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,81,"10027","13 - 17 years",2242,2775.68,2022,"Q2","HPV",
"Upper East Side/Yorkville",10028,69,"10028","13 - 17 years",1304,1888.46,2022,"Q2","HPV",
"East Harlem",10029,94,"10029","13 - 17 years",3714,3953.32,2022,"Q2","HPV",
"Central Harlem (North)",10030,73,"10030","13 - 17 years",1222,1685.42,2022,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,80,"10031","13 - 17 years",2138,2670.1,2022,"Q2","HPV",
"Washington Heights (South)",10032,91,"10032","13 - 17 years",2365,2610.34,2022,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,80,"10033","13 - 17 years",2072,2597.06,2022,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,84,"10034","13 - 17 years",1616,1914.82,2022,"Q2","HPV",
"East Harlem",10035,84,"10035","13 - 17 years",1681,2005.69,2022,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,81,"10036","13 - 17 years",426,528.41,2022,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",890,823.23,2022,"Q2","HPV",
"Chinatown/Financial District",10038,86,"10038","13 - 17 years",555,645.9,2022,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,79,"10039","13 - 17 years",1414,1784.86,2022,"Q2","HPV",
"Washington Heights (North)",10040,84,"10040","13 - 17 years",1677,1991.96,2022,"Q2","HPV",
"Roosevelt Island",10044,51,"10044","13 - 17 years",277,541.57,2022,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,86,"10065","13 - 17 years",658,762.92,2022,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",259,168.39,2022,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",839,831.58,2022,"Q2","HPV",
"Upper East Side/Yorkville",10128,73,"10128","13 - 17 years",1755,2389.93,2022,"Q2","HPV",
"Battery Park City",10280,73,"10280","13 - 17 years",195,267.85,2022,"Q2","HPV",
"Battery Park City",10282,93,"10282","13 - 17 years",193,208.49,2022,"Q2","HPV",
"Silver Lake/St. George",10301,68,"10301","13 - 17 years",1557,2297.24,2022,"Q2","HPV",
"Elm Park",10302,73,"10302","13 - 17 years",983,1352.37,2022,"Q2","HPV",
