"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","13 - 17 years",1,727,676.57,2023,"Q4","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",1,3347,3096.53,2023,"Q4","HPV",
"East Village/Gramercy/Greenwich Village",10003,80,"10003","13 - 17 years",1,735,923.81,2023,"Q4","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,157,74.33,2023,"Q4","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,153,82.02,2023,"Q4","HPV",
"Financial District",10006,99,"10006","13 - 17 years",1,95,66.62,2023,"Q4","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,344,209.23,2023,"Q4","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,78,"10009","13 - 17 years",1,1542,1970.79,2023,"Q4","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,764,586.07,2023,"Q4","HPV",
"Chelsea",10011,94,"10011","13 - 17 years",1,1021,1082.73,2023,"Q4","HPV",
"Greenwich Village/SoHo",10012,78,"10012","13 - 17 years",1,413,528.9,2023,"Q4","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1108,896.76,2023,"Q4","HPV",
"Hudson Square/Meatpacking District/West Village",10014,80,"10014","13 - 17 years",1,500,628.21,2023,"Q4","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,951,803.52,2023,"Q4","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,489,223,2023,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,184,126.43,2023,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",1,999,796.45,2023,"Q4","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1247,1138.32,2023,"Q4","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,808,652.87,2023,"Q4","HPV",
"Lincoln Square",10023,94,"10023","13 - 17 years",1,1868,1982.75,2023,"Q4","HPV",
"Upper West Side",10024,84,"10024","13 - 17 years",1,2241,2664.1,2023,"Q4","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,80,"10025","13 - 17 years",1,2982,3707.44,2023,"Q4","HPV",
"Central Harlem (South)",10026,99,"10026","13 - 17 years",1,1724,1632.71,2023,"Q4","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,99,"10027","13 - 17 years",1,3162,2776.97,2023,"Q4","HPV",
"Upper East Side/Yorkville",10028,82,"10028","13 - 17 years",1,1563,1913.89,2023,"Q4","HPV",
"East Harlem",10029,99,"10029","13 - 17 years",1,4358,4121.34,2023,"Q4","HPV",
"Central Harlem (North)",10030,90,"10030","13 - 17 years",1,1506,1680.79,2023,"Q4","HPV",
"Hamilton Heights/West Harlem",10031,90,"10031","13 - 17 years",1,2490,2761.94,2023,"Q4","HPV",
"Washington Heights (South)",10032,99,"10032","13 - 17 years",1,2712,2533.86,2023,"Q4","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,99,"10033","13 - 17 years",1,2469,2488.73,2023,"Q4","HPV",
"Inwood/Washington Heights (North)",10034,99,"10034","13 - 17 years",1,1934,1921.84,2023,"Q4","HPV",
"East Harlem",10035,93,"10035","13 - 17 years",1,1941,2086.8,2023,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",1,845,531.9,2023,"Q4","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,7155,804.34,2023,"Q4","HPV",
"Chinatown/Financial District",10038,99,"10038","13 - 17 years",1,681,674.18,2023,"Q4","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,88,"10039","13 - 17 years",1,1650,1869.2,2023,"Q4","HPV",
"Washington Heights (North)",10040,99,"10040","13 - 17 years",1,2020,2018.87,2023,"Q4","HPV",
"Roosevelt Island",10044,63,"10044","13 - 17 years",1,356,561.57,2023,"Q4","HPV",
"Lenox Hill/Upper East Side",10065,99,"10065","13 - 17 years",1,900,777.16,2023,"Q4","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",1,371,193.3,2023,"Q4","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",1,965,836.47,2023,"Q4","HPV",
"Upper East Side/Yorkville",10128,86,"10128","13 - 17 years",1,2158,2513.72,2023,"Q4","HPV",
"Battery Park City",10280,99,"10280","13 - 17 years",1,271,271.4,2023,"Q4","HPV",
"Battery Park City",10282,99,"10282","13 - 17 years",1,255,194.15,2023,"Q4","HPV",
"Silver Lake/St. George",10301,83,"10301","13 - 17 years",1,1937,2324.36,2023,"Q4","HPV",
"Elm Park",10302,84,"10302","13 - 17 years",1,1208,1432.93,2023,"Q4","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,79,"10303","13 - 17 years",1,1674,2114.96,2023,"Q4","HPV",
"New Dorp/Todt Hill",10304,78,"10304","13 - 17 years",1,2329,2977.58,2023,"Q4","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,58,"10305","13 - 17 years",1,1431,2465.23,2023,"Q4","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,46,"10306","13 - 17 years",1,1619,3504.73,2023,"Q4","HPV",
"Tottenville",10307,32,"10307","13 - 17 years",1,351,1081.96,2023,"Q4","HPV",
"Great Kills",10308,37,"10308","13 - 17 years",1,691,1847.26,2023,"Q4","HPV",
"Charleston/Prince's Bay/Woodrow",10309,40,"10309","13 - 17 years",1,869,2185.54,2023,"Q4","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,76,"10310","13 - 17 years",1,1455,1917.62,2023,"Q4","HPV",
"Annadale/Rossville",10312,38,"10312","13 - 17 years",1,1488,3967.23,2023,"Q4","HPV",
