"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Morris Heights/Mount Hope/University Heights",10453,91,"10453","24 - 35 months",938,1027.63,2023,"Q4","HepB",""
"Mott Haven/Port Morris",10454,85,"10454","24 - 35 months",434,511.61,2023,"Q4","HepB",""
"Mott Haven",10455,99,"10455","24 - 35 months",530,527.03,2023,"Q4","HepB",""
"Claremont/Morrisania",10456,98,"10456","24 - 35 months",1126,1145.21,2023,"Q4","HepB",""
"Belmont/Claremont/Mount Hope/Tremont",10457,98,"10457","24 - 35 months",1035,1056.61,2023,"Q4","HepB",""
"Belmont/Fordham University/Kingsbridge",10458,95,"10458","24 - 35 months",980,1026.31,2023,"Q4","HepB",""
"Charlotte Gardens/Hunts Point",10459,86,"10459","24 - 35 months",597,697.01,2023,"Q4","HepB",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,99,"10460","24 - 35 months",775,757.44,2023,"Q4","HepB",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",571,535.76,2023,"Q4","HepB",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",975,846.23,2023,"Q4","HepB",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,92,"10463","24 - 35 months",684,742.12,2023,"Q4","HepB",""
"City Island",10464,99,"10464","24 - 35 months",101,32.14,2023,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,83,"10465","24 - 35 months",378,456.57,2023,"Q4","HepB",""
"Edenwald/Wakefield",10466,85,"10466","24 - 35 months",645,754.83,2023,"Q4","HepB",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","24 - 35 months",1169,1150.88,2023,"Q4","HepB",""
"Fordham/Kingsbridge/University Heights",10468,88,"10468","24 - 35 months",871,990.45,2023,"Q4","HepB",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,90,"10469","24 - 35 months",670,742.08,2023,"Q4","HepB",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",196,169.9,2023,"Q4","HepB",""
"Fieldston/North Riverdale/Riverdale",10471,95,"10471","24 - 35 months",211,221.82,2023,"Q4","HepB",""
"Soundview",10472,99,"10472","24 - 35 months",980,765.6,2023,"Q4","HepB",""
"Castle Hill/Clason Point/Soundview",10473,99,"10473","24 - 35 months",573,538.34,2023,"Q4","HepB",""
"Hunts Point",10474,95,"10474","24 - 35 months",139,146.95,2023,"Q4","HepB",""
"Co-op City/Edenwald",10475,78,"10475","24 - 35 months",231,296.35,2023,"Q4","HepB",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",228,153.12,2023,"Q4","HepB",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",658,312.88,2023,"Q4","HepB",""
"Astoria (North)",11102,99,"11102","24 - 35 months",332,210.46,2023,"Q4","HepB",""
"Astoria (North)/Astoria (South)",11103,99,"11103","24 - 35 months",295,259.08,2023,"Q4","HepB",""
"Sunnyside",11104,90,"11104","24 - 35 months",212,235.67,2023,"Q4","HepB",""
"Ditmars Steinway",11105,99,"11105","24 - 35 months",322,298.5,2023,"Q4","HepB",""
"Astoria (South)",11106,95,"11106","24 - 35 months",300,314.38,2023,"Q4","HepB",""
"Long Island City",11109,99,"11109","24 - 35 months",141,73.31,2023,"Q4","HepB",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",830,744.09,2023,"Q4","HepB",""
"East Flatbush (North)/East Flatbush (South)",11203,95,"11203","24 - 35 months",622,654.76,2023,"Q4","HepB",""
"Bensonhurst/Mapleton",11204,86,"11204","24 - 35 months",915,1060.9,2023,"Q4","HepB",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,45,"11205","24 - 35 months",434,960.65,2023,"Q4","HepB",""
"Williamsburg (South)",11206,47,"11206","24 - 35 months",646,1380.59,2023,"Q4","HepB",""
"Cypress Hills/East New York",11207,85,"11207","24 - 35 months",925,1085.98,2023,"Q4","HepB",""
"Cypress Hills/East New York",11208,96,"11208","24 - 35 months",1127,1179.35,2023,"Q4","HepB",""
"Bay Ridge/Fort Hamilton",11209,85,"11209","24 - 35 months",585,691.61,2023,"Q4","HepB",""
"Flatlands/Midwood",11210,85,"11210","24 - 35 months",600,705.85,2023,"Q4","HepB",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,47,"11211, 11249","24 - 35 months",871,1848.44,2023,"Q4","HepB",""
"Ocean Hill-Brownsville",11212,93,"11212","24 - 35 months",866,931.87,2023,"Q4","HepB",""
"Crown Heights (East)",11213,57,"11213","24 - 35 months",520,911.22,2023,"Q4","HepB",""
"Bath Beach/Bensonhurst/Gravesend",11214,99,"11214","24 - 35 months",877,880.71,2023,"Q4","HepB",""
"Gowanus/Park Slope/Windsor Terrace",11215,92,"11215","24 - 35 months",774,839.17,2023,"Q4","HepB",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,72,"11216","24 - 35 months",382,531.56,2023,"Q4","HepB",""
"Boerum Hill/Park Slope",11217,98,"11217, 11243","24 - 35 months",453,463.69,2023,"Q4","HepB",""
"Kensington/Windsor Terrace",11218,78,"11218","24 - 35 months",782,997.79,2023,"Q4","HepB",""
"Borough Park",11219,69,"11219","24 - 35 months",1348,1966.04,2023,"Q4","HepB",""
"Sunset Park",11220,99,"11220","24 - 35 months",1107,1037.11,2023,"Q4","HepB",""
"Bedford-Stuyvesant (East)/Bushwick",11221,82,"11221","24 - 35 months",689,844.14,2023,"Q4","HepB",""
"Greenpoint",11222,99,"11222","24 - 35 months",376,253.34,2023,"Q4","HepB",""
"Gravesend/Homecrest",11223,99,"11223","24 - 35 months",933,877.38,2023,"Q4","HepB",""
"Brighton Beach/Coney Island/Seagate",11224,95,"11224","24 - 35 months",364,384.72,2023,"Q4","HepB",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,71,"11225","24 - 35 months",472,665.12,2023,"Q4","HepB",""
"Flatbush/Prospect Lefferts Gardens",11226,86,"11226","24 - 35 months",890,1029.4,2023,"Q4","HepB",""
"Bath Beach/Dyker Heights",11228,80,"11228","24 - 35 months",314,394.35,2023,"Q4","HepB",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,99,"11229","24 - 35 months",797,778.38,2023,"Q4","HepB",""
"Midwood",11230,99,"11230","24 - 35 months",1239,1229.01,2023,"Q4","HepB",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,92,"11231","24 - 35 months",447,483.83,2023,"Q4","HepB",""
"Sunset Park",11232,85,"11232","24 - 35 months",263,310.69,2023,"Q4","HepB",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,65,"11233","24 - 35 months",614,943.12,2023,"Q4","HepB",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,88,"11234","24 - 35 months",751,853.05,2023,"Q4","HepB",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,99,"11235","24 - 35 months",805,680.1,2023,"Q4","HepB",""
"Canarsie",11236,81,"11236","24 - 35 months",719,890.28,2023,"Q4","HepB",""
"Bushwick/East Williamsburg",11237,80,"11237","24 - 35 months",384,479.68,2023,"Q4","HepB",""
