"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,98,"10001, 10118","6 months - 4 years",1,571,582.21,"2021 - 22","Q2","Flu",
"Chinatown/Lower East Side",10002,76,"10002","6 months - 4 years",1,1880,2476.18,"2021 - 22","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,96,"10003","6 months - 4 years",1,938,973.99,"2021 - 22","Q2","Flu",
"Financial District",10004,99,"10004","6 months - 4 years",1,171,133.18,"2021 - 22","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 4 years",1,248,236.09,"2021 - 22","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 4 years",1,148,95.76,"2021 - 22","Q2","Flu",
"TriBeCa",10007,95,"10007","6 months - 4 years",1,497,524.55,"2021 - 22","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,74,"10009","6 months - 4 years",1,1072,1453.7,"2021 - 22","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","6 months - 4 years",1,847,773.15,"2021 - 22","Q2","Flu",
"Chelsea",10011,90,"10011","6 months - 4 years",1,1171,1294.71,"2021 - 22","Q2","Flu",
"Greenwich Village/SoHo",10012,79,"10012","6 months - 4 years",1,430,544.46,"2021 - 22","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","6 months - 4 years",1,1151,1119.93,"2021 - 22","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,95,"10014","6 months - 4 years",1,649,685.56,"2021 - 22","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","6 months - 4 years",1,1332,1306.14,"2021 - 22","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 4 years",1,398,367.7,"2021 - 22","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","6 months - 4 years",1,191,148.23,"2021 - 22","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,94,"10019, 10020","6 months - 4 years",1,1011,1077.03,"2021 - 22","Q2","Flu",
"Lenox Hill/Upper East Side",10021,99,"10021","6 months - 4 years",1,1579,1422.5,"2021 - 22","Q2","Flu",
"East Midtown",10022,99,"10022","6 months - 4 years",1,986,940.65,"2021 - 22","Q2","Flu",
"Lincoln Square",10023,81,"10023","6 months - 4 years",1,2212,2746.76,"2021 - 22","Q2","Flu",
"Upper West Side",10024,78,"10024","6 months - 4 years",1,1998,2561.86,"2021 - 22","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,77,"10025","6 months - 4 years",1,2384,3097.74,"2021 - 22","Q2","Flu",
"Central Harlem (South)",10026,63,"10026","6 months - 4 years",1,1056,1682.56,"2021 - 22","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,59,"10027","6 months - 4 years",1,1505,2556.71,"2021 - 22","Q2","Flu",
"Upper East Side/Yorkville",10028,80,"10028","6 months - 4 years",1,1262,1581.24,"2021 - 22","Q2","Flu",
"East Harlem",10029,70,"10029","6 months - 4 years",1,2361,3353.8,"2021 - 22","Q2","Flu",
"Central Harlem (North)",10030,47,"10030","6 months - 4 years",1,755,1594.49,"2021 - 22","Q2","Flu",
"Hamilton Heights/West Harlem",10031,59,"10031","6 months - 4 years",1,1399,2373.47,"2021 - 22","Q2","Flu",
"Washington Heights (South)",10032,59,"10032","6 months - 4 years",1,1261,2137.79,"2021 - 22","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,68,"10033","6 months - 4 years",1,1510,2213,"2021 - 22","Q2","Flu",
