"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",238,235.96,2023,"Q2",4313314,""
"Lenox Hill/Upper East Side",10021,98,"10021","24 - 35 months",308,315.32,2023,"Q2",4313314,""
"East Midtown",10022,89,"10022","24 - 35 months",176,198.48,2023,"Q2",4313314,""
"Lincoln Square",10023,77,"10023","24 - 35 months",436,569.32,2023,"Q2",4313314,""
"Upper West Side",10024,66,"10024","24 - 35 months",358,545.26,2023,"Q2",4313314,""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,68,"10025","24 - 35 months",460,672.95,2023,"Q2",4313314,""
"Central Harlem (South)",10026,48,"10026","24 - 35 months",184,382.16,2023,"Q2",4313314,""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,52,"10027","24 - 35 months",288,558.21,2023,"Q2",4313314,""
"Upper East Side/Yorkville",10028,75,"10028","24 - 35 months",238,318.16,2023,"Q2",4313314,""
"East Harlem",10029,66,"10029","24 - 35 months",465,700.4,2023,"Q2",4313314,""
"Central Harlem (North)",10030,52,"10030","24 - 35 months",179,341.63,2023,"Q2",4313314,""
"Hamilton Heights/West Harlem",10031,70,"10031","24 - 35 months",340,485.02,2023,"Q2",4313314,""
"Washington Heights (South)",10032,61,"10032","24 - 35 months",293,480.68,2023,"Q2",4313314,""
"Washington Heights (North)/Washington Heights (South)",10033,72,"10033","24 - 35 months",363,503.59,2023,"Q2",4313314,""
"Inwood/Washington Heights (North)",10034,67,"10034","24 - 35 months",236,351.86,2023,"Q2",4313314,""
"East Harlem",10035,59,"10035","24 - 35 months",210,357.51,2023,"Q2",4313314,""
"Hell's Kitchen/Midtown Manhattan",10036,59,"10036","24 - 35 months",91,155.19,2023,"Q2",4313314,""
"Central Harlem (North)/East Harlem",10037,83,"10037","24 - 35 months",137,165.43,2023,"Q2",4313314,""
"Chinatown/Financial District",10038,81,"10038","24 - 35 months",108,133.15,2023,"Q2",4313314,""
"Central Harlem (North)/Washington Heights (South)",10039,53,"10039","24 - 35 months",173,323.53,2023,"Q2",4313314,""
"Washington Heights (North)",10040,72,"10040","24 - 35 months",265,367.63,2023,"Q2",4313314,""
"Roosevelt Island",10044,92,"10044","24 - 35 months",89,97.1,2023,"Q2",4313314,""
"Lenox Hill/Upper East Side",10065,93,"10065","24 - 35 months",225,241.51,2023,"Q2",4313314,""
"Lincoln Square",10069,99,"10069","24 - 35 months",78,53.05,2023,"Q2",4313314,""
"Lenox Hill/Upper East Side",10075,94,"10075, 10162","24 - 35 months",171,182.84,2023,"Q2",4313314,""
"Upper East Side/Yorkville",10128,97,"10128","24 - 35 months",408,421.25,2023,"Q2",4313314,""
"Battery Park City",10280,41,"10280","24 - 35 months",56,135.99,2023,"Q2",4313314,""
"Battery Park City",10282,49,"10282","24 - 35 months",62,126.48,2023,"Q2",4313314,""
"Silver Lake/St. George",10301,58,"10301","24 - 35 months",220,382.37,2023,"Q2",4313314,""
"Elm Park",10302,57,"10302","24 - 35 months",130,227.06,2023,"Q2",4313314,""
"Graniteville/Mariner's Harbor/Port Ivory",10303,50,"10303","24 - 35 months",163,328.71,2023,"Q2",4313314,""
"New Dorp/Todt Hill",10304,48,"10304","24 - 35 months",220,456.21,2023,"Q2",4313314,""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,50,"10305","24 - 35 months",211,422.44,2023,"Q2",4313314,""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,41,"10306","24 - 35 months",222,541.21,2023,"Q2",4313314,""
"Tottenville",10307,33,"10307","24 - 35 months",45,137.75,2023,"Q2",4313314,""
"Great Kills",10308,38,"10308","24 - 35 months",107,282.11,2023,"Q2",4313314,""
"Charleston/Prince's Bay/Woodrow",10309,30,"10309","24 - 35 months",102,343.92,2023,"Q2",4313314,""
"Port Richmond/Randall Manor/West Brighton",10310,45,"10310","24 - 35 months",135,298,2023,"Q2",4313314,""
"Annadale/Rossville",10312,41,"10312","24 - 35 months",242,585.4,2023,"Q2",4313314,""
"Bloomfield/Freshkills Park",10314,40,"10314","24 - 35 months",371,927.67,2023,"Q2",4313314,""
"Concourse/Melrose",10451,73,"10451","24 - 35 months",429,586.86,2023,"Q2",4313314,""
