"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,60,"10001, 10118","13 - 17 years",1,404,676.57,"2022 - 23","Q2","Flu",
"Chinatown/Lower East Side",10002,57,"10002","13 - 17 years",1,1756,3096.53,"2022 - 23","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,48,"10003","13 - 17 years",1,448,923.81,"2022 - 23","Q2","Flu",
"Financial District",10004,99,"10004","13 - 17 years",1,81,74.33,"2022 - 23","Q2","Flu",
"Financial District",10005,91,"10005","13 - 17 years",1,75,82.02,"2022 - 23","Q2","Flu",
"Financial District",10006,59,"10006","13 - 17 years",1,39,66.62,"2022 - 23","Q2","Flu",
"TriBeCa",10007,98,"10007","13 - 17 years",1,204,209.23,"2022 - 23","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,31,"10009","13 - 17 years",1,619,1970.79,"2022 - 23","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,65,"10010","13 - 17 years",1,383,586.07,"2022 - 23","Q2","Flu",
"Chelsea",10011,51,"10011","13 - 17 years",1,549,1082.73,"2022 - 23","Q2","Flu",
"Greenwich Village/SoHo",10012,43,"10012","13 - 17 years",1,226,528.9,"2022 - 23","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,76,"10013","13 - 17 years",1,680,896.76,"2022 - 23","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,46,"10014","13 - 17 years",1,291,628.21,"2022 - 23","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,64,"10016","13 - 17 years",1,515,803.52,"2022 - 23","Q2","Flu",
"East Midtown/Murray Hill",10017,70,"10017","13 - 17 years",1,155,223,"2022 - 23","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,66,"10018","13 - 17 years",1,84,126.43,"2022 - 23","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,63,"10019, 10020","13 - 17 years",1,503,796.45,"2022 - 23","Q2","Flu",
"Lenox Hill/Upper East Side",10021,64,"10021","13 - 17 years",1,734,1138.32,"2022 - 23","Q2","Flu",
"East Midtown",10022,63,"10022","13 - 17 years",1,414,652.87,"2022 - 23","Q2","Flu",
"Lincoln Square",10023,56,"10023","13 - 17 years",1,1108,1982.75,"2022 - 23","Q2","Flu",
