"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,53,"10001, 10118","5 - 12 years",1,511,972.83,"2021 - 22","Q4","Flu",
"Chinatown/Lower East Side",10002,50,"10002","5 - 12 years",1,2693,5360.1,"2021 - 22","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,59,"10003","5 - 12 years",1,858,1444.28,"2021 - 22","Q4","Flu",
"Financial District",10004,99,"10004","5 - 12 years",1,182,132.57,"2021 - 22","Q4","Flu",
"Financial District",10005,99,"10005","5 - 12 years",1,214,208.32,"2021 - 22","Q4","Flu",
"Financial District",10006,99,"10006","5 - 12 years",1,113,83.03,"2021 - 22","Q4","Flu",
"TriBeCa",10007,92,"10007","5 - 12 years",1,513,556.75,"2021 - 22","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,36,"10009","5 - 12 years",1,1077,2977.55,"2021 - 22","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,86,"10010","5 - 12 years",1,923,1077.23,"2021 - 22","Q4","Flu",
"Chelsea",10011,66,"10011","5 - 12 years",1,1224,1868.6,"2021 - 22","Q4","Flu",
"Greenwich Village/SoHo",10012,50,"10012","5 - 12 years",1,446,895.04,"2021 - 22","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,73,"10013","5 - 12 years",1,1329,1810.86,"2021 - 22","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,54,"10014","5 - 12 years",1,603,1108.14,"2021 - 22","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,67,"10016","5 - 12 years",1,1074,1614.41,"2021 - 22","Q4","Flu",
"East Midtown/Murray Hill",10017,92,"10017","5 - 12 years",1,388,421.93,"2021 - 22","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,51,"10018","5 - 12 years",1,111,215.86,"2021 - 22","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,62,"10019, 10020","5 - 12 years",1,792,1282.59,"2021 - 22","Q4","Flu",
"Lenox Hill/Upper East Side",10021,70,"10021","5 - 12 years",1,1610,2285.34,"2021 - 22","Q4","Flu",
"East Midtown",10022,70,"10022","5 - 12 years",1,893,1284.71,"2021 - 22","Q4","Flu",
"Lincoln Square",10023,67,"10023","5 - 12 years",1,2368,3554.14,"2021 - 22","Q4","Flu",
"Upper West Side",10024,61,"10024","5 - 12 years",1,2631,4334.59,"2021 - 22","Q4","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,47,"10025","5 - 12 years",1,2718,5758.54,"2021 - 22","Q4","Flu",
"Central Harlem (South)",10026,37,"10026","5 - 12 years",1,1131,3036.3,"2021 - 22","Q4","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,31,"10027","5 - 12 years",1,1468,4723.35,"2021 - 22","Q4","Flu",
"Upper East Side/Yorkville",10028,53,"10028","5 - 12 years",1,1694,3180.03,"2021 - 22","Q4","Flu",
"East Harlem",10029,36,"10029","5 - 12 years",1,2402,6747.87,"2021 - 22","Q4","Flu",
"Central Harlem (North)",10030,23,"10030","5 - 12 years",1,636,2802.34,"2021 - 22","Q4","Flu",
"Hamilton Heights/West Harlem",10031,30,"10031","5 - 12 years",1,1343,4427.81,"2021 - 22","Q4","Flu",
"Washington Heights (South)",10032,37,"10032","5 - 12 years",1,1422,3868.2,"2021 - 22","Q4","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,40,"10033","5 - 12 years",1,1531,3859.68,"2021 - 22","Q4","Flu",
"Inwood/Washington Heights (North)",10034,34,"10034","5 - 12 years",1,1066,3125.31,"2021 - 22","Q4","Flu",
"East Harlem",10035,32,"10035","5 - 12 years",1,1089,3389.22,"2021 - 22","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,47,"10036","5 - 12 years",1,411,882.44,"2021 - 22","Q4","Flu",
"Central Harlem (North)/East Harlem",10037,62,"10037","5 - 12 years",1,798,1289.53,"2021 - 22","Q4","Flu",
"Chinatown/Financial District",10038,58,"10038","5 - 12 years",1,635,1091.69,"2021 - 22","Q4","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,22,"10039","5 - 12 years",1,717,3198.48,"2021 - 22","Q4","Flu",
"Washington Heights (North)",10040,36,"10040","5 - 12 years",1,1129,3117.77,"2021 - 22","Q4","Flu",
"Roosevelt Island",10044,57,"10044","5 - 12 years",1,413,730.52,"2021 - 22","Q4","Flu",
"Lenox Hill/Upper East Side",10065,77,"10065","5 - 12 years",1,1214,1572.43,"2021 - 22","Q4","Flu",
"Lincoln Square",10069,99,"10069","5 - 12 years",1,426,349.01,"2021 - 22","Q4","Flu",
"Lenox Hill/Upper East Side",10075,73,"10075, 10162","5 - 12 years",1,1173,1597.99,"2021 - 22","Q4","Flu",
"Upper East Side/Yorkville",10128,56,"10128","5 - 12 years",1,2225,3958.66,"2021 - 22","Q4","Flu",
"Battery Park City",10280,57,"10280","5 - 12 years",1,367,642.33,"2021 - 22","Q4","Flu",
"Battery Park City",10282,99,"10282","5 - 12 years",1,471,463.4,"2021 - 22","Q4","Flu",
"Silver Lake/St. George",10301,30,"10301","5 - 12 years",1,1114,3658.2,"2021 - 22","Q4","Flu",
"Elm Park",10302,32,"10302","5 - 12 years",1,700,2196,"2021 - 22","Q4","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,26,"10303","5 - 12 years",1,814,3172.04,"2021 - 22","Q4","Flu",
"New Dorp/Todt Hill",10304,30,"10304","5 - 12 years",1,1372,4636.24,"2021 - 22","Q4","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,28,"10305","5 - 12 years",1,1042,3759.92,"2021 - 22","Q4","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,25,"10306","5 - 12 years",1,1285,5076.82,"2021 - 22","Q4","Flu",
"Tottenville",10307,10,"10307","5 - 12 years",1,181,1738.9,"2021 - 22","Q4","Flu",
"Great Kills",10308,21,"10308","5 - 12 years",1,573,2716.35,"2021 - 22","Q4","Flu",
"Charleston/Prince's Bay/Woodrow",10309,16,"10309","5 - 12 years",1,599,3659.01,"2021 - 22","Q4","Flu",
"Port Richmond/Randall Manor/West Brighton",10310,30,"10310","5 - 12 years",1,896,2962.07,"2021 - 22","Q4","Flu",
"Annadale/Rossville",10312,22,"10312","5 - 12 years",1,1276,5928.97,"2021 - 22","Q4","Flu",
"Bloomfield/Freshkills Park",10314,26,"10314","5 - 12 years",1,2171,8437.28,"2021 - 22","Q4","Flu",
"Concourse/Melrose",10451,43,"10451","5 - 12 years",1,2055,4822.22,"2021 - 22","Q4","Flu",
"Concourse/Highbridge",10452,36,"10452","5 - 12 years",1,3220,9039.46,"2021 - 22","Q4","Flu",
"Morris Heights/Mount Hope/University Heights",10453,35,"10453","5 - 12 years",1,3226,9106.87,"2021 - 22","Q4","Flu",
"Mott Haven/Port Morris",10454,36,"10454","5 - 12 years",1,1721,4758.58,"2021 - 22","Q4","Flu",
"Mott Haven",10455,35,"10455","5 - 12 years",1,1781,5061.03,"2021 - 22","Q4","Flu",
"Claremont/Morrisania",10456,36,"10456","5 - 12 years",1,3781,10632.86,"2021 - 22","Q4","Flu",
"Belmont/Claremont/Mount Hope/Tremont",10457,34,"10457","5 - 12 years",1,3251,9549.78,"2021 - 22","Q4","Flu",
"Belmont/Fordham University/Kingsbridge",10458,33,"10458","5 - 12 years",1,3097,9277.51,"2021 - 22","Q4","Flu",
"Charlotte Gardens/Hunts Point",10459,32,"10459","5 - 12 years",1,1913,6052.98,"2021 - 22","Q4","Flu",
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,29,"10460","5 - 12 years",1,2179,7422.07,"2021 - 22","Q4","Flu",
"Morris Park/Pelham Bay/Westchester Square",10461,32,"10461","5 - 12 years",1,1557,4834.39,"2021 - 22","Q4","Flu",
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,39,"10462","5 - 12 years",1,2924,7476.6,"2021 - 22","Q4","Flu",
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,39,"10463","5 - 12 years",1,2192,5643.21,"2021 - 22","Q4","Flu",
"City Island",10464,99,"10464","5 - 12 years",1,453,357.37,"2021 - 22","Q4","Flu",
