"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,248,115.7,2025,"Q2","HepB",""
"Chinatown/Lower East Side",10002,74,"10002","24 - 35 months",3,364,491.86,2025,"Q2","HepB",""
"East Village/Gramercy/Greenwich Village",10003,97,"10003","24 - 35 months",3,209,214.44,2025,"Q2","HepB",""
"Financial District",10004,99,"10004","24 - 35 months",3,45,30.46,2025,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,93,49.62,2025,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",3,52,23.33,2025,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,117,111.64,2025,"Q2","HepB",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,86,"10009","24 - 35 months",3,273,317.15,2025,"Q2","HepB",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,232,169.73,2025,"Q2","HepB",""
"Chelsea",10011,93,"10011","24 - 35 months",3,259,278.7,2025,"Q2","HepB",""
"Greenwich Village/SoHo",10012,84,"10012","24 - 35 months",3,99,118.55,2025,"Q2","HepB",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,241,235.44,2025,"Q2","HepB",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,165,148.51,2025,"Q2","HepB",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,324,295.89,2025,"Q2","HepB",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,179,78.48,2025,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,56,41.27,2025,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,358,249.17,2025,"Q2","HepB",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,395,308.41,2025,"Q2","HepB",""
"East Midtown",10022,99,"10022","24 - 35 months",3,232,211.42,2025,"Q2","HepB",""
"Lincoln Square",10023,92,"10023","24 - 35 months",3,547,595.97,2025,"Q2","HepB",""
"Upper West Side",10024,95,"10024","24 - 35 months",3,522,547.69,2025,"Q2","HepB",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,96,"10025","24 - 35 months",3,639,664.55,2025,"Q2","HepB",""
"Central Harlem (South)",10026,70,"10026","24 - 35 months",3,267,383.09,2025,"Q2","HepB",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,72,"10027","24 - 35 months",3,408,570.32,2025,"Q2","HepB",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",3,374,318.85,2025,"Q2","HepB",""
"East Harlem",10029,89,"10029","24 - 35 months",3,662,740.35,2025,"Q2","HepB",""
"Central Harlem (North)",10030,60,"10030","24 - 35 months",3,210,351.61,2025,"Q2","HepB",""
"Hamilton Heights/West Harlem",10031,79,"10031","24 - 35 months",3,406,515.97,2025,"Q2","HepB",""
"Washington Heights (South)",10032,96,"10032","24 - 35 months",3,460,479.52,2025,"Q2","HepB",""
"Washington Heights (North)/Washington Heights (South)",10033,80,"10033","24 - 35 months",3,400,502.22,2025,"Q2","HepB",""
"Inwood/Washington Heights (North)",10034,90,"10034","24 - 35 months",3,326,362.58,2025,"Q2","HepB",""
"East Harlem",10035,69,"10035","24 - 35 months",3,263,381.29,2025,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",3,242,155.62,2025,"Q2","HepB",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",3,220,167.34,2025,"Q2","HepB",""
"Chinatown/Financial District",10038,94,"10038","24 - 35 months",3,129,137.2,2025,"Q2","HepB",""
"Central Harlem (North)/Washington Heights (South)",10039,50,"10039","24 - 35 months",3,175,348.79,2025,"Q2","HepB",""
"Washington Heights (North)",10040,87,"10040","24 - 35 months",3,337,386.85,2025,"Q2","HepB",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",3,146,97.48,2025,"Q2","HepB",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",3,352,246.14,2025,"Q2","HepB",""
"Lincoln Square",10069,99,"10069","24 - 35 months",3,72,61.58,2025,"Q2","HepB",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",3,259,180.1,2025,"Q2","HepB",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",3,538,443.68,2025,"Q2","HepB",""
"Battery Park City",10280,63,"10280","24 - 35 months",3,85,134.74,2025,"Q2","HepB",""
"Battery Park City",10282,89,"10282","24 - 35 months",3,104,116.84,2025,"Q2","HepB",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",3,402,390.6,2025,"Q2","HepB",""
"Elm Park",10302,95,"10302","24 - 35 months",3,233,244,2025,"Q2","HepB",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,81,"10303","24 - 35 months",3,258,319.1,2025,"Q2","HepB",""
"New Dorp/Todt Hill",10304,86,"10304","24 - 35 months",3,409,474.05,2025,"Q2","HepB",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,89,"10305","24 - 35 months",3,373,417.59,2025,"Q2","HepB",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,76,"10306","24 - 35 months",3,419,554.92,2025,"Q2","HepB",""
"Tottenville",10307,81,"10307","24 - 35 months",3,115,141.45,2025,"Q2","HepB",""
"Great Kills",10308,78,"10308","24 - 35 months",3,220,282.9,2025,"Q2","HepB",""
"Charleston/Prince's Bay/Woodrow",10309,71,"10309","24 - 35 months",3,248,349.71,2025,"Q2","HepB",""
"Port Richmond/Randall Manor/West Brighton",10310,90,"10310","24 - 35 months",3,268,298.22,2025,"Q2","HepB",""
"Annadale/Rossville",10312,83,"10312","24 - 35 months",3,489,589.56,2025,"Q2","HepB",""
"Bloomfield/Freshkills Park",10314,85,"10314","24 - 35 months",3,778,917.08,2025,"Q2","HepB",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",3,624,574.64,2025,"Q2","HepB",""
"Concourse/Highbridge",10452,91,"10452","24 - 35 months",3,943,1041.22,2025,"Q2","HepB",""
"Morris Heights/Mount Hope/University Heights",10453,89,"10453","24 - 35 months",3,939,1049.75,2025,"Q2","HepB",""
"Mott Haven/Port Morris",10454,81,"10454","24 - 35 months",3,428,525.43,2025,"Q2","HepB",""
"Mott Haven",10455,98,"10455","24 - 35 months",3,529,540.21,2025,"Q2","HepB",""
"Claremont/Morrisania",10456,90,"10456","24 - 35 months",3,1047,1159.8,2025,"Q2","HepB",""
"Belmont/Claremont/Mount Hope/Tremont",10457,92,"10457","24 - 35 months",3,1015,1098.88,2025,"Q2","HepB",""
"Belmont/Fordham University/Kingsbridge",10458,90,"10458","24 - 35 months",3,925,1033.11,2025,"Q2","HepB",""
"Charlotte Gardens/Hunts Point",10459,86,"10459","24 - 35 months",3,599,693.52,2025,"Q2","HepB",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,97,"10460","24 - 35 months",3,784,808.7,2025,"Q2","HepB",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",3,598,570.05,2025,"Q2","HepB",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",3,967,892.77,2025,"Q2","HepB",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,89,"10463","24 - 35 months",3,674,759.09,2025,"Q2","HepB",""
"City Island",10464,99,"10464","24 - 35 months",3,76,32.86,2025,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,83,"10465","24 - 35 months",3,396,479.09,2025,"Q2","HepB",""
"Edenwald/Wakefield",10466,83,"10466","24 - 35 months",3,646,778.12,2025,"Q2","HepB",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,97,"10467","24 - 35 months",3,1143,1180.74,2025,"Q2","HepB",""
"Fordham/Kingsbridge/University Heights",10468,84,"10468","24 - 35 months",3,869,1034.37,2025,"Q2","HepB",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,90,"10469","24 - 35 months",3,660,730.06,2025,"Q2","HepB",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",3,205,173.9,2025,"Q2","HepB",""
"Fieldston/North Riverdale/Riverdale",10471,84,"10471","24 - 35 months",3,194,232.23,2025,"Q2","HepB",""
"Soundview",10472,99,"10472","24 - 35 months",3,930,791.42,2025,"Q2","HepB",""
"Castle Hill/Clason Point/Soundview",10473,99,"10473","24 - 35 months",3,553,556.92,2025,"Q2","HepB",""
"Hunts Point",10474,99,"10474","24 - 35 months",3,161,154.08,2025,"Q2","HepB",""
"Co-op City/Edenwald",10475,91,"10475","24 - 35 months",3,263,289.89,2025,"Q2","HepB",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",3,241,148.48,2025,"Q2","HepB",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",3,793,367.72,2025,"Q2","HepB",""
"Astoria (North)",11102,99,"11102","24 - 35 months",3,278,227.58,2025,"Q2","HepB",""
"Astoria (North)/Astoria (South)",11103,99,"11103","24 - 35 months",3,269,271.42,2025,"Q2","HepB",""
"Sunnyside",11104,85,"11104","24 - 35 months",3,206,242.43,2025,"Q2","HepB",""
"Ditmars Steinway",11105,99,"11105","24 - 35 months",3,299,295.83,2025,"Q2","HepB",""
"Astoria (South)",11106,99,"11106","24 - 35 months",3,334,327.25,2025,"Q2","HepB",""
"Long Island City",11109,99,"11109","24 - 35 months",3,120,70.88,2025,"Q2","HepB",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",3,880,747.89,2025,"Q2","HepB",""
"East Flatbush (North)/East Flatbush (South)",11203,95,"11203","24 - 35 months",3,602,635.77,2025,"Q2","HepB",""
"Bensonhurst/Mapleton",11204,88,"11204","24 - 35 months",3,979,1110.31,2025,"Q2","HepB",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,49,"11205","24 - 35 months",3,489,989.73,2025,"Q2","HepB",""
"Williamsburg (South)",11206,50,"11206","24 - 35 months",3,718,1430.1,2025,"Q2","HepB",""
"Cypress Hills/East New York",11207,88,"11207","24 - 35 months",3,937,1065.52,2025,"Q2","HepB",""
"Cypress Hills/East New York",11208,91,"11208","24 - 35 months",3,1078,1189.57,2025,"Q2","HepB",""
"Bay Ridge/Fort Hamilton",11209,92,"11209","24 - 35 months",3,645,699.46,2025,"Q2","HepB",""
"Flatlands/Midwood",11210,97,"11210","24 - 35 months",3,656,675.7,2025,"Q2","HepB",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,52,"11211, 11249","24 - 35 months",3,1000,1907.34,2025,"Q2","HepB",""
"Ocean Hill-Brownsville",11212,88,"11212","24 - 35 months",3,859,975.42,2025,"Q2","HepB",""
"Crown Heights (East)",11213,58,"11213","24 - 35 months",3,534,928.38,2025,"Q2","HepB",""
"Bath Beach/Bensonhurst/Gravesend",11214,99,"11214","24 - 35 months",3,971,889.02,2025,"Q2","HepB",""
"Gowanus/Park Slope/Windsor Terrace",11215,88,"11215","24 - 35 months",3,741,845.78,2025,"Q2","HepB",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,75,"11216","24 - 35 months",3,382,510.84,2025,"Q2","HepB",""
"Boerum Hill/Park Slope",11217,89,"11217, 11243","24 - 35 months",3,407,459.14,2025,"Q2","HepB",""
"Kensington/Windsor Terrace",11218,84,"11218","24 - 35 months",3,832,988.87,2025,"Q2","HepB",""
"Borough Park",11219,63,"11219","24 - 35 months",3,1322,2103.87,2025,"Q2","HepB",""
"Sunset Park",11220,96,"11220","24 - 35 months",3,1010,1057.51,2025,"Q2","HepB",""
"Bedford-Stuyvesant (East)/Bushwick",11221,81,"11221","24 - 35 months",3,697,856.1,2025,"Q2","HepB",""
"Greenpoint",11222,99,"11222","24 - 35 months",3,344,263.02,2025,"Q2","HepB",""
"Gravesend/Homecrest",11223,99,"11223","24 - 35 months",3,974,882.31,2025,"Q2","HepB",""
"Brighton Beach/Coney Island/Seagate",11224,85,"11224","24 - 35 months",3,336,396.09,2025,"Q2","HepB",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,74,"11225","24 - 35 months",3,484,651.17,2025,"Q2","HepB",""
"Flatbush/Prospect Lefferts Gardens",11226,82,"11226","24 - 35 months",3,847,1031.22,2025,"Q2","HepB",""
"Bath Beach/Dyker Heights",11228,99,"11228","24 - 35 months",3,390,394.27,2025,"Q2","HepB",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,99,"11229","24 - 35 months",3,851,786.25,2025,"Q2","HepB",""
"Midwood",11230,99,"11230","24 - 35 months",3,1228,1225.35,2025,"Q2","HepB",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,80,"11231","24 - 35 months",3,407,508.24,2025,"Q2","HepB",""
"Sunset Park",11232,81,"11232","24 - 35 months",3,248,305.44,2025,"Q2","HepB",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,65,"11233","24 - 35 months",3,619,946.57,2025,"Q2","HepB",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,87,"11234","24 - 35 months",3,729,839.56,2025,"Q2","HepB",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,99,"11235","24 - 35 months",3,801,682.76,2025,"Q2","HepB",""
"Canarsie",11236,94,"11236","24 - 35 months",3,793,839.19,2025,"Q2","HepB",""
"Bushwick/East Williamsburg",11237,81,"11237","24 - 35 months",3,381,472.58,2025,"Q2","HepB",""
"Clinton Hill/Prospect Heights",11238,98,"11238","24 - 35 months",3,586,598.96,2025,"Q2","HepB",""
"East New York",11239,99,"11239","24 - 35 months",3,138,120.54,2025,"Q2","HepB",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",3,424,399.74,2025,"Q2","HepB",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",3,665,624.23,2025,"Q2","HepB",""
"College Point",11356,89,"11356","24 - 35 months",3,286,321.95,2025,"Q2","HepB",""
"Whitestone",11357,81,"11357","24 - 35 months",3,301,370.24,2025,"Q2","HepB",""
"Auburndale/Murray Hill",11358,99,"11358","24 - 35 months",3,336,314.34,2025,"Q2","HepB",""
"Bayside (North)",11360,98,"11360","24 - 35 months",3,141,143.89,2025,"Q2","HepB",""
"Bayside (North)/Bayside (South)",11361,80,"11361","24 - 35 months",3,209,259.85,2025,"Q2","HepB",""
"Douglaston-Little Neck",11362,83,"11362","24 - 35 months",3,109,131.4,2025,"Q2","HepB",""
"Douglaston-Little Neck",11363,83,"11363","24 - 35 months",3,40,48.35,2025,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,76,"11364","24 - 35 months",3,221,289.49,2025,"Q2","HepB",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,90,"11365","24 - 35 months",3,358,396.14,2025,"Q2","HepB",""
"Fresh Meadows/Hillcrest",11366,99,"11366","24 - 35 months",3,127,96.35,2025,"Q2","HepB",""
"Kew Gardens Hills/Pomonok",11367,89,"11367","24 - 35 months",3,534,598.31,2025,"Q2","HepB",""
"Corona/North Corona",11368,96,"11368","24 - 35 months",3,1492,1553.3,2025,"Q2","HepB",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",3,461,349.92,2025,"Q2","HepB",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",3,273,227.6,2025,"Q2","HepB",""
"Jackson Heights",11372,87,"11372","24 - 35 months",3,591,677.27,2025,"Q2","HepB",""
"Elmhurst",11373,94,"11373","24 - 35 months",3,969,1031.42,2025,"Q2","HepB",""
"Rego Park",11374,99,"11374","24 - 35 months",3,443,403.23,2025,"Q2","HepB",""
"Forest Hills",11375,99,"11375","24 - 35 months",3,731,715.58,2025,"Q2","HepB",""
"Woodside",11377,99,"11377","24 - 35 months",3,809,792.67,2025,"Q2","HepB",""
"Maspeth",11378,89,"11378","24 - 35 months",3,368,415.04,2025,"Q2","HepB",""
"Middle Village",11379,93,"11379","24 - 35 months",3,316,340.52,2025,"Q2","HepB",""
"Glendale/Ridgewood",11385,81,"11385","24 - 35 months",3,965,1194.66,2025,"Q2","HepB",""
"Cambria Heights",11411,83,"11411","24 - 35 months",3,129,155.47,2025,"Q2","HepB",""
"St. Albans",11412,89,"11412","24 - 35 months",3,334,375.65,2025,"Q2","HepB",""
"Laurelton/Rosedale",11413,77,"11413","24 - 35 months",3,304,395.42,2025,"Q2","HepB",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,67,"11414","24 - 35 months",3,178,265.29,2025,"Q2","HepB",""
"Kew Gardens",11415,88,"11415","24 - 35 months",3,192,217.99,2025,"Q2","HepB",""
"Ozone Park",11416,99,"11416","24 - 35 months",3,335,286.16,2025,"Q2","HepB",""
"Ozone Park",11417,99,"11417","24 - 35 months",3,350,302.72,2025,"Q2","HepB",""
"Richmond Hill",11418,92,"11418","24 - 35 months",3,381,415.38,2025,"Q2","HepB",""
"Richmond Hill/South Ozone Park",11419,99,"11419","24 - 35 months",3,440,446.68,2025,"Q2","HepB",""
"South Ozone Park",11420,83,"11420","24 - 35 months",3,398,481.46,2025,"Q2","HepB",""
"Woodhaven",11421,92,"11421","24 - 35 months",3,407,442.97,2025,"Q2","HepB",""
"Rosedale",11422,81,"11422","24 - 35 months",3,256,314.16,2025,"Q2","HepB",""
"Hollis/Holliswood",11423,99,"11423","24 - 35 months",3,269,241.2,2025,"Q2","HepB",""
"Bellerose",11426,86,"11426","24 - 35 months",3,156,180.61,2025,"Q2","HepB",""
"Bellerose/Hollis Hills/Holliswood",11427,75,"11427","24 - 35 months",3,166,222.39,2025,"Q2","HepB",""
"Queens Village",11428,91,"11428","24 - 35 months",3,163,178.75,2025,"Q2","HepB",""
