"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,61,"10463","6 months - 4 years",2034,3332,"2023 - 24","Q2","Flu",NA
"City Island",10464,99,"10464","6 months - 4 years",295,151,"2023 - 24","Q2","Flu",NA
"Country Club/Throgs Neck",10465,49,"10465","6 months - 4 years",1043,2110,"2023 - 24","Q2","Flu",NA
"Edenwald/Wakefield",10466,52,"10466","6 months - 4 years",1806,3504,"2023 - 24","Q2","Flu",NA
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,61,"10467","6 months - 4 years",3336,5439,"2023 - 24","Q2","Flu",NA
"Fordham/Kingsbridge/University Heights",10468,53,"10468","6 months - 4 years",2475,4629,"2023 - 24","Q2","Flu",NA
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,51,"10469","6 months - 4 years",1688,3333,"2023 - 24","Q2","Flu",NA
"Wakefield/Woodlawn",10470,72,"10470","6 months - 4 years",543,751,"2023 - 24","Q2","Flu",NA
"Fieldston/North Riverdale/Riverdale",10471,62,"10471","6 months - 4 years",660,1061,"2023 - 24","Q2","Flu",NA
"Soundview",10472,82,"10472","6 months - 4 years",2870,3502,"2023 - 24","Q2","Flu",NA
"Castle Hill/Clason Point/Soundview",10473,53,"10473","6 months - 4 years",1405,2647,"2023 - 24","Q2","Flu",NA
"Hunts Point",10474,64,"10474","6 months - 4 years",430,672,"2023 - 24","Q2","Flu",NA
"Co-op City/Edenwald",10475,48,"10475","6 months - 4 years",649,1362,"2023 - 24","Q2","Flu",NA
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","6 months - 4 years",787,694,"2023 - 24","Q2","Flu",NA
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","6 months - 4 years",2466,1393,"2023 - 24","Q2","Flu",NA
"Astoria (North)",11102,87,"11102","6 months - 4 years",847,978,"2023 - 24","Q2","Flu",NA
"Astoria (North)/Astoria (South)",11103,62,"11103","6 months - 4 years",743,1190,"2023 - 24","Q2","Flu",NA
"Sunnyside",11104,67,"11104","6 months - 4 years",702,1052,"2023 - 24","Q2","Flu",NA
"Ditmars Steinway",11105,66,"11105","6 months - 4 years",906,1369,"2023 - 24","Q2","Flu",NA
"Astoria (South)",11106,64,"11106","6 months - 4 years",900,1415,"2023 - 24","Q2","Flu",NA
"Long Island City",11109,99,"11109","6 months - 4 years",429,266,"2023 - 24","Q2","Flu",NA
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,93,"11201","6 months - 4 years",2976,3200,"2023 - 24","Q2","Flu",NA
"East Flatbush (North)/East Flatbush (South)",11203,57,"11203","6 months - 4 years",1683,2972,"2023 - 24","Q2","Flu",NA
"Bensonhurst/Mapleton",11204,62,"11204","6 months - 4 years",3038,4928,"2023 - 24","Q2","Flu",NA
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,36,"11205","6 months - 4 years",1530,4272,"2023 - 24","Q2","Flu",NA
"Williamsburg (South)",11206,33,"11206","6 months - 4 years",2062,6190,"2023 - 24","Q2","Flu",NA
"Cypress Hills/East New York",11207,52,"11207","6 months - 4 years",2616,5040,"2023 - 24","Q2","Flu",NA
"Cypress Hills/East New York",11208,58,"11208","6 months - 4 years",3278,5640,"2023 - 24","Q2","Flu",NA
"Bay Ridge/Fort Hamilton",11209,56,"11209","6 months - 4 years",1832,3245,"2023 - 24","Q2","Flu",NA
"Flatlands/Midwood",11210,52,"11210","6 months - 4 years",1694,3270,"2023 - 24","Q2","Flu",NA
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,39,"11211, 11249","6 months - 4 years",3172,8110,"2023 - 24","Q2","Flu",NA
"Ocean Hill-Brownsville",11212,56,"11212","6 months - 4 years",2411,4326,"2023 - 24","Q2","Flu",NA
"Crown Heights (East)",11213,38,"11213","6 months - 4 years",1527,4017,"2023 - 24","Q2","Flu",NA
"Bath Beach/Bensonhurst/Gravesend",11214,71,"11214","6 months - 4 years",2955,4139,"2023 - 24","Q2","Flu",NA
"Gowanus/Park Slope/Windsor Terrace",11215,78,"11215","6 months - 4 years",2949,3757,"2023 - 24","Q2","Flu",NA
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,50,"11216","6 months - 4 years",1189,2369,"2023 - 24","Q2","Flu",NA
"Boerum Hill/Park Slope",11217,80,"11217, 11243","6 months - 4 years",1544,1939,"2023 - 24","Q2","Flu",NA
"Kensington/Windsor Terrace",11218,60,"11218","6 months - 4 years",2771,4621,"2023 - 24","Q2","Flu",NA
"Borough Park",11219,55,"11219","6 months - 4 years",4868,8899,"2023 - 24","Q2","Flu",NA
"Sunset Park",11220,86,"11220","6 months - 4 years",4330,5028,"2023 - 24","Q2","Flu",NA
"Bedford-Stuyvesant (East)/Bushwick",11221,50,"11221","6 months - 4 years",1991,3949,"2023 - 24","Q2","Flu",NA
"Greenpoint",11222,99,"11222","6 months - 4 years",1187,1093,"2023 - 24","Q2","Flu",NA
"Gravesend/Homecrest",11223,73,"11223","6 months - 4 years",2967,4072,"2023 - 24","Q2","Flu",NA
