"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,57,"10001, 10118","5 - 12 years",1,549,962.99,"2022 - 23","Q4","Flu",
"Chinatown/Lower East Side",10002,43,"10002","5 - 12 years",1,2306,5324.31,"2022 - 23","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,60,"10003","5 - 12 years",1,864,1430.55,"2022 - 23","Q4","Flu",
"Financial District",10004,99,"10004","5 - 12 years",1,179,131.43,"2022 - 23","Q4","Flu",
"Financial District",10005,99,"10005","5 - 12 years",1,223,206.33,"2022 - 23","Q4","Flu",
"Financial District",10006,99,"10006","5 - 12 years",1,113,82.37,"2022 - 23","Q4","Flu",
"TriBeCa",10007,87,"10007","5 - 12 years",1,482,551.71,"2022 - 23","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,35,"10009","5 - 12 years",1,1025,2947.13,"2022 - 23","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,82,"10010","5 - 12 years",1,871,1066.06,"2022 - 23","Q4","Flu",
"Chelsea",10011,58,"10011","5 - 12 years",1,1081,1850.5,"2022 - 23","Q4","Flu",
"Greenwich Village/SoHo",10012,48,"10012","5 - 12 years",1,422,888.29,"2022 - 23","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,72,"10013","5 - 12 years",1,1291,1797.9,"2022 - 23","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,55,"10014","5 - 12 years",1,607,1097.6,"2022 - 23","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,63,"10016","5 - 12 years",1,1003,1599.33,"2022 - 23","Q4","Flu",
"East Midtown/Murray Hill",10017,75,"10017","5 - 12 years",1,312,418.2,"2022 - 23","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,47,"10018","5 - 12 years",1,101,214.08,"2022 - 23","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,66,"10019, 10020","5 - 12 years",1,837,1269.4,"2022 - 23","Q4","Flu",
"Lenox Hill/Upper East Side",10021,63,"10021","5 - 12 years",1,1437,2263.02,"2022 - 23","Q4","Flu",
"East Midtown",10022,70,"10022","5 - 12 years",1,888,1273.34,"2022 - 23","Q4","Flu",
"Lincoln Square",10023,61,"10023","5 - 12 years",1,2136,3518.61,"2022 - 23","Q4","Flu",
"Upper West Side",10024,56,"10024","5 - 12 years",1,2396,4289.64,"2022 - 23","Q4","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,44,"10025","5 - 12 years",1,2500,5692.36,"2022 - 23","Q4","Flu",
"Central Harlem (South)",10026,35,"10026","5 - 12 years",1,1038,2987.59,"2022 - 23","Q4","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,30,"10027","5 - 12 years",1,1374,4653.74,"2022 - 23","Q4","Flu",
"Upper East Side/Yorkville",10028,49,"10028","5 - 12 years",1,1553,3148.2,"2022 - 23","Q4","Flu",
"East Harlem",10029,31,"10029","5 - 12 years",1,2042,6657.63,"2022 - 23","Q4","Flu",
"Central Harlem (North)",10030,22,"10030","5 - 12 years",1,611,2753.77,"2022 - 23","Q4","Flu",
"Hamilton Heights/West Harlem",10031,26,"10031","5 - 12 years",1,1146,4365,"2022 - 23","Q4","Flu",
"Washington Heights (South)",10032,32,"10032","5 - 12 years",1,1216,3816.68,"2022 - 23","Q4","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,35,"10033","5 - 12 years",1,1335,3813.47,"2022 - 23","Q4","Flu",
"Inwood/Washington Heights (North)",10034,29,"10034","5 - 12 years",1,882,3082.76,"2022 - 23","Q4","Flu",
"East Harlem",10035,27,"10035","5 - 12 years",1,912,3341.29,"2022 - 23","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,63,"10036","5 - 12 years",1,553,873.64,"2022 - 23","Q4","Flu",
