"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Concourse/Highbridge",10452,67,"10452","24 - 35 months","3 or 4",696,1041.22,2026,"Q2","Hib",""
"Morris Heights/Mount Hope/University Heights",10453,69,"10453","24 - 35 months","3 or 4",725,1049.75,2026,"Q2","Hib",""
"Mott Haven/Port Morris",10454,69,"10454","24 - 35 months","3 or 4",365,525.43,2026,"Q2","Hib",""
"Mott Haven",10455,71,"10455","24 - 35 months","3 or 4",385,540.21,2026,"Q2","Hib",""
"Claremont/Morrisania",10456,68,"10456","24 - 35 months","3 or 4",789,1159.8,2026,"Q2","Hib",""
"Belmont/Claremont/Mount Hope/Tremont",10457,68,"10457","24 - 35 months","3 or 4",743,1098.88,2026,"Q2","Hib",""
"Belmont/Fordham University/Kingsbridge",10458,71,"10458","24 - 35 months","3 or 4",738,1033.11,2026,"Q2","Hib",""
"Charlotte Gardens/Hunts Point",10459,62,"10459","24 - 35 months","3 or 4",429,693.52,2026,"Q2","Hib",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,72,"10460","24 - 35 months","3 or 4",579,808.7,2026,"Q2","Hib",""
"Morris Park/Pelham Bay/Westchester Square",10461,81,"10461","24 - 35 months","3 or 4",464,570.05,2026,"Q2","Hib",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,81,"10462","24 - 35 months","3 or 4",724,892.77,2026,"Q2","Hib",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,72,"10463","24 - 35 months","3 or 4",547,759.09,2026,"Q2","Hib",""
"City Island",10464,99,"10464","24 - 35 months","3 or 4",78,32.86,2026,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,60,"10465","24 - 35 months","3 or 4",288,479.09,2026,"Q2","Hib",""
"Edenwald/Wakefield",10466,60,"10466","24 - 35 months","3 or 4",466,778.12,2026,"Q2","Hib",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,74,"10467","24 - 35 months","3 or 4",871,1180.74,2026,"Q2","Hib",""
"Fordham/Kingsbridge/University Heights",10468,64,"10468","24 - 35 months","3 or 4",666,1034.37,2026,"Q2","Hib",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,72,"10469","24 - 35 months","3 or 4",526,730.06,2026,"Q2","Hib",""
"Wakefield/Woodlawn",10470,78,"10470","24 - 35 months","3 or 4",136,173.9,2026,"Q2","Hib",""
"Fieldston/North Riverdale/Riverdale",10471,53,"10471","24 - 35 months","3 or 4",124,232.23,2026,"Q2","Hib",""
"Soundview",10472,99,"10472","24 - 35 months","3 or 4",812,791.42,2026,"Q2","Hib",""
"Castle Hill/Clason Point/Soundview",10473,76,"10473","24 - 35 months","3 or 4",426,556.92,2026,"Q2","Hib",""
"Hunts Point",10474,75,"10474","24 - 35 months","3 or 4",115,154.08,2026,"Q2","Hib",""
"Co-op City/Edenwald",10475,70,"10475","24 - 35 months","3 or 4",204,289.89,2026,"Q2","Hib",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months","3 or 4",212,148.48,2026,"Q2","Hib",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months","3 or 4",641,367.72,2026,"Q2","Hib",""
"Astoria (North)",11102,99,"11102","24 - 35 months","3 or 4",267,227.58,2026,"Q2","Hib",""
"Astoria (North)/Astoria (South)",11103,78,"11103","24 - 35 months","3 or 4",211,271.42,2026,"Q2","Hib",""
"Sunnyside",11104,68,"11104","24 - 35 months","3 or 4",164,242.43,2026,"Q2","Hib",""
"Ditmars Steinway",11105,80,"11105","24 - 35 months","3 or 4",237,295.83,2026,"Q2","Hib",""
"Astoria (South)",11106,85,"11106","24 - 35 months","3 or 4",277,327.25,2026,"Q2","Hib",""
"Long Island City",11109,99,"11109","24 - 35 months","3 or 4",98,70.88,2026,"Q2","Hib",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months","3 or 4",785,747.89,2026,"Q2","Hib",""
"East Flatbush (North)/East Flatbush (South)",11203,69,"11203","24 - 35 months","3 or 4",437,635.77,2026,"Q2","Hib",""
"Bensonhurst/Mapleton",11204,54,"11204","24 - 35 months","3 or 4",599,1110.31,2026,"Q2","Hib",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,28,"11205","24 - 35 months","3 or 4",280,989.73,2026,"Q2","Hib",""
"Williamsburg (South)",11206,30,"11206","24 - 35 months","3 or 4",433,1430.1,2026,"Q2","Hib",""
"Cypress Hills/East New York",11207,74,"11207","24 - 35 months","3 or 4",784,1065.52,2026,"Q2","Hib",""
"Cypress Hills/East New York",11208,74,"11208","24 - 35 months","3 or 4",882,1189.57,2026,"Q2","Hib",""
"Bay Ridge/Fort Hamilton",11209,63,"11209","24 - 35 months","3 or 4",443,699.46,2026,"Q2","Hib",""
"Flatlands/Midwood",11210,72,"11210","24 - 35 months","3 or 4",489,675.7,2026,"Q2","Hib",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,33,"11211, 11249","24 - 35 months","3 or 4",620,1907.34,2026,"Q2","Hib",""
"Ocean Hill-Brownsville",11212,67,"11212","24 - 35 months","3 or 4",653,975.42,2026,"Q2","Hib",""
"Crown Heights (East)",11213,42,"11213","24 - 35 months","3 or 4",386,928.38,2026,"Q2","Hib",""
"Bath Beach/Bensonhurst/Gravesend",11214,76,"11214","24 - 35 months","3 or 4",678,889.02,2026,"Q2","Hib",""
"Gowanus/Park Slope/Windsor Terrace",11215,86,"11215","24 - 35 months","3 or 4",727,845.78,2026,"Q2","Hib",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,62,"11216","24 - 35 months","3 or 4",317,510.84,2026,"Q2","Hib",""
"Boerum Hill/Park Slope",11217,88,"11217, 11243","24 - 35 months","3 or 4",406,459.14,2026,"Q2","Hib",""
"Kensington/Windsor Terrace",11218,60,"11218","24 - 35 months","3 or 4",592,988.87,2026,"Q2","Hib",""
"Borough Park",11219,30,"11219","24 - 35 months","3 or 4",631,2103.87,2026,"Q2","Hib",""
"Sunset Park",11220,77,"11220","24 - 35 months","3 or 4",815,1057.51,2026,"Q2","Hib",""
"Bedford-Stuyvesant (East)/Bushwick",11221,56,"11221","24 - 35 months","3 or 4",477,856.1,2026,"Q2","Hib",""
"Greenpoint",11222,99,"11222","24 - 35 months","3 or 4",411,263.02,2026,"Q2","Hib",""
"Gravesend/Homecrest",11223,71,"11223","24 - 35 months","3 or 4",628,882.31,2026,"Q2","Hib",""
"Brighton Beach/Coney Island/Seagate",11224,57,"11224","24 - 35 months","3 or 4",227,396.09,2026,"Q2","Hib",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,57,"11225","24 - 35 months","3 or 4",371,651.17,2026,"Q2","Hib",""
"Flatbush/Prospect Lefferts Gardens",11226,67,"11226","24 - 35 months","3 or 4",689,1031.22,2026,"Q2","Hib",""
"Bath Beach/Dyker Heights",11228,73,"11228","24 - 35 months","3 or 4",287,394.27,2026,"Q2","Hib",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,69,"11229","24 - 35 months","3 or 4",540,786.25,2026,"Q2","Hib",""
"Midwood",11230,68,"11230","24 - 35 months","3 or 4",830,1225.35,2026,"Q2","Hib",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,74,"11231","24 - 35 months","3 or 4",375,508.24,2026,"Q2","Hib",""
"Sunset Park",11232,65,"11232","24 - 35 months","3 or 4",198,305.44,2026,"Q2","Hib",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,47,"11233","24 - 35 months","3 or 4",444,946.57,2026,"Q2","Hib",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,62,"11234","24 - 35 months","3 or 4",523,839.56,2026,"Q2","Hib",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,76,"11235","24 - 35 months","3 or 4",517,682.76,2026,"Q2","Hib",""
"Canarsie",11236,65,"11236","24 - 35 months","3 or 4",546,839.19,2026,"Q2","Hib",""
"Bushwick/East Williamsburg",11237,60,"11237","24 - 35 months","3 or 4",284,472.58,2026,"Q2","Hib",""
"Clinton Hill/Prospect Heights",11238,94,"11238","24 - 35 months","3 or 4",565,598.96,2026,"Q2","Hib",""
"East New York",11239,85,"11239","24 - 35 months","3 or 4",103,120.54,2026,"Q2","Hib",""
"Flushing/Murray Hill",11354,80,"11354","24 - 35 months","3 or 4",319,399.74,2026,"Q2","Hib",""
"Flushing/Murray Hill/Queensboro Hill",11355,83,"11355","24 - 35 months","3 or 4",518,624.23,2026,"Q2","Hib",""
"College Point",11356,78,"11356","24 - 35 months","3 or 4",252,321.95,2026,"Q2","Hib",""
"Whitestone",11357,66,"11357","24 - 35 months","3 or 4",246,370.24,2026,"Q2","Hib",""
"Auburndale/Murray Hill",11358,84,"11358","24 - 35 months","3 or 4",264,314.34,2026,"Q2","Hib",""
"Bayside (North)",11360,73,"11360","24 - 35 months","3 or 4",105,143.89,2026,"Q2","Hib",""
"Bayside (North)/Bayside (South)",11361,69,"11361","24 - 35 months","3 or 4",180,259.85,2026,"Q2","Hib",""
"Douglaston-Little Neck",11362,73,"11362","24 - 35 months","3 or 4",96,131.4,2026,"Q2","Hib",""
"Douglaston-Little Neck",11363,91,"11363","24 - 35 months","3 or 4",44,48.35,2026,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,72,"11364","24 - 35 months","3 or 4",207,289.49,2026,"Q2","Hib",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,74,"11365","24 - 35 months","3 or 4",295,396.14,2026,"Q2","Hib",""
"Fresh Meadows/Hillcrest",11366,88,"11366","24 - 35 months","3 or 4",85,96.35,2026,"Q2","Hib",""
"Kew Gardens Hills/Pomonok",11367,69,"11367","24 - 35 months","3 or 4",410,598.31,2026,"Q2","Hib",""
"Corona/North Corona",11368,82,"11368","24 - 35 months","3 or 4",1269,1553.3,2026,"Q2","Hib",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months","3 or 4",381,349.92,2026,"Q2","Hib",""
"Jackson Heights/Rikers Island",11370,94,"11370","24 - 35 months","3 or 4",215,227.6,2026,"Q2","Hib",""
"Jackson Heights",11372,77,"11372","24 - 35 months","3 or 4",524,677.27,2026,"Q2","Hib",""
"Elmhurst",11373,77,"11373","24 - 35 months","3 or 4",797,1031.42,2026,"Q2","Hib",""
"Rego Park",11374,87,"11374","24 - 35 months","3 or 4",352,403.23,2026,"Q2","Hib",""
"Forest Hills",11375,69,"11375","24 - 35 months","3 or 4",492,715.58,2026,"Q2","Hib",""
"Woodside",11377,84,"11377","24 - 35 months","3 or 4",668,792.67,2026,"Q2","Hib",""
"Maspeth",11378,61,"11378","24 - 35 months","3 or 4",253,415.04,2026,"Q2","Hib",""
"Middle Village",11379,64,"11379","24 - 35 months","3 or 4",219,340.52,2026,"Q2","Hib",""
"Glendale/Ridgewood",11385,58,"11385","24 - 35 months","3 or 4",688,1194.66,2026,"Q2","Hib",""
"Cambria Heights",11411,67,"11411","24 - 35 months","3 or 4",104,155.47,2026,"Q2","Hib",""
"St. Albans",11412,76,"11412","24 - 35 months","3 or 4",285,375.65,2026,"Q2","Hib",""
"Laurelton/Rosedale",11413,61,"11413","24 - 35 months","3 or 4",240,395.42,2026,"Q2","Hib",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,59,"11414","24 - 35 months","3 or 4",156,265.29,2026,"Q2","Hib",""
"Kew Gardens",11415,66,"11415","24 - 35 months","3 or 4",143,217.99,2026,"Q2","Hib",""
"Ozone Park",11416,94,"11416","24 - 35 months","3 or 4",270,286.16,2026,"Q2","Hib",""
"Ozone Park",11417,96,"11417","24 - 35 months","3 or 4",290,302.72,2026,"Q2","Hib",""
"Richmond Hill",11418,77,"11418","24 - 35 months","3 or 4",320,415.38,2026,"Q2","Hib",""
"Richmond Hill/South Ozone Park",11419,81,"11419","24 - 35 months","3 or 4",360,446.68,2026,"Q2","Hib",""
"South Ozone Park",11420,86,"11420","24 - 35 months","3 or 4",412,481.46,2026,"Q2","Hib",""
"Woodhaven",11421,74,"11421","24 - 35 months","3 or 4",330,442.97,2026,"Q2","Hib",""
"Rosedale",11422,64,"11422","24 - 35 months","3 or 4",200,314.16,2026,"Q2","Hib",""
"Hollis/Holliswood",11423,98,"11423","24 - 35 months","3 or 4",236,241.2,2026,"Q2","Hib",""
"Bellerose",11426,80,"11426","24 - 35 months","3 or 4",145,180.61,2026,"Q2","Hib",""
"Bellerose/Hollis Hills/Holliswood",11427,61,"11427","24 - 35 months","3 or 4",135,222.39,2026,"Q2","Hib",""
"Queens Village",11428,83,"11428","24 - 35 months","3 or 4",148,178.75,2026,"Q2","Hib",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months","3 or 4",308,243.69,2026,"Q2","Hib",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months","3 or 4",617,624.26,2026,"Q2","Hib",""
"Jamaica",11433,89,"11433","24 - 35 months","3 or 4",367,412.67,2026,"Q2","Hib",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,74,"11434","24 - 35 months","3 or 4",516,699.07,2026,"Q2","Hib",""
"Briarwood/Jamaica",11435,96,"11435","24 - 35 months","3 or 4",613,638.32,2026,"Q2","Hib",""
"South Jamaica/South Ozone Park",11436,81,"11436","24 - 35 months","3 or 4",185,228.2,2026,"Q2","Hib",""
"Edgemere/Far Rockaway",11691,61,"11691","24 - 35 months","3 or 4",634,1046.8,2026,"Q2","Hib",""
"Arverne/Edgemere",11692,39,"11692","24 - 35 months","3 or 4",119,303.21,2026,"Q2","Hib",""
"Arverne/Broad Channel",11693,58,"11693","24 - 35 months","3 or 4",79,136.3,2026,"Q2","Hib",""
"Belle Harbor-Neponsit/Rockaway Park",11694,54,"11694","24 - 35 months","3 or 4",99,181.86,2026,"Q2","Hib",""
"Breezy Point",11697,84,"11697","24 - 35 months","3 or 4",26,30.84,2026,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
