"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",190,132.65,2020,"Q2","HepB",""
"Chinatown/Lower East Side",10002,97,"10002","24 - 35 months",596,613.95,2020,"Q2","HepB",""
"East Village/Gramercy/Greenwich Village",10003,83,"10003","24 - 35 months",236,282.78,2020,"Q2","HepB",""
"Financial District",10004,95,"10004","24 - 35 months",46,48.44,2020,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",98,63.23,2020,"Q2","HepB",""
"Financial District",10006,99,"10006","24 - 35 months",52,27.06,2020,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",138,138.02,2020,"Q2","HepB",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",394,380.97,2020,"Q2","HepB",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",277,222.4,2020,"Q2","HepB",""
"Chelsea",10011,83,"10011","24 - 35 months",304,368.1,2020,"Q2","HepB",""
"Greenwich Village/SoHo",10012,76,"10012","24 - 35 months",114,150.75,2020,"Q2","HepB",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,96,"10013","24 - 35 months",318,330.71,2020,"Q2","HepB",""
"Hudson Square/Meatpacking District/West Village",10014,78,"10014","24 - 35 months",150,193.5,2020,"Q2","HepB",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",452,391.05,2020,"Q2","HepB",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",125,100.06,2020,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",66,51.97,2020,"Q2","HepB",""
