"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",143,114.8,2021,"Q2","Hib",""
"Chinatown/Lower East Side",10002,83,"10002","24 - 35 months",450,543.19,2021,"Q2","Hib",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",242,238.46,2021,"Q2","Hib",""
"Financial District",10004,99,"10004","24 - 35 months",48,40.79,2021,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",53,52.94,2021,"Q2","Hib",""
"Financial District",10006,99,"10006","24 - 35 months",29,22.41,2021,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,92,"10007","24 - 35 months",105,114.42,2021,"Q2","Hib",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,96,"10009","24 - 35 months",320,334.12,2021,"Q2","Hib",""
"Flatiron/Gramercy/Kips Bay",10010,98,"10010","24 - 35 months",187,190.48,2021,"Q2","Hib",""
"Chelsea",10011,84,"10011","24 - 35 months",261,311.47,2021,"Q2","Hib",""
"Greenwich Village/SoHo",10012,83,"10012","24 - 35 months",105,126.37,2021,"Q2","Hib",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,86,"10013","24 - 35 months",237,276.97,2021,"Q2","Hib",""
"Hudson Square/Meatpacking District/West Village",10014,81,"10014","24 - 35 months",131,161.23,2021,"Q2","Hib",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",364,335.43,2021,"Q2","Hib",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",103,84.4,2021,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",60,45.06,2021,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",298,263.88,2021,"Q2","Hib",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",345,348.79,2021,"Q2","Hib",""
"East Midtown",10022,99,"10022","24 - 35 months",236,220.45,2021,"Q2","Hib",""
"Lincoln Square",10023,85,"10023","24 - 35 months",542,634.32,2021,"Q2","Hib",""
"Upper West Side",10024,80,"10024","24 - 35 months",477,596.44,2021,"Q2","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,79,"10025","24 - 35 months",578,734.58,2021,"Q2","Hib",""
"Central Harlem (South)",10026,63,"10026","24 - 35 months",258,411.4,2021,"Q2","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,65,"10027","24 - 35 months",390,601.46,2021,"Q2","Hib",""
"Upper East Side/Yorkville",10028,87,"10028","24 - 35 months",306,351.43,2021,"Q2","Hib",""
"East Harlem",10029,78,"10029","24 - 35 months",585,754.51,2021,"Q2","Hib",""
