"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,82,"10001, 10118","13 - 17 years","2 or 3",559,683.7,2024,"Q2","HPV",
"Chinatown/Lower East Side",10002,88,"10002","13 - 17 years","2 or 3",2793,3160.5,2024,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","13 - 17 years","2 or 3",574,928.53,2024,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years","2 or 3",126,74.91,2024,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years","2 or 3",117,82.63,2024,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years","2 or 3",80,67.09,2024,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years","2 or 3",271,210.74,2024,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,62,"10009","13 - 17 years","2 or 3",1243,1991.53,2024,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years","2 or 3",633,589.14,2024,"Q2","HPV",
"Chelsea",10011,72,"10011","13 - 17 years","2 or 3",787,1088.19,2024,"Q2","HPV",
"Greenwich Village/SoHo",10012,61,"10012","13 - 17 years","2 or 3",328,533.8,2024,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years","2 or 3",929,910.1,2024,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,61,"10014","13 - 17 years","2 or 3",384,628.46,2024,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,90,"10016","13 - 17 years","2 or 3",732,812.17,2024,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years","2 or 3",331,224.8,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years","2 or 3",151,129.3,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,89,"10019, 10020","13 - 17 years","2 or 3",721,806.89,2024,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,88,"10021","13 - 17 years","2 or 3",1006,1138.75,2024,"Q2","HPV",
"East Midtown",10022,99,"10022","13 - 17 years","2 or 3",648,655.17,2024,"Q2","HPV",
"Lincoln Square",10023,79,"10023","13 - 17 years","2 or 3",1572,1992.63,2024,"Q2","HPV",
"Upper West Side",10024,69,"10024","13 - 17 years","2 or 3",1840,2661.8,2024,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,66,"10025","13 - 17 years","2 or 3",2451,3724.66,2024,"Q2","HPV",
"Central Harlem (South)",10026,86,"10026","13 - 17 years","2 or 3",1419,1640.98,2024,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,81,"10027","13 - 17 years","2 or 3",2268,2796.81,2024,"Q2","HPV",
"Upper East Side/Yorkville",10028,67,"10028","13 - 17 years","2 or 3",1275,1911.92,2024,"Q2","HPV",
"East Harlem",10029,91,"10029","13 - 17 years","2 or 3",3783,4168.6,2024,"Q2","HPV",
"Central Harlem (North)",10030,72,"10030","13 - 17 years","2 or 3",1215,1690.99,2024,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,76,"10031","13 - 17 years","2 or 3",2112,2791.76,2024,"Q2","HPV",
"Washington Heights (South)",10032,92,"10032","13 - 17 years","2 or 3",2350,2565.89,2024,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,83,"10033","13 - 17 years","2 or 3",2099,2518.48,2024,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,82,"10034","13 - 17 years","2 or 3",1595,1945.1,2024,"Q2","HPV",
"East Harlem",10035,76,"10035","13 - 17 years","2 or 3",1607,2106.51,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years","2 or 3",574,537.18,2024,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years","2 or 3",954,808.44,2024,"Q2","HPV",
"Chinatown/Financial District",10038,80,"10038","13 - 17 years","2 or 3",549,684.9,2024,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,72,"10039","13 - 17 years","2 or 3",1351,1880.86,2024,"Q2","HPV",
"Washington Heights (North)",10040,80,"10040","13 - 17 years","2 or 3",1638,2042.64,2024,"Q2","HPV",
"Roosevelt Island",10044,49,"10044","13 - 17 years","2 or 3",279,570.16,2024,"Q2","HPV",
