"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,92,"10001, 10118","6 months - 17 years",1,2041,2209.18,"2023 - 24","Q2","Flu",
"Chinatown/Lower East Side",10002,51,"10002","6 months - 17 years",1,5549,10869.19,"2023 - 24","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","6 months - 17 years",1,2044,3284.03,"2023 - 24","Q2","Flu",
"Financial District",10004,99,"10004","6 months - 17 years",1,421,331.84,"2023 - 24","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 17 years",1,691,512.93,"2023 - 24","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 17 years",1,515,239.83,"2023 - 24","Q2","Flu",
"TriBeCa",10007,87,"10007","6 months - 17 years",1,1094,1263.24,"2023 - 24","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,41,"10009","6 months - 17 years",1,2578,6363.17,"2023 - 24","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,80,"10010","6 months - 17 years",1,1922,2389.59,"2023 - 24","Q2","Flu",
"Chelsea",10011,61,"10011","6 months - 17 years",1,2550,4176.54,"2023 - 24","Q2","Flu",
"Greenwich Village/SoHo",10012,56,"10012","6 months - 17 years",1,1094,1939.93,"2023 - 24","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,80,"10013","6 months - 17 years",1,3005,3759.91,"2023 - 24","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,60,"10014","6 months - 17 years",1,1427,2380.27,"2023 - 24","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,77,"10016","6 months - 17 years",1,2806,3640.16,"2023 - 24","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 17 years",1,4088,987.28,"2023 - 24","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","6 months - 17 years",1,487,484.64,"2023 - 24","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,95,"10019, 10020","6 months - 17 years",1,2956,3104.49,"2023 - 24","Q2","Flu",
"Lenox Hill/Upper East Side",10021,77,"10021","6 months - 17 years",1,3673,4746.55,"2023 - 24","Q2","Flu",
"East Midtown",10022,76,"10022","6 months - 17 years",1,2131,2817.16,"2023 - 24","Q2","Flu",
"Lincoln Square",10023,67,"10023","6 months - 17 years",1,5391,8092.63,"2023 - 24","Q2","Flu",
"Upper West Side",10024,62,"10024","6 months - 17 years",1,5776,9386.69,"2023 - 24","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,50,"10025","6 months - 17 years",1,6247,12402.37,"2023 - 24","Q2","Flu",
"Central Harlem (South)",10026,41,"10026","6 months - 17 years",1,2584,6279.6,"2023 - 24","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,40,"10027","6 months - 17 years",1,4022,9974.93,"2023 - 24","Q2","Flu",
"Upper East Side/Yorkville",10028,53,"10028","6 months - 17 years",1,3498,6552.31,"2023 - 24","Q2","Flu",
"East Harlem",10029,45,"10029","6 months - 17 years",1,6438,14168.1,"2023 - 24","Q2","Flu",
"Central Harlem (North)",10030,32,"10030","6 months - 17 years",1,1935,6035.04,"2023 - 24","Q2","Flu",
"Hamilton Heights/West Harlem",10031,36,"10031","6 months - 17 years",1,3437,9545.9,"2023 - 24","Q2","Flu",
"Washington Heights (South)",10032,40,"10032","6 months - 17 years",1,3418,8546.35,"2023 - 24","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,43,"10033","6 months - 17 years",1,3720,8565.21,"2023 - 24","Q2","Flu",
