"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,87,"10001, 10118","6 months - 17 years",1,1928,2209.18,"2024 - 25","Q2","Flu",
"Chinatown/Lower East Side",10002,44,"10002","6 months - 17 years",1,4734,10869.19,"2024 - 25","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,57,"10003","6 months - 17 years",1,1873,3284.03,"2024 - 25","Q2","Flu",
"Financial District",10004,99,"10004","6 months - 17 years",1,377,331.84,"2024 - 25","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 17 years",1,650,512.93,"2024 - 25","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 17 years",1,407,239.83,"2024 - 25","Q2","Flu",
"TriBeCa",10007,84,"10007","6 months - 17 years",1,1062,1263.24,"2024 - 25","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,39,"10009","6 months - 17 years",1,2470,6363.17,"2024 - 25","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,78,"10010","6 months - 17 years",1,1872,2389.59,"2024 - 25","Q2","Flu",
"Chelsea",10011,56,"10011","6 months - 17 years",1,2356,4176.54,"2024 - 25","Q2","Flu",
"Greenwich Village/SoHo",10012,53,"10012","6 months - 17 years",1,1024,1939.93,"2024 - 25","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,74,"10013","6 months - 17 years",1,2769,3759.91,"2024 - 25","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,57,"10014","6 months - 17 years",1,1353,2380.27,"2024 - 25","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,71,"10016","6 months - 17 years",1,2591,3640.16,"2024 - 25","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 17 years",1,3210,987.28,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,84,"10018","6 months - 17 years",1,406,484.64,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,81,"10019, 10020","6 months - 17 years",1,2529,3104.49,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10021,76,"10021","6 months - 17 years",1,3596,4746.55,"2024 - 25","Q2","Flu",
"East Midtown",10022,70,"10022","6 months - 17 years",1,1965,2817.16,"2024 - 25","Q2","Flu",
"Lincoln Square",10023,64,"10023","6 months - 17 years",1,5170,8092.63,"2024 - 25","Q2","Flu",
"Upper West Side",10024,59,"10024","6 months - 17 years",1,5565,9386.69,"2024 - 25","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,49,"10025","6 months - 17 years",1,6045,12402.37,"2024 - 25","Q2","Flu",
"Central Harlem (South)",10026,39,"10026","6 months - 17 years",1,2456,6279.6,"2024 - 25","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,38,"10027","6 months - 17 years",1,3835,9974.93,"2024 - 25","Q2","Flu",
"Upper East Side/Yorkville",10028,57,"10028","6 months - 17 years",1,3714,6552.31,"2024 - 25","Q2","Flu",
"East Harlem",10029,45,"10029","6 months - 17 years",1,6428,14168.1,"2024 - 25","Q2","Flu",
"Central Harlem (North)",10030,29,"10030","6 months - 17 years",1,1767,6035.04,"2024 - 25","Q2","Flu",
"Hamilton Heights/West Harlem",10031,33,"10031","6 months - 17 years",1,3137,9545.9,"2024 - 25","Q2","Flu",
"Washington Heights (South)",10032,36,"10032","6 months - 17 years",1,3053,8546.35,"2024 - 25","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,40,"10033","6 months - 17 years",1,3447,8565.21,"2024 - 25","Q2","Flu",
"Inwood/Washington Heights (North)",10034,33,"10034","6 months - 17 years",1,2200,6760.73,"2024 - 25","Q2","Flu",
"East Harlem",10035,34,"10035","6 months - 17 years",1,2462,7227.93,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,98,"10036","6 months - 17 years",1,2008,2047.83,"2024 - 25","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,79,"10037","6 months - 17 years",1,2192,2787.07,"2024 - 25","Q2","Flu",
"Chinatown/Financial District",10038,54,"10038","6 months - 17 years",1,1300,2391.27,"2024 - 25","Q2","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,28,"10039","6 months - 17 years",1,1842,6651.17,"2024 - 25","Q2","Flu",
"Washington Heights (North)",10040,36,"10040","6 months - 17 years",1,2525,6937.4,"2024 - 25","Q2","Flu",
"Roosevelt Island",10044,62,"10044","6 months - 17 years",1,1064,1711.39,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10065,83,"10065","6 months - 17 years",1,2888,3458.9,"2024 - 25","Q2","Flu",
"Lincoln Square",10069,99,"10069","6 months - 17 years",1,915,809.54,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10075,79,"10075, 10162","6 months - 17 years",1,2547,3232.23,"2024 - 25","Q2","Flu",
"Upper East Side/Yorkville",10128,62,"10128","6 months - 17 years",1,5251,8467.12,"2024 - 25","Q2","Flu",
"Battery Park City",10280,47,"10280","6 months - 17 years",1,687,1472.04,"2024 - 25","Q2","Flu",
"Battery Park City",10282,76,"10282","6 months - 17 years",1,853,1120.93,"2024 - 25","Q2","Flu",
"Silver Lake/St. George",10301,39,"10301","6 months - 17 years",1,3016,7780.6,"2024 - 25","Q2","Flu",
"Elm Park",10302,39,"10302","6 months - 17 years",1,1823,4717.95,"2024 - 25","Q2","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,31,"10303","6 months - 17 years",1,2071,6735.4,"2024 - 25","Q2","Flu",
"New Dorp/Todt Hill",10304,35,"10304","6 months - 17 years",1,3451,9820.27,"2024 - 25","Q2","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,34,"10305","6 months - 17 years",1,2776,8214.64,"2024 - 25","Q2","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,31,"10306","6 months - 17 years",1,3503,11138.81,"2024 - 25","Q2","Flu",
