"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",174,104.1,2024,"Q2","Hib",""
"Chinatown/Lower East Side",10002,68,"10002","24 - 35 months",325,479.54,2024,"Q2","Hib",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",216,214.48,2024,"Q2","Hib",""
"Financial District",10004,99,"10004","24 - 35 months",49,36.15,2024,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",73,47.51,2024,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",34,20.25,2024,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",106,103.37,2024,"Q2","Hib",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,84,"10009","24 - 35 months",259,306.78,2024,"Q2","Hib",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",183,171.38,2024,"Q2","Hib",""
"Chelsea",10011,82,"10011","24 - 35 months",233,284.31,2024,"Q2","Hib",""
"Greenwich Village/SoHo",10012,93,"10012","24 - 35 months",106,113.85,2024,"Q2","Hib",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",252,247.54,2024,"Q2","Hib",""
"Hudson Square/Meatpacking District/West Village",10014,98,"10014","24 - 35 months",145,147.55,2024,"Q2","Hib",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",310,299.62,2024,"Q2","Hib",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",127,74.86,2024,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",45,39.98,2024,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",297,235.96,2024,"Q2","Hib",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",351,315.32,2024,"Q2","Hib",""
"East Midtown",10022,99,"10022","24 - 35 months",227,198.48,2024,"Q2","Hib",""
"Lincoln Square",10023,90,"10023","24 - 35 months",515,569.32,2024,"Q2","Hib",""
"Upper West Side",10024,85,"10024","24 - 35 months",463,545.26,2024,"Q2","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,86,"10025","24 - 35 months",580,672.95,2024,"Q2","Hib",""
"Central Harlem (South)",10026,66,"10026","24 - 35 months",252,382.16,2024,"Q2","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,71,"10027","24 - 35 months",395,558.21,2024,"Q2","Hib",""
"Upper East Side/Yorkville",10028,95,"10028","24 - 35 months",302,318.16,2024,"Q2","Hib",""
"East Harlem",10029,88,"10029","24 - 35 months",614,700.4,2024,"Q2","Hib",""
"Central Harlem (North)",10030,59,"10030","24 - 35 months",201,341.63,2024,"Q2","Hib",""
"Hamilton Heights/West Harlem",10031,79,"10031","24 - 35 months",381,485.02,2024,"Q2","Hib",""
"Washington Heights (South)",10032,83,"10032","24 - 35 months",397,480.68,2024,"Q2","Hib",""
"Washington Heights (North)/Washington Heights (South)",10033,84,"10033","24 - 35 months",421,503.59,2024,"Q2","Hib",""
"Inwood/Washington Heights (North)",10034,92,"10034","24 - 35 months",324,351.86,2024,"Q2","Hib",""
"East Harlem",10035,62,"10035","24 - 35 months",220,357.51,2024,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",188,155.19,2024,"Q2","Hib",""
"Central Harlem (North)/East Harlem",10037,85,"10037","24 - 35 months",140,165.43,2024,"Q2","Hib",""
"Chinatown/Financial District",10038,86,"10038","24 - 35 months",114,133.15,2024,"Q2","Hib",""
"Central Harlem (North)/Washington Heights (South)",10039,58,"10039","24 - 35 months",188,323.53,2024,"Q2","Hib",""
"Washington Heights (North)",10040,90,"10040","24 - 35 months",331,367.63,2024,"Q2","Hib",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",110,97.1,2024,"Q2","Hib",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",320,241.51,2024,"Q2","Hib",""
"Lincoln Square",10069,99,"10069","24 - 35 months",105,53.05,2024,"Q2","Hib",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",223,182.84,2024,"Q2","Hib",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",432,421.25,2024,"Q2","Hib",""
"Battery Park City",10280,51,"10280","24 - 35 months",70,135.99,2024,"Q2","Hib",""
"Battery Park City",10282,85,"10282","24 - 35 months",107,126.48,2024,"Q2","Hib",""
"Silver Lake/St. George",10301,79,"10301","24 - 35 months",301,382.37,2024,"Q2","Hib",""
"Elm Park",10302,76,"10302","24 - 35 months",172,227.06,2024,"Q2","Hib",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,66,"10303","24 - 35 months",216,328.71,2024,"Q2","Hib",""
"New Dorp/Todt Hill",10304,59,"10304","24 - 35 months",269,456.21,2024,"Q2","Hib",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,69,"10305","24 - 35 months",293,422.44,2024,"Q2","Hib",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,67,"10306","24 - 35 months",365,541.21,2024,"Q2","Hib",""
"Tottenville",10307,51,"10307","24 - 35 months",70,137.75,2024,"Q2","Hib",""
"Great Kills",10308,66,"10308","24 - 35 months",186,282.11,2024,"Q2","Hib",""
"Charleston/Prince's Bay/Woodrow",10309,59,"10309","24 - 35 months",203,343.92,2024,"Q2","Hib",""
"Port Richmond/Randall Manor/West Brighton",10310,77,"10310","24 - 35 months",230,298,2024,"Q2","Hib",""
"Annadale/Rossville",10312,61,"10312","24 - 35 months",357,585.4,2024,"Q2","Hib",""
"Bloomfield/Freshkills Park",10314,64,"10314","24 - 35 months",590,927.67,2024,"Q2","Hib",""
"Concourse/Melrose",10451,82,"10451","24 - 35 months",483,586.86,2024,"Q2","Hib",""
"Concourse/Highbridge",10452,74,"10452","24 - 35 months",752,1018.34,2024,"Q2","Hib",""
"Morris Heights/Mount Hope/University Heights",10453,80,"10453","24 - 35 months",824,1027.63,2024,"Q2","Hib",""
"Mott Haven/Port Morris",10454,74,"10454","24 - 35 months",378,511.61,2024,"Q2","Hib",""
"Mott Haven",10455,82,"10455","24 - 35 months",434,527.03,2024,"Q2","Hib",""
"Claremont/Morrisania",10456,78,"10456","24 - 35 months",896,1145.21,2024,"Q2","Hib",""
"Belmont/Claremont/Mount Hope/Tremont",10457,79,"10457","24 - 35 months",835,1056.61,2024,"Q2","Hib",""
"Belmont/Fordham University/Kingsbridge",10458,78,"10458","24 - 35 months",805,1026.31,2024,"Q2","Hib",""
"Charlotte Gardens/Hunts Point",10459,68,"10459","24 - 35 months",477,697.01,2024,"Q2","Hib",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,81,"10460","24 - 35 months",614,757.44,2024,"Q2","Hib",""
"Morris Park/Pelham Bay/Westchester Square",10461,90,"10461","24 - 35 months",483,535.76,2024,"Q2","Hib",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",855,846.23,2024,"Q2","Hib",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,78,"10463","24 - 35 months",576,742.12,2024,"Q2","Hib",""
"City Island",10464,99,"10464","24 - 35 months",74,32.14,2024,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,76,"10465","24 - 35 months",345,456.57,2024,"Q2","Hib",""
"Edenwald/Wakefield",10466,75,"10466","24 - 35 months",565,754.83,2024,"Q2","Hib",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,87,"10467","24 - 35 months",1000,1150.88,2024,"Q2","Hib",""
"Fordham/Kingsbridge/University Heights",10468,76,"10468","24 - 35 months",752,990.45,2024,"Q2","Hib",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,73,"10469","24 - 35 months",543,742.08,2024,"Q2","Hib",""
"Wakefield/Woodlawn",10470,89,"10470","24 - 35 months",151,169.9,2024,"Q2","Hib",""
"Fieldston/North Riverdale/Riverdale",10471,78,"10471","24 - 35 months",173,221.82,2024,"Q2","Hib",""
"Soundview",10472,99,"10472","24 - 35 months",779,765.6,2024,"Q2","Hib",""
"Castle Hill/Clason Point/Soundview",10473,83,"10473","24 - 35 months",446,538.34,2024,"Q2","Hib",""
"Hunts Point",10474,88,"10474","24 - 35 months",130,146.95,2024,"Q2","Hib",""
"Co-op City/Edenwald",10475,68,"10475","24 - 35 months",203,296.35,2024,"Q2","Hib",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",241,153.12,2024,"Q2","Hib",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",610,312.88,2024,"Q2","Hib",""
"Astoria (North)",11102,99,"11102","24 - 35 months",284,210.46,2024,"Q2","Hib",""
"Astoria (North)/Astoria (South)",11103,91,"11103","24 - 35 months",235,259.08,2024,"Q2","Hib",""
"Sunnyside",11104,87,"11104","24 - 35 months",204,235.67,2024,"Q2","Hib",""
"Ditmars Steinway",11105,89,"11105","24 - 35 months",266,298.5,2024,"Q2","Hib",""
"Astoria (South)",11106,87,"11106","24 - 35 months",273,314.38,2024,"Q2","Hib",""
"Long Island City",11109,99,"11109","24 - 35 months",120,73.31,2024,"Q2","Hib",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",765,744.09,2024,"Q2","Hib",""
"East Flatbush (North)/East Flatbush (South)",11203,75,"11203","24 - 35 months",489,654.76,2024,"Q2","Hib",""
"Bensonhurst/Mapleton",11204,64,"11204","24 - 35 months",677,1060.9,2024,"Q2","Hib",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,31,"11205","24 - 35 months",297,960.65,2024,"Q2","Hib",""
"Williamsburg (South)",11206,32,"11206","24 - 35 months",436,1380.59,2024,"Q2","Hib",""
"Cypress Hills/East New York",11207,71,"11207","24 - 35 months",774,1085.98,2024,"Q2","Hib",""
"Cypress Hills/East New York",11208,80,"11208","24 - 35 months",947,1179.35,2024,"Q2","Hib",""
"Bay Ridge/Fort Hamilton",11209,76,"11209","24 - 35 months",528,691.61,2024,"Q2","Hib",""
"Flatlands/Midwood",11210,68,"11210","24 - 35 months",482,705.85,2024,"Q2","Hib",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,34,"11211, 11249","24 - 35 months",622,1848.44,2024,"Q2","Hib",""
"Ocean Hill-Brownsville",11212,77,"11212","24 - 35 months",714,931.87,2024,"Q2","Hib",""
"Crown Heights (East)",11213,47,"11213","24 - 35 months",430,911.22,2024,"Q2","Hib",""
"Bath Beach/Bensonhurst/Gravesend",11214,80,"11214","24 - 35 months",708,880.71,2024,"Q2","Hib",""
