"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,87,"10001, 10118","13 - 17 years","2 or 3",598,683.7,2025,"Q2","HPV",
"Chinatown/Lower East Side",10002,77,"10002","13 - 17 years","2 or 3",2433,3160.5,2025,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,61,"10003","13 - 17 years","2 or 3",569,928.53,2025,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years","2 or 3",110,74.91,2025,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years","2 or 3",133,82.63,2025,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years","2 or 3",101,67.09,2025,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years","2 or 3",259,210.74,2025,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,60,"10009","13 - 17 years","2 or 3",1191,1991.53,2025,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years","2 or 3",593,589.14,2025,"Q2","HPV",
"Chelsea",10011,72,"10011","13 - 17 years","2 or 3",780,1088.19,2025,"Q2","HPV",
"Greenwich Village/SoHo",10012,62,"10012","13 - 17 years","2 or 3",330,533.8,2025,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,95,"10013","13 - 17 years","2 or 3",864,910.1,2025,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,63,"10014","13 - 17 years","2 or 3",395,628.46,2025,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,92,"10016","13 - 17 years","2 or 3",746,812.17,2025,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years","2 or 3",440,224.8,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years","2 or 3",154,129.3,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,96,"10019, 10020","13 - 17 years","2 or 3",772,806.89,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,89,"10021","13 - 17 years","2 or 3",1012,1138.75,2025,"Q2","HPV",
"East Midtown",10022,88,"10022","13 - 17 years","2 or 3",577,655.17,2025,"Q2","HPV",
"Lincoln Square",10023,79,"10023","13 - 17 years","2 or 3",1578,1992.63,2025,"Q2","HPV",
"Upper West Side",10024,66,"10024","13 - 17 years","2 or 3",1767,2661.8,2025,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,63,"10025","13 - 17 years","2 or 3",2352,3724.66,2025,"Q2","HPV",
"Central Harlem (South)",10026,84,"10026","13 - 17 years","2 or 3",1380,1640.98,2025,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,78,"10027","13 - 17 years","2 or 3",2194,2796.81,2025,"Q2","HPV",
"Upper East Side/Yorkville",10028,67,"10028","13 - 17 years","2 or 3",1286,1911.92,2025,"Q2","HPV",
"East Harlem",10029,88,"10029","13 - 17 years","2 or 3",3665,4168.6,2025,"Q2","HPV",
"Central Harlem (North)",10030,70,"10030","13 - 17 years","2 or 3",1187,1690.99,2025,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,74,"10031","13 - 17 years","2 or 3",2055,2791.76,2025,"Q2","HPV",
"Washington Heights (South)",10032,88,"10032","13 - 17 years","2 or 3",2247,2565.89,2025,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,80,"10033","13 - 17 years","2 or 3",2003,2518.48,2025,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,80,"10034","13 - 17 years","2 or 3",1554,1945.1,2025,"Q2","HPV",
"East Harlem",10035,74,"10035","13 - 17 years","2 or 3",1560,2106.51,2025,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years","2 or 3",595,537.18,2025,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years","2 or 3",865,808.44,2025,"Q2","HPV",
"Chinatown/Financial District",10038,77,"10038","13 - 17 years","2 or 3",530,684.9,2025,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,69,"10039","13 - 17 years","2 or 3",1307,1880.86,2025,"Q2","HPV",
"Washington Heights (North)",10040,78,"10040","13 - 17 years","2 or 3",1595,2042.64,2025,"Q2","HPV",
"Roosevelt Island",10044,51,"10044","13 - 17 years","2 or 3",288,570.16,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,93,"10065","13 - 17 years","2 or 3",726,779.24,2025,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years","2 or 3",267,196.39,2025,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,98,"10075, 10162","13 - 17 years","2 or 3",823,837.3,2025,"Q2","HPV",
"Upper East Side/Yorkville",10128,68,"10128","13 - 17 years","2 or 3",1707,2518.52,2025,"Q2","HPV",
"Battery Park City",10280,71,"10280","13 - 17 years","2 or 3",196,274.25,2025,"Q2","HPV",
"Battery Park City",10282,96,"10282","13 - 17 years","2 or 3",188,195.33,2025,"Q2","HPV",
"Silver Lake/St. George",10301,63,"10301","13 - 17 years","2 or 3",1475,2325.39,2025,"Q2","HPV",
"Elm Park",10302,65,"10302","13 - 17 years","2 or 3",928,1433.98,2025,"Q2","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,62,"10303","13 - 17 years","2 or 3",1323,2124.68,2025,"Q2","HPV",
"New Dorp/Todt Hill",10304,58,"10304","13 - 17 years","2 or 3",1733,2982.3,2025,"Q2","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,47,"10305","13 - 17 years","2 or 3",1167,2488.64,2025,"Q2","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,39,"10306","13 - 17 years","2 or 3",1375,3508.41,2025,"Q2","HPV",
"Tottenville",10307,21,"10307","13 - 17 years","2 or 3",222,1066.7,2025,"Q2","HPV",
"Great Kills",10308,30,"10308","13 - 17 years","2 or 3",558,1830.52,2025,"Q2","HPV",
"Charleston/Prince's Bay/Woodrow",10309,27,"10309","13 - 17 years","2 or 3",587,2157.09,2025,"Q2","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,57,"10310","13 - 17 years","2 or 3",1095,1915.75,2025,"Q2","HPV",
"Annadale/Rossville",10312,27,"10312","13 - 17 years","2 or 3",1080,3944.58,2025,"Q2","HPV",
"Bloomfield/Freshkills Park",10314,39,"10314","13 - 17 years","2 or 3",2265,5753.87,2025,"Q2","HPV",
