"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,171,116.61,2023,"Q2","HepB",""
"Chinatown/Lower East Side",10002,71,"10002","24 - 35 months",3,357,499.86,2023,"Q2","HepB",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,230,215.86,2023,"Q2","HepB",""
"Financial District",10004,99,"10004","24 - 35 months",3,32,30.84,2023,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,57,50.07,2023,"Q2","HepB",""
"Financial District",10006,99,"10006","24 - 35 months",3,47,23.48,2023,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,81,"10007","24 - 35 months",3,91,112.08,2023,"Q2","HepB",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,77,"10009","24 - 35 months",3,246,318.16,2023,"Q2","HepB",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,202,171.28,2023,"Q2","HepB",""
"Chelsea",10011,99,"10011","24 - 35 months",3,281,279.64,2023,"Q2","HepB",""
"Greenwich Village/SoHo",10012,83,"10012","24 - 35 months",3,99,119.57,2023,"Q2","HepB",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,262,237.53,2023,"Q2","HepB",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,148,148.88,2023,"Q2","HepB",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,364,299.54,2023,"Q2","HepB",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,97,79.25,2023,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,46,41.79,2023,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,380,251.18,2023,"Q2","HepB",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,393,310.01,2023,"Q2","HepB",""
"East Midtown",10022,99,"10022","24 - 35 months",3,223,212.64,2023,"Q2","HepB",""
"Lincoln Square",10023,99,"10023","24 - 35 months",3,597,601.9,2023,"Q2","HepB",""
"Upper West Side",10024,92,"10024","24 - 35 months",3,502,548.5,2023,"Q2","HepB",""
