"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,87,"10001, 10118","13 years",1,134,153.56,2024,"Q2","HPV",""
"Chinatown/Lower East Side",10002,73,"10002","13 years",1,472,650.6,2024,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,56,"10003","13 years",1,94,167.78,2024,"Q2","HPV",""
"Financial District",10004,99,"10004","13 years",1,19,15.76,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,23,12.83,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","13 years",1,17,13.87,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,53,39.79,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,53,"10009","13 years",1,217,412.16,2024,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,98,"10010","13 years",1,106,108.37,2024,"Q2","HPV",""
"Chelsea",10011,80,"10011","13 years",1,166,207.22,2024,"Q2","HPV",""
"Greenwich Village/SoHo",10012,55,"10012","13 years",1,53,97.08,2024,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,90,"10013","13 years",1,158,175.32,2024,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,52,"10014","13 years",1,61,116.7,2024,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,78,"10016","13 years",1,128,164.78,2024,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,104,44.38,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,79,"10018","13 years",1,24,30.29,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 years",1,162,150.71,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,80,"10021","13 years",1,173,217.04,2024,"Q2","HPV",""
"East Midtown",10022,92,"10022","13 years",1,118,128.21,2024,"Q2","HPV",""
"Lincoln Square",10023,72,"10023","13 years",1,269,371.05,2024,"Q2","HPV",""
"Upper West Side",10024,62,"10024","13 years",1,314,506.93,2024,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,68,"10025","13 years",1,485,713.63,2024,"Q2","HPV",""
"Central Harlem (South)",10026,76,"10026","13 years",1,269,352.5,2024,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,88,"10027","13 years",1,505,576.53,2024,"Q2","HPV",""
"Upper East Side/Yorkville",10028,57,"10028","13 years",1,204,356.89,2024,"Q2","HPV",""
"East Harlem",10029,87,"10029","13 years",1,721,830.16,2024,"Q2","HPV",""
"Central Harlem (North)",10030,71,"10030","13 years",1,245,343.67,2024,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,72,"10031","13 years",1,426,589.99,2024,"Q2","HPV",""
"Washington Heights (South)",10032,90,"10032","13 years",1,482,534.18,2024,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,86,"10033","13 years",1,434,507.24,2024,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,78,"10034","13 years",1,312,402.55,2024,"Q2","HPV",""
"East Harlem",10035,71,"10035","13 years",1,303,425.9,2024,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 years",1,132,102.96,2024,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","13 years",1,739,170.23,2024,"Q2","HPV",""
"Chinatown/Financial District",10038,66,"10038","13 years",1,92,138.52,2024,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,65,"10039","13 years",1,241,368.48,2024,"Q2","HPV",""
"Washington Heights (North)",10040,72,"10040","13 years",1,312,433.09,2024,"Q2","HPV",""
"Roosevelt Island",10044,46,"10044","13 years",1,49,106.94,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,91,"10065","13 years",1,143,157.46,2024,"Q2","HPV",""
"Lincoln Square",10069,99,"10069","13 years",1,57,40.13,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,77,"10075, 10162","13 years",1,125,163.13,2024,"Q2","HPV",""
"Upper East Side/Yorkville",10128,59,"10128","13 years",1,290,490.59,2024,"Q2","HPV",""
"Battery Park City",10280,63,"10280","13 years",1,32,50.73,2024,"Q2","HPV",""
"Battery Park City",10282,99,"10282","13 years",1,39,35,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,52,"10301","13 years",1,239,458.92,2024,"Q2","HPV",""
"Elm Park",10302,59,"10302","13 years",1,162,276.41,2024,"Q2","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,57,"10303","13 years",1,243,423.66,2024,"Q2","HPV",""
"New Dorp/Todt Hill",10304,53,"10304","13 years",1,303,575.75,2024,"Q2","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,37,"10305","13 years",1,189,505.62,2024,"Q2","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,30,"10306","13 years",1,214,725.08,2024,"Q2","HPV",""
"Tottenville",10307,10,"10307","13 years",1,20,208.56,2024,"Q2","HPV",""
"Great Kills",10308,19,"10308","13 years",1,69,369.61,2024,"Q2","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,14,"10309","13 years",1,62,428.97,2024,"Q2","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,53,"10310","13 years",1,189,359.01,2024,"Q2","HPV",""
"Annadale/Rossville",10312,16,"10312","13 years",1,126,785.18,2024,"Q2","HPV",""
"Bloomfield/Freshkills Park",10314,28,"10314","13 years",1,325,1148.22,2024,"Q2","HPV",""
"Concourse/Melrose",10451,99,"10451","13 years",1,668,618.99,2024,"Q2","HPV",""
"Concourse/Highbridge",10452,96,"10452","13 years",1,1084,1128.5,2024,"Q2","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 years",1,1158,1174.93,2024,"Q2","HPV",""
"Mott Haven/Port Morris",10454,92,"10454","13 years",1,556,604.79,2024,"Q2","HPV",""
"Mott Haven",10455,99,"10455","13 years",1,654,649.85,2024,"Q2","HPV",""
"Claremont/Morrisania",10456,99,"10456","13 years",1,1293,1298.5,2024,"Q2","HPV",""
