"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,80,"10001, 10118","13 - 17 years",1,537,667.36,2021,"Q2","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",1,3841,3019.66,2021,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,91,"10003","13 - 17 years",1,830,910.74,2021,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,113,73.51,2021,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,120,80.04,2021,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",1,68,65.57,2021,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,325,206.04,2021,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,84,"10009","13 - 17 years",1,1636,1943.67,2021,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,687,577.49,2021,"Q2","HPV",
"Chelsea",10011,92,"10011","13 - 17 years",1,984,1069.91,2021,"Q2","HPV",
"Greenwich Village/SoHo",10012,77,"10012","13 - 17 years",1,399,517.85,2021,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1112,873.15,2021,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,77,"10014","13 - 17 years",1,479,623.28,2021,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,913,787.01,2021,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,289,217.39,2021,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,141,122.27,2021,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,95,"10019, 10020","13 - 17 years",1,742,777.85,2021,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1269,1128.8,2021,"Q2","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,753,641.51,2021,"Q2","HPV",
"Lincoln Square",10023,90,"10023","13 - 17 years",1,1761,1958.15,2021,"Q2","HPV",
"Upper West Side",10024,80,"10024","13 - 17 years",1,2125,2647.73,2021,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,83,"10025","13 - 17 years",1,3052,3671.39,2021,"Q2","HPV",
"Central Harlem (South)",10026,99,"10026","13 - 17 years",1,1698,1629.46,2021,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,99,"10027","13 - 17 years",1,2959,2766.68,2021,"Q2","HPV",
"Upper East Side/Yorkville",10028,87,"10028","13 - 17 years",1,1655,1900.57,2021,"Q2","HPV",
"East Harlem",10029,99,"10029","13 - 17 years",1,4348,4083.65,2021,"Q2","HPV",
"Central Harlem (North)",10030,88,"10030","13 - 17 years",1,1478,1682.61,2021,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,98,"10031","13 - 17 years",1,2683,2746.42,2021,"Q2","HPV",
"Washington Heights (South)",10032,99,"10032","13 - 17 years",1,2859,2509.55,2021,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,99,"10033","13 - 17 years",1,2583,2466.59,2021,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,99,"10034","13 - 17 years",1,2083,1903.44,2021,"Q2","HPV",
"East Harlem",10035,99,"10035","13 - 17 years",1,2066,2075.47,2021,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,96,"10036","13 - 17 years",1,500,521.35,2021,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,5179,804.91,2021,"Q2","HPV",
"Chinatown/Financial District",10038,99,"10038","13 - 17 years",1,709,660.7,2021,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,88,"10039","13 - 17 years",1,1645,1864.61,2021,"Q2","HPV",
"Washington Heights (North)",10040,99,"10040","13 - 17 years",1,2078,2004.14,2021,"Q2","HPV",
"Roosevelt Island",10044,55,"10044","13 - 17 years",1,301,546.59,2021,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,99,"10065","13 - 17 years",1,834,769.6,2021,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",1,290,187.22,2021,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",1,1031,827.94,2021,"Q2","HPV",
"Upper East Side/Yorkville",10128,83,"10128","13 - 17 years",1,2076,2489.62,2021,"Q2","HPV",
"Battery Park City",10280,92,"10280","13 - 17 years",1,246,266.76,2021,"Q2","HPV",
"Battery Park City",10282,99,"10282","13 - 17 years",1,221,189.56,2021,"Q2","HPV",
"Silver Lake/St. George",10301,84,"10301","13 - 17 years",1,1962,2342.59,2021,"Q2","HPV",
"Elm Park",10302,82,"10302","13 - 17 years",1,1186,1447.64,2021,"Q2","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,77,"10303","13 - 17 years",1,1625,2113.07,2021,"Q2","HPV",
"New Dorp/Todt Hill",10304,75,"10304","13 - 17 years",1,2249,2989.03,2021,"Q2","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,59,"10305","13 - 17 years",1,1435,2415.43,2021,"Q2","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,42,"10306","13 - 17 years",1,1468,3515.05,2021,"Q2","HPV",
"Tottenville",10307,33,"10307","13 - 17 years",1,371,1125.39,2021,"Q2","HPV",
"Great Kills",10308,37,"10308","13 - 17 years",1,706,1897.71,2021,"Q2","HPV",
"Charleston/Prince's Bay/Woodrow",10309,43,"10309","13 - 17 years",1,964,2267.54,2021,"Q2","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,70,"10310","13 - 17 years",1,1361,1940.08,2021,"Q2","HPV",
"Annadale/Rossville",10312,36,"10312","13 - 17 years",1,1460,4040.08,2021,"Q2","HPV",
"Bloomfield/Freshkills Park",10314,48,"10314","13 - 17 years",1,2708,5619.8,2021,"Q2","HPV",
"Concourse/Melrose",10451,99,"10451","13 - 17 years",1,3836,3213.9,2021,"Q2","HPV",
"Concourse/Highbridge",10452,99,"10452","13 - 17 years",1,6579,5464.07,2021,"Q2","HPV",
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 - 17 years",1,7052,5754.68,2021,"Q2","HPV",
"Mott Haven/Port Morris",10454,99,"10454","13 - 17 years",1,3493,2991.49,2021,"Q2","HPV",
"Mott Haven",10455,99,"10455","13 - 17 years",1,3768,3157.3,2021,"Q2","HPV",
"Claremont/Morrisania",10456,99,"10456","13 - 17 years",1,7850,6524.61,2021,"Q2","HPV",
"Belmont/Claremont/Mount Hope/Tremont",10457,99,"10457","13 - 17 years",1,6857,5935.41,2021,"Q2","HPV",
"Belmont/Fordham University/Kingsbridge",10458,99,"10458","13 - 17 years",1,6425,5478.18,2021,"Q2","HPV",
"Charlotte Gardens/Hunts Point",10459,99,"10459","13 - 17 years",1,4141,3641.82,2021,"Q2","HPV",
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,99,"10460","13 - 17 years",1,4662,4579.74,2021,"Q2","HPV",
"Morris Park/Pelham Bay/Westchester Square",10461,91,"10461","13 - 17 years",1,2573,2835.88,2021,"Q2","HPV",
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","13 - 17 years",1,4939,4327.25,2021,"Q2","HPV",
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,99,"10463","13 - 17 years",1,3465,3478.96,2021,"Q2","HPV",
"City Island",10464,99,"10464","13 - 17 years",1,592,241.85,2021,"Q2","HPV",
"Country Club/Throgs Neck",10465,65,"10465","13 - 17 years",1,1892,2888.75,2021,"Q2","HPV",
"Edenwald/Wakefield",10466,87,"10466","13 - 17 years",1,4431,5067.84,2021,"Q2","HPV",
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","13 - 17 years",1,6987,5993.74,2021,"Q2","HPV",
"Fordham/Kingsbridge/University Heights",10468,99,"10468","13 - 17 years",1,5872,5421.14,2021,"Q2","HPV",
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,85,"10469","13 - 17 years",1,3895,4573.85,2021,"Q2","HPV",
"Wakefield/Woodlawn",10470,88,"10470","13 - 17 years",1,735,834.92,2021,"Q2","HPV",
"Fieldston/North Riverdale/Riverdale",10471,85,"10471","13 - 17 years",1,782,924.53,2021,"Q2","HPV",
"Soundview",10472,99,"10472","13 - 17 years",1,5304,4218.5,2021,"Q2","HPV",
"Castle Hill/Clason Point/Soundview",10473,87,"10473","13 - 17 years",1,3781,4328.37,2021,"Q2","HPV",
"Hunts Point",10474,99,"10474","13 - 17 years",1,1091,832.8,2021,"Q2","HPV",
"Co-op City/Edenwald",10475,82,"10475","13 - 17 years",1,1690,2049.33,2021,"Q2","HPV",
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","13 - 17 years",1,1879,1074.98,2021,"Q2","HPV",
"Astoria (South)/Long Island City/Sunnyside",11101,83,"11101","13 - 17 years",1,1268,1522.33,2021,"Q2","HPV",
"Astoria (North)",11102,99,"11102","13 - 17 years",1,1295,1252.09,2021,"Q2","HPV",
"Astoria (North)/Astoria (South)",11103,77,"11103","13 - 17 years",1,1063,1386.25,2021,"Q2","HPV",
"Sunnyside",11104,99,"11104","13 - 17 years",1,990,971.6,2021,"Q2","HPV",
"Ditmars Steinway",11105,75,"11105","13 - 17 years",1,1034,1380.67,2021,"Q2","HPV",
"Astoria (South)",11106,96,"11106","13 - 17 years",1,1459,1524.4,2021,"Q2","HPV",
"Long Island City",11109,99,"11109","13 - 17 years",1,71,55.09,2021,"Q2","HPV",
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","13 - 17 years",1,1968,1751.96,2021,"Q2","HPV",
"East Flatbush (North)/East Flatbush (South)",11203,89,"11203","13 - 17 years",1,3285,3702.36,2021,"Q2","HPV",
"Bensonhurst/Mapleton",11204,54,"11204","13 - 17 years",1,3037,5593.77,2021,"Q2","HPV",
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,60,"11205","13 - 17 years",1,1406,2343.21,2021,"Q2","HPV",
"Williamsburg (South)",11206,52,"11206","13 - 17 years",1,3203,6126.95,2021,"Q2","HPV",
"Cypress Hills/East New York",11207,94,"11207","13 - 17 years",1,6041,6411.84,2021,"Q2","HPV",
"Cypress Hills/East New York",11208,86,"11208","13 - 17 years",1,6710,7763.76,2021,"Q2","HPV",
"Bay Ridge/Fort Hamilton",11209,70,"11209","13 - 17 years",1,2359,3367.46,2021,"Q2","HPV",
"Flatlands/Midwood",11210,61,"11210","13 - 17 years",1,2491,4104.2,2021,"Q2","HPV",
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,26,"11211, 11249","13 - 17 years",1,1788,6816.69,2021,"Q2","HPV",
"Ocean Hill-Brownsville",11212,96,"11212","13 - 17 years",1,5898,6160.01,2021,"Q2","HPV",
"Crown Heights (East)",11213,59,"11213","13 - 17 years",1,2684,4567.55,2021,"Q2","HPV",
"Bath Beach/Bensonhurst/Gravesend",11214,88,"11214","13 - 17 years",1,4133,4700.76,2021,"Q2","HPV",
"Gowanus/Park Slope/Windsor Terrace",11215,99,"11215","13 - 17 years",1,2647,2452.5,2021,"Q2","HPV",
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,81,"11216","13 - 17 years",1,1846,2274.38,2021,"Q2","HPV",
"Boerum Hill/Park Slope",11217,98,"11217, 11243","13 - 17 years",1,1265,1287.75,2021,"Q2","HPV",
"Kensington/Windsor Terrace",11218,76,"11218","13 - 17 years",1,3527,4614.34,2021,"Q2","HPV",
"Borough Park",11219,51,"11219","13 - 17 years",1,3772,7403.55,2021,"Q2","HPV",
"Sunset Park",11220,99,"11220","13 - 17 years",1,8389,4965.29,2021,"Q2","HPV",
"Bedford-Stuyvesant (East)/Bushwick",11221,77,"11221","13 - 17 years",1,3849,4998.39,2021,"Q2","HPV",
"Greenpoint",11222,43,"11222","13 - 17 years",1,562,1317.42,2021,"Q2","HPV",
"Gravesend/Homecrest",11223,70,"11223","13 - 17 years",1,3289,4712.61,2021,"Q2","HPV",
"Brighton Beach/Coney Island/Seagate",11224,66,"11224","13 - 17 years",1,1844,2800.23,2021,"Q2","HPV",
"Crown Heights (West)/Prospect Lefferts Gardens",11225,76,"11225","13 - 17 years",1,2155,2853.45,2021,"Q2","HPV",
"Flatbush/Prospect Lefferts Gardens",11226,99,"11226","13 - 17 years",1,5364,5050.94,2021,"Q2","HPV",
"Bath Beach/Dyker Heights",11228,79,"11228","13 - 17 years",1,1922,2445.01,2021,"Q2","HPV",
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,53,"11229","13 - 17 years",1,2489,4733.8,2021,"Q2","HPV",
"Midwood",11230,50,"11230","13 - 17 years",1,3084,6224.72,2021,"Q2","HPV",
"Carroll Gardens/Cobble Hill/Red Hook",11231,99,"11231","13 - 17 years",1,1648,1459.41,2021,"Q2","HPV",
"Sunset Park",11232,99,"11232","13 - 17 years",1,1841,1293.44,2021,"Q2","HPV",
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,74,"11233","13 - 17 years",1,3643,4952.8,2021,"Q2","HPV",
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,61,"11234","13 - 17 years",1,3201,5248.75,2021,"Q2","HPV",
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,69,"11235","13 - 17 years",1,2471,3602.99,2021,"Q2","HPV",
"Canarsie",11236,80,"11236","13 - 17 years",1,4593,5751.45,2021,"Q2","HPV",
"Bushwick/East Williamsburg",11237,99,"11237","13 - 17 years",1,2731,2284.64,2021,"Q2","HPV",
"Clinton Hill/Prospect Heights",11238,99,"11238","13 - 17 years",1,1744,1443.77,2021,"Q2","HPV",
"East New York",11239,81,"11239","13 - 17 years",1,688,846.15,2021,"Q2","HPV",
"Flushing/Murray Hill",11354,99,"11354","13 - 17 years",1,2449,2003.83,2021,"Q2","HPV",
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","13 - 17 years",1,4658,3180.51,2021,"Q2","HPV",
"College Point",11356,99,"11356","13 - 17 years",1,1554,1540.63,2021,"Q2","HPV",
"Whitestone",11357,76,"11357","13 - 17 years",1,1558,2056.77,2021,"Q2","HPV",
"Auburndale/Murray Hill",11358,92,"11358","13 - 17 years",1,1700,1844.43,2021,"Q2","HPV",
"Bayside (North)",11360,81,"11360","13 - 17 years",1,654,803.49,2021,"Q2","HPV",
"Bayside (North)/Bayside (South)",11361,73,"11361","13 - 17 years",1,1225,1684.86,2021,"Q2","HPV",
"Douglaston-Little Neck",11362,74,"11362","13 - 17 years",1,700,940.86,2021,"Q2","HPV",
"Douglaston-Little Neck",11363,70,"11363","13 - 17 years",1,300,428.43,2021,"Q2","HPV",
"Bayside (South)/Oakland Gardens",11364,81,"11364","13 - 17 years",1,1698,2102.26,2021,"Q2","HPV",
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,95,"11365","13 - 17 years",1,2304,2414.96,2021,"Q2","HPV",
"Fresh Meadows/Hillcrest",11366,86,"11366","13 - 17 years",1,617,715.96,2021,"Q2","HPV",
"Kew Gardens Hills/Pomonok",11367,83,"11367","13 - 17 years",1,1787,2144.7,2021,"Q2","HPV",
"Corona/North Corona",11368,99,"11368","13 - 17 years",1,9178,6080.99,2021,"Q2","HPV",
