"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","6 months - 4 years",1,758,563.27,"2024 - 25","Q2","Flu",
"Chinatown/Lower East Side",10002,53,"10002","6 months - 4 years",1,1240,2339.27,"2024 - 25","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,87,"10003","6 months - 4 years",1,815,932.13,"2024 - 25","Q2","Flu",
"Financial District",10004,99,"10004","6 months - 4 years",1,152,126.14,"2024 - 25","Q2","Flu",
"Financial District",10005,99,"10005","6 months - 4 years",1,291,225.55,"2024 - 25","Q2","Flu",
"Financial District",10006,99,"10006","6 months - 4 years",1,164,90.88,"2024 - 25","Q2","Flu",
"TriBeCa",10007,93,"10007","6 months - 4 years",1,468,505.33,"2024 - 25","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,63,"10009","6 months - 4 years",1,893,1423.4,"2024 - 25","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","6 months - 4 years",1,782,743.26,"2024 - 25","Q2","Flu",
"Chelsea",10011,73,"10011","6 months - 4 years",1,918,1253.39,"2024 - 25","Q2","Flu",
"Greenwich Village/SoHo",10012,84,"10012","6 months - 4 years",1,438,519.4,"2024 - 25","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,97,"10013","6 months - 4 years",1,1028,1058.84,"2024 - 25","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,93,"10014","6 months - 4 years",1,621,664.4,"2024 - 25","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,91,"10016","6 months - 4 years",1,1129,1238.28,"2024 - 25","Q2","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 4 years",1,1024,350.82,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","6 months - 4 years",1,169,141.29,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","6 months - 4 years",1,1117,1033.09,"2024 - 25","Q2","Flu",
"Lenox Hill/Upper East Side",10021,99,"10021","6 months - 4 years",1,1577,1363.08,"2024 - 25","Q2","Flu",
"East Midtown",10022,99,"10022","6 months - 4 years",1,916,899.09,"2024 - 25","Q2","Flu",
"Lincoln Square",10023,82,"10023","6 months - 4 years",1,2130,2608.11,"2024 - 25","Q2","Flu",
"Upper West Side",10024,82,"10024","6 months - 4 years",1,2022,2479.19,"2024 - 25","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,75,"10025","6 months - 4 years",1,2256,3019.85,"2024 - 25","Q2","Flu",
"Central Harlem (South)",10026,51,"10026","6 months - 4 years",1,854,1670.31,"2024 - 25","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,52,"10027","6 months - 4 years",1,1324,2542.68,"2024 - 25","Q2","Flu",
"Upper East Side/Yorkville",10028,92,"10028","6 months - 4 years",1,1395,1520.95,"2024 - 25","Q2","Flu",
"East Harlem",10029,65,"10029","6 months - 4 years",1,2167,3330.17,"2024 - 25","Q2","Flu",
"Central Harlem (North)",10030,40,"10030","6 months - 4 years",1,645,1602.32,"2024 - 25","Q2","Flu",
"Hamilton Heights/West Harlem",10031,49,"10031","6 months - 4 years",1,1178,2387.25,"2024 - 25","Q2","Flu",
"Washington Heights (South)",10032,49,"10032","6 months - 4 years",1,1059,2145.82,"2024 - 25","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,57,"10033","6 months - 4 years",1,1263,2217.56,"2024 - 25","Q2","Flu",
"Inwood/Washington Heights (North)",10034,50,"10034","6 months - 4 years",1,860,1719.87,"2024 - 25","Q2","Flu",
"East Harlem",10035,48,"10035","6 months - 4 years",1,849,1780.7,"2024 - 25","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","6 months - 4 years",1,797,639.83,"2024 - 25","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,79,"10037","6 months - 4 years",1,569,716.95,"2024 - 25","Q2","Flu",
"Chinatown/Financial District",10038,73,"10038","6 months - 4 years",1,453,622.7,"2024 - 25","Q2","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,38,"10039","6 months - 4 years",1,628,1637.23,"2024 - 25","Q2","Flu",
"Washington Heights (North)",10040,50,"10040","6 months - 4 years",1,894,1804.25,"2024 - 25","Q2","Flu",
"Roosevelt Island",10044,99,"10044","6 months - 4 years",1,470,416.62,"2024 - 25","Q2","Flu",
