"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,131,119.64,2022,"Q2","Varicella",""
"Chinatown/Lower East Side",10002,98,"10002","24 - 35 months",1,508,518.06,2022,"Q2","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,97,"10003","24 - 35 months",1,218,224.39,2022,"Q2","Varicella",""
"Financial District",10004,99,"10004","24 - 35 months",1,40,32.17,2022,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,74,52.42,2022,"Q2","Varicella",""
"Financial District",10006,99,"10006","24 - 35 months",1,35,24.45,2022,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,115,116.2,2022,"Q2","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",1,329,323.9,2022,"Q2","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,247,177.17,2022,"Q2","Varicella",""
"Chelsea",10011,99,"10011","24 - 35 months",1,307,287.82,2022,"Q2","Varicella",""
"Greenwich Village/SoHo",10012,94,"10012","24 - 35 months",1,117,123.94,2022,"Q2","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,259,248.57,2022,"Q2","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,158,153.37,2022,"Q2","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,365,312.09,2022,"Q2","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,116,82.83,2022,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,62,43.28,2022,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,302,260.18,2022,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,387,321.59,2022,"Q2","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",1,227,220.8,2022,"Q2","Varicella",""
"Lincoln Square",10023,87,"10023","24 - 35 months",1,545,626.86,2022,"Q2","Varicella",""
"Upper West Side",10024,81,"10024","24 - 35 months",1,460,565.19,2022,"Q2","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,94,"10025","24 - 35 months",1,643,682.41,2022,"Q2","Varicella",""
"Central Harlem (South)",10026,87,"10026","24 - 35 months",1,334,385.93,2022,"Q2","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,76,"10027","24 - 35 months",1,437,575,2022,"Q2","Varicella",""
"Upper East Side/Yorkville",10028,96,"10028","24 - 35 months",1,318,331.42,2022,"Q2","Varicella",""
"East Harlem",10029,90,"10029","24 - 35 months",1,673,745.65,2022,"Q2","Varicella",""
"Central Harlem (North)",10030,70,"10030","24 - 35 months",1,246,350.44,2022,"Q2","Varicella",""
"Hamilton Heights/West Harlem",10031,85,"10031","24 - 35 months",1,438,512.96,2022,"Q2","Varicella",""
"Washington Heights (South)",10032,83,"10032","24 - 35 months",1,395,477.77,2022,"Q2","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,85,"10033","24 - 35 months",1,426,501.42,2022,"Q2","Varicella",""
"Inwood/Washington Heights (North)",10034,99,"10034","24 - 35 months",1,360,360.24,2022,"Q2","Varicella",""
"East Harlem",10035,90,"10035","24 - 35 months",1,341,378.74,2022,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,91,"10036","24 - 35 months",1,146,160.62,2022,"Q2","Varicella",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",1,222,167.26,2022,"Q2","Varicella",""
"Chinatown/Financial District",10038,99,"10038","24 - 35 months",1,148,142.6,2022,"Q2","Varicella",""
"Central Harlem (North)/Washington Heights (South)",10039,76,"10039","24 - 35 months",1,264,346.18,2022,"Q2","Varicella",""
"Washington Heights (North)",10040,88,"10040","24 - 35 months",1,340,384.52,2022,"Q2","Varicella",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",1,122,105.71,2022,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",1,329,258.02,2022,"Q2","Varicella",""
"Lincoln Square",10069,99,"10069","24 - 35 months",1,111,66.53,2022,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",1,209,187.29,2022,"Q2","Varicella",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",1,504,460.93,2022,"Q2","Varicella",""
"Battery Park City",10280,63,"10280","24 - 35 months",1,90,142.7,2022,"Q2","Varicella",""
"Battery Park City",10282,73,"10282","24 - 35 months",1,89,122.62,2022,"Q2","Varicella",""
