"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,155,125.36,2021,"Q4","Varicella",""
"Chinatown/Lower East Side",10002,96,"10002","24 - 35 months",1,529,549.58,2021,"Q4","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,262,236.5,2021,"Q4","Varicella",""
"Financial District",10004,99,"10004","24 - 35 months",1,37,34.06,2021,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,76,55.33,2021,"Q4","Varicella",""
"Financial District",10006,99,"10006","24 - 35 months",1,28,25.76,2021,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,89,"10007","24 - 35 months",1,109,122.02,2021,"Q4","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",1,359,337.2,2021,"Q4","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,227,186.4,2021,"Q4","Varicella",""
"Chelsea",10011,95,"10011","24 - 35 months",1,287,301.43,2021,"Q4","Varicella",""
"Greenwich Village/SoHo",10012,87,"10012","24 - 35 months",1,114,130.5,2021,"Q4","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,260,262.61,2021,"Q4","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,92,"10014","24 - 35 months",1,148,160.18,2021,"Q4","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,391,330.45,2021,"Q4","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,117,87.53,2021,"Q4","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,73,45.8,2021,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,344,274.57,2021,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,390,338.12,2021,"Q4","Varicella",""
"East Midtown",10022,98,"10022","24 - 35 months",1,228,232.58,2021,"Q4","Varicella",""
"Lincoln Square",10023,89,"10023","24 - 35 months",1,590,662.03,2021,"Q4","Varicella",""
"Upper West Side",10024,85,"10024","24 - 35 months",1,504,590.74,2021,"Q4","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,88,"10025","24 - 35 months",1,627,712.12,2021,"Q4","Varicella",""
"Central Harlem (South)",10026,76,"10026","24 - 35 months",1,305,400.42,2021,"Q4","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,79,"10027","24 - 35 months",1,470,596.66,2021,"Q4","Varicella",""
"Upper East Side/Yorkville",10028,89,"10028","24 - 35 months",1,311,347.83,2021,"Q4","Varicella",""
"East Harlem",10029,87,"10029","24 - 35 months",1,675,772.72,2021,"Q4","Varicella",""
"Central Harlem (North)",10030,68,"10030","24 - 35 months",1,245,361.92,2021,"Q4","Varicella",""
"Hamilton Heights/West Harlem",10031,82,"10031","24 - 35 months",1,431,527.54,2021,"Q4","Varicella",""
"Washington Heights (South)",10032,88,"10032","24 - 35 months",1,430,491.12,2021,"Q4","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,86,"10033","24 - 35 months",1,444,516.61,2021,"Q4","Varicella",""
