"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,65,"10001, 10118","13 years",1,99,151.94,2023,"Q2","HPV",""
"Chinatown/Lower East Side",10002,79,"10002","13 years",1,499,634.59,2023,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,59,"10003","13 years",1,98,166.96,2023,"Q2","HPV",""
"Financial District",10004,99,"10004","13 years",1,29,15.63,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,23,12.73,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,87,"10006","13 years",1,12,13.73,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,52,39.33,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,62,"10009","13 years",1,251,407.67,2023,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 years",1,113,107.96,2023,"Q2","HPV",""
"Chelsea",10011,75,"10011","13 years",1,154,206.53,2023,"Q2","HPV",""
"Greenwich Village/SoHo",10012,51,"10012","13 years",1,49,95.74,2023,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 years",1,178,171.36,2023,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,68,"10014","13 years",1,80,117.12,2023,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,71,"10016","13 years",1,116,162.89,2023,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,64,43.96,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,55,"10018","13 years",1,16,29.23,2023,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 years",1,160,149.25,2023,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,77,"10021","13 years",1,168,216.96,2023,"Q2","HPV",""
"East Midtown",10022,81,"10022","13 years",1,104,127.87,2023,"Q2","HPV",""
