"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,182,115.7,2026,"Q2","Varicella",""
"Chinatown/Lower East Side",10002,60,"10002","24 - 35 months",1,293,491.86,2026,"Q2","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,94,"10003","24 - 35 months",1,202,214.44,2026,"Q2","Varicella",""
"Financial District",10004,99,"10004","24 - 35 months",1,41,30.46,2026,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,78,49.62,2026,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",1,47,23.33,2026,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,119,111.64,2026,"Q2","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,81,"10009","24 - 35 months",1,257,317.15,2026,"Q2","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,185,169.73,2026,"Q2","Varicella",""
"Chelsea",10011,76,"10011","24 - 35 months",1,213,278.7,2026,"Q2","Varicella",""
"Greenwich Village/SoHo",10012,99,"10012","24 - 35 months",1,119,118.55,2026,"Q2","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,254,235.44,2026,"Q2","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,185,148.51,2026,"Q2","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,340,295.89,2026,"Q2","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,146,78.48,2026,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,55,41.27,2026,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,327,249.17,2026,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,400,308.41,2026,"Q2","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",1,255,211.42,2026,"Q2","Varicella",""
"Lincoln Square",10023,91,"10023","24 - 35 months",1,540,595.97,2026,"Q2","Varicella",""
"Upper West Side",10024,98,"10024","24 - 35 months",1,535,547.69,2026,"Q2","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,90,"10025","24 - 35 months",1,598,664.55,2026,"Q2","Varicella",""
"Central Harlem (South)",10026,65,"10026","24 - 35 months",1,250,383.09,2026,"Q2","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,72,"10027","24 - 35 months",1,413,570.32,2026,"Q2","Varicella",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",1,401,318.85,2026,"Q2","Varicella",""
"East Harlem",10029,82,"10029","24 - 35 months",1,609,740.35,2026,"Q2","Varicella",""
"Central Harlem (North)",10030,53,"10030","24 - 35 months",1,188,351.61,2026,"Q2","Varicella",""
"Hamilton Heights/West Harlem",10031,74,"10031","24 - 35 months",1,383,515.97,2026,"Q2","Varicella",""
"Washington Heights (South)",10032,76,"10032","24 - 35 months",1,363,479.52,2026,"Q2","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,79,"10033","24 - 35 months",1,395,502.22,2026,"Q2","Varicella",""
"Inwood/Washington Heights (North)",10034,80,"10034","24 - 35 months",1,290,362.58,2026,"Q2","Varicella",""
"East Harlem",10035,67,"10035","24 - 35 months",1,255,381.29,2026,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",1,188,155.62,2026,"Q2","Varicella",""
"Central Harlem (North)/East Harlem",10037,91,"10037","24 - 35 months",1,153,167.34,2026,"Q2","Varicella",""
"Chinatown/Financial District",10038,84,"10038","24 - 35 months",1,115,137.2,2026,"Q2","Varicella",""
