"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Middle Village",11379,51,"11379","13 - 17 years",974,1926.31,2020,"Q4","HPV",
"Glendale/Ridgewood",11385,50,"11385","13 - 17 years",3359,6728.36,2020,"Q4","HPV",
"Cambria Heights",11411,52,"11411","13 - 17 years",566,1099.01,2020,"Q4","HPV",
"St. Albans",11412,57,"11412","13 - 17 years",1385,2434.87,2020,"Q4","HPV",
"Laurelton/Rosedale",11413,51,"11413","13 - 17 years",1389,2707.91,2020,"Q4","HPV",
"Hamilton Beach/Howard Beach/Lindenwood",11414,44,"11414","13 - 17 years",697,1586.3,2020,"Q4","HPV",
"Kew Gardens",11415,56,"11415","13 - 17 years",495,888.52,2020,"Q4","HPV",
"Ozone Park",11416,75,"11416","13 - 17 years",1492,1987.92,2020,"Q4","HPV",
"Ozone Park",11417,66,"11417","13 - 17 years",1414,2138.12,2020,"Q4","HPV",
"Richmond Hill",11418,84,"11418","13 - 17 years",1894,2260.38,2020,"Q4","HPV",
"Richmond Hill/South Ozone Park",11419,71,"11419","13 - 17 years",2179,3055.25,2020,"Q4","HPV",
"South Ozone Park",11420,63,"11420","13 - 17 years",2054,3264.83,2020,"Q4","HPV",
"Woodhaven",11421,68,"11421","13 - 17 years",1876,2764.34,2020,"Q4","HPV",
"Rosedale",11422,48,"11422","13 - 17 years",970,2023.37,2020,"Q4","HPV",
"Hollis/Holliswood",11423,86,"11423","13 - 17 years",1391,1618.21,2020,"Q4","HPV",
"Bellerose",11426,48,"11426","13 - 17 years",566,1168.3,2020,"Q4","HPV",
"Bellerose/Hollis Hills/Holliswood",11427,59,"11427","13 - 17 years",755,1277.28,2020,"Q4","HPV",
"Queens Village",11428,63,"11428","13 - 17 years",701,1119.71,2020,"Q4","HPV",
"Queens Village",11429,97,"11001, 11429","13 - 17 years",1561,1614.16,2020,"Q4","HPV",
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","13 - 17 years",3297,3174.12,2020,"Q4","HPV",
"Jamaica",11433,74,"11433","13 - 17 years",1888,2544.72,2020,"Q4","HPV",
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,63,"11434","13 - 17 years",2591,4120.26,2020,"Q4","HPV",
"Briarwood/Jamaica",11435,80,"11435","13 - 17 years",2601,3253.2,2020,"Q4","HPV",
"South Jamaica/South Ozone Park",11436,67,"11436","13 - 17 years",911,1366.85,2020,"Q4","HPV",
"Edgemere/Far Rockaway",11691,60,"11691","13 - 17 years",2905,4853.41,2020,"Q4","HPV",
"Arverne/Edgemere",11692,59,"11692","13 - 17 years",996,1685.1,2020,"Q4","HPV",
"Arverne/Broad Channel",11693,44,"11693","13 - 17 years",404,916.93,2020,"Q4","HPV",
"Belle Harbor-Neponsit/Rockaway Park",11694,44,"11694","13 - 17 years",579,1329.83,2020,"Q4","HPV",
"Breezy Point",11697,40,"11697","13 - 17 years",101,255.63,2020,"Q4","HPV",
