"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",184,104.1,2025,"Q2","Hib",""
"Chinatown/Lower East Side",10002,64,"10002","24 - 35 months",308,479.54,2025,"Q2","Hib",""
"East Village/Gramercy/Greenwich Village",10003,86,"10003","24 - 35 months",185,214.48,2025,"Q2","Hib",""
"Financial District",10004,99,"10004","24 - 35 months",41,36.15,2025,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",79,47.51,2025,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",39,20.25,2025,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",106,103.37,2025,"Q2","Hib",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,76,"10009","24 - 35 months",232,306.78,2025,"Q2","Hib",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",203,171.38,2025,"Q2","Hib",""
"Chelsea",10011,82,"10011","24 - 35 months",233,284.31,2025,"Q2","Hib",""
"Greenwich Village/SoHo",10012,85,"10012","24 - 35 months",97,113.85,2025,"Q2","Hib",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,88,"10013","24 - 35 months",218,247.54,2025,"Q2","Hib",""
"Hudson Square/Meatpacking District/West Village",10014,96,"10014","24 - 35 months",142,147.55,2025,"Q2","Hib",""
"Kips Bay/Murray Hill/NoMad",10016,89,"10016","24 - 35 months",268,299.62,2025,"Q2","Hib",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",107,74.86,2025,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10018,98,"10018","24 - 35 months",39,39.98,2025,"Q2","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",263,235.96,2025,"Q2","Hib",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",342,315.32,2025,"Q2","Hib",""
"East Midtown",10022,99,"10022","24 - 35 months",205,198.48,2025,"Q2","Hib",""
"Lincoln Square",10023,83,"10023","24 - 35 months",474,569.32,2025,"Q2","Hib",""
"Upper West Side",10024,87,"10024","24 - 35 months",472,545.26,2025,"Q2","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,84,"10025","24 - 35 months",564,672.95,2025,"Q2","Hib",""
"Central Harlem (South)",10026,58,"10026","24 - 35 months",223,382.16,2025,"Q2","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,60,"10027","24 - 35 months",336,558.21,2025,"Q2","Hib",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",344,318.16,2025,"Q2","Hib",""
"East Harlem",10029,81,"10029","24 - 35 months",570,700.4,2025,"Q2","Hib",""
"Central Harlem (North)",10030,51,"10030","24 - 35 months",173,341.63,2025,"Q2","Hib",""
"Hamilton Heights/West Harlem",10031,73,"10031","24 - 35 months",352,485.02,2025,"Q2","Hib",""
"Washington Heights (South)",10032,79,"10032","24 - 35 months",378,480.68,2025,"Q2","Hib",""
"Washington Heights (North)/Washington Heights (South)",10033,66,"10033","24 - 35 months",333,503.59,2025,"Q2","Hib",""
"Inwood/Washington Heights (North)",10034,77,"10034","24 - 35 months",271,351.86,2025,"Q2","Hib",""
"East Harlem",10035,62,"10035","24 - 35 months",222,357.51,2025,"Q2","Hib",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",167,155.19,2025,"Q2","Hib",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",166,165.43,2025,"Q2","Hib",""
"Chinatown/Financial District",10038,84,"10038","24 - 35 months",112,133.15,2025,"Q2","Hib",""
"Central Harlem (North)/Washington Heights (South)",10039,47,"10039","24 - 35 months",153,323.53,2025,"Q2","Hib",""
"Washington Heights (North)",10040,78,"10040","24 - 35 months",287,367.63,2025,"Q2","Hib",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",112,97.1,2025,"Q2","Hib",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",289,241.51,2025,"Q2","Hib",""
"Lincoln Square",10069,99,"10069","24 - 35 months",66,53.05,2025,"Q2","Hib",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",234,182.84,2025,"Q2","Hib",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",482,421.25,2025,"Q2","Hib",""
"Battery Park City",10280,56,"10280","24 - 35 months",76,135.99,2025,"Q2","Hib",""
"Battery Park City",10282,68,"10282","24 - 35 months",86,126.48,2025,"Q2","Hib",""
"Silver Lake/St. George",10301,82,"10301","24 - 35 months",314,382.37,2025,"Q2","Hib",""
"Elm Park",10302,84,"10302","24 - 35 months",191,227.06,2025,"Q2","Hib",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,63,"10303","24 - 35 months",206,328.71,2025,"Q2","Hib",""
"New Dorp/Todt Hill",10304,72,"10304","24 - 35 months",328,456.21,2025,"Q2","Hib",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,68,"10305","24 - 35 months",289,422.44,2025,"Q2","Hib",""
