"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",192,132.65,2020,"Q2","Varicella",""
"Chinatown/Lower East Side",10002,96,"10002","24 - 35 months",587,613.95,2020,"Q2","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,92,"10003","24 - 35 months",259,282.78,2020,"Q2","Varicella",""
"Financial District",10004,95,"10004","24 - 35 months",46,48.44,2020,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",92,63.23,2020,"Q2","Varicella",""
"Financial District",10006,99,"10006","24 - 35 months",46,27.06,2020,"Q2","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",136,138.02,2020,"Q2","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,99,"10009","24 - 35 months",398,380.97,2020,"Q2","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",286,222.4,2020,"Q2","Varicella",""
"Chelsea",10011,93,"10011","24 - 35 months",342,368.1,2020,"Q2","Varicella",""
"Greenwich Village/SoHo",10012,80,"10012","24 - 35 months",121,150.75,2020,"Q2","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,96,"10013","24 - 35 months",319,330.71,2020,"Q2","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,84,"10014","24 - 35 months",162,193.5,2020,"Q2","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",457,391.05,2020,"Q2","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",123,100.06,2020,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",63,51.97,2020,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",368,308.46,2020,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10021,93,"10021","24 - 35 months",394,422.49,2020,"Q2","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",263,263.74,2020,"Q2","Varicella",""
"Lincoln Square",10023,88,"10023","24 - 35 months",667,755.16,2020,"Q2","Varicella",""
"Upper West Side",10024,78,"10024","24 - 35 months",560,714.53,2020,"Q2","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,87,"10025","24 - 35 months",748,858.4,2020,"Q2","Varicella",""
"Central Harlem (South)",10026,73,"10026","24 - 35 months",329,450.62,2020,"Q2","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,81,"10027","24 - 35 months",532,658.66,2020,"Q2","Varicella",""
"Upper East Side/Yorkville",10028,96,"10028","24 - 35 months",408,423.51,2020,"Q2","Varicella",""
"East Harlem",10029,92,"10029","24 - 35 months",747,815.75,2020,"Q2","Varicella",""
"Central Harlem (North)",10030,76,"10030","24 - 35 months",295,387.55,2020,"Q2","Varicella",""
"Hamilton Heights/West Harlem",10031,97,"10031","24 - 35 months",537,555.56,2020,"Q2","Varicella",""
"Washington Heights (South)",10032,82,"10032","24 - 35 months",450,551.29,2020,"Q2","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,96,"10033","24 - 35 months",566,590.74,2020,"Q2","Varicella",""
"Inwood/Washington Heights (North)",10034,97,"10034","24 - 35 months",392,405.87,2020,"Q2","Varicella",""
"East Harlem",10035,91,"10035","24 - 35 months",368,406.17,2020,"Q2","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,92,"10036","24 - 35 months",178,193.73,2020,"Q2","Varicella",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",228,189.85,2020,"Q2","Varicella",""
"Chinatown/Financial District",10038,99,"10038","24 - 35 months",181,169.97,2020,"Q2","Varicella",""
"Central Harlem (North)/Washington Heights (South)",10039,83,"10039","24 - 35 months",302,364.04,2020,"Q2","Varicella",""
"Washington Heights (North)",10040,99,"10040","24 - 35 months",424,427.06,2020,"Q2","Varicella",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",136,130.86,2020,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",343,322.04,2020,"Q2","Varicella",""
"Lincoln Square",10069,99,"10069","24 - 35 months",130,74.4,2020,"Q2","Varicella",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",257,242.36,2020,"Q2","Varicella",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",625,549.88,2020,"Q2","Varicella",""
"Battery Park City",10280,69,"10280","24 - 35 months",124,180.82,2020,"Q2","Varicella",""
"Battery Park City",10282,99,"10282","24 - 35 months",175,168.04,2020,"Q2","Varicella",""
"Silver Lake/St. George",10301,91,"10301","24 - 35 months",383,421.29,2020,"Q2","Varicella",""
"Elm Park",10302,90,"10302","24 - 35 months",227,251.56,2020,"Q2","Varicella",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,75,"10303","24 - 35 months",274,364.04,2020,"Q2","Varicella",""
"New Dorp/Todt Hill",10304,79,"10304","24 - 35 months",396,499.79,2020,"Q2","Varicella",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,71,"10305","24 - 35 months",325,456.52,2020,"Q2","Varicella",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,60,"10306","24 - 35 months",356,590.86,2020,"Q2","Varicella",""
"Tottenville",10307,58,"10307","24 - 35 months",88,150.84,2020,"Q2","Varicella",""
"Great Kills",10308,61,"10308","24 - 35 months",188,308.71,2020,"Q2","Varicella",""
