"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"East New York",11239,34,"11239","6 months - 17 years",866,2570.04,"2022 - 23","Q2","Flu",
"Flushing/Murray Hill",11354,83,"11354","6 months - 17 years",5488,6573.93,"2022 - 23","Q2","Flu",
"Flushing/Murray Hill/Queensboro Hill",11355,98,"11355","6 months - 17 years",10565,10745.54,"2022 - 23","Q2","Flu",
"College Point",11356,63,"11356","6 months - 17 years",3407,5421.08,"2022 - 23","Q2","Flu",
"Whitestone",11357,47,"11357","6 months - 17 years",3355,7116.03,"2022 - 23","Q2","Flu",
"Auburndale/Murray Hill",11358,64,"11358","6 months - 17 years",3873,6036.22,"2022 - 23","Q2","Flu",
"Bayside (North)",11360,55,"11360","6 months - 17 years",1445,2647.6,"2022 - 23","Q2","Flu",
"Bayside (North)/Bayside (South)",11361,54,"11361","6 months - 17 years",2652,4900.94,"2022 - 23","Q2","Flu",
"Douglaston-Little Neck",11362,52,"11362","6 months - 17 years",1619,3113.42,"2022 - 23","Q2","Flu",
"Douglaston-Little Neck",11363,44,"11363","6 months - 17 years",588,1323.96,"2022 - 23","Q2","Flu",
"Bayside (South)/Oakland Gardens",11364,53,"11364","6 months - 17 years",3469,6528.52,"2022 - 23","Q2","Flu",
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,54,"11365","6 months - 17 years",4538,8340.53,"2022 - 23","Q2","Flu",
"Fresh Meadows/Hillcrest",11366,51,"11366","6 months - 17 years",1180,2307.42,"2022 - 23","Q2","Flu",
"Kew Gardens Hills/Pomonok",11367,48,"11367","6 months - 17 years",4100,8491.16,"2022 - 23","Q2","Flu",
"Corona/North Corona",11368,70,"11368","6 months - 17 years",17072,24320.26,"2022 - 23","Q2","Flu",
"Airport/East Elmhurst",11369,71,"11369","6 months - 17 years",4408,6239.52,"2022 - 23","Q2","Flu",
"Jackson Heights/Rikers Island",11370,65,"11370","6 months - 17 years",2743,4235.73,"2022 - 23","Q2","Flu",
"Jackson Heights",11372,69,"11372","6 months - 17 years",7294,10539.13,"2022 - 23","Q2","Flu",
"Elmhurst",11373,76,"11373","6 months - 17 years",12990,17125.81,"2022 - 23","Q2","Flu",
"Rego Park",11374,54,"11374","6 months - 17 years",3503,6445,"2022 - 23","Q2","Flu",
"Forest Hills",11375,59,"11375","6 months - 17 years",6210,10569.56,"2022 - 23","Q2","Flu",
"Woodside",11377,62,"11377","6 months - 17 years",8803,14167.94,"2022 - 23","Q2","Flu",
"Maspeth",11378,37,"11378","6 months - 17 years",2909,7873.94,"2022 - 23","Q2","Flu",
"Middle Village",11379,37,"11379","6 months - 17 years",2459,6621.52,"2022 - 23","Q2","Flu",
"Glendale/Ridgewood",11385,32,"11385","6 months - 17 years",7125,22082.2,"2022 - 23","Q2","Flu",
"Cambria Heights",11411,31,"11411","6 months - 17 years",996,3168.3,"2022 - 23","Q2","Flu",
"St. Albans",11412,33,"11412","6 months - 17 years",2425,7251.06,"2022 - 23","Q2","Flu",
"Laurelton/Rosedale",11413,29,"11413","6 months - 17 years",2317,7888.42,"2022 - 23","Q2","Flu",
"Hamilton Beach/Howard Beach/Lindenwood",11414,28,"11414","6 months - 17 years",1449,5236.09,"2022 - 23","Q2","Flu",
"Kew Gardens",11415,43,"11415","6 months - 17 years",1408,3312.53,"2022 - 23","Q2","Flu",
"Ozone Park",11416,53,"11416","6 months - 17 years",3299,6228.79,"2022 - 23","Q2","Flu",
"Ozone Park",11417,46,"11417","6 months - 17 years",3052,6621.19,"2022 - 23","Q2","Flu",
"Richmond Hill",11418,51,"11418","6 months - 17 years",3962,7763.97,"2022 - 23","Q2","Flu",
"Richmond Hill/South Ozone Park",11419,44,"11419","6 months - 17 years",4174,9383.93,"2022 - 23","Q2","Flu",
"South Ozone Park",11420,38,"11420","6 months - 17 years",3932,10303.34,"2022 - 23","Q2","Flu",
"Woodhaven",11421,46,"11421","6 months - 17 years",3952,8643.79,"2022 - 23","Q2","Flu",
"Rosedale",11422,29,"11422","6 months - 17 years",1766,5995.93,"2022 - 23","Q2","Flu",
"Hollis/Holliswood",11423,57,"11423","6 months - 17 years",2801,4922.91,"2022 - 23","Q2","Flu",
"Bellerose",11426,42,"11426","6 months - 17 years",1560,3693.51,"2022 - 23","Q2","Flu",
"Bellerose/Hollis Hills/Holliswood",11427,43,"11427","6 months - 17 years",1853,4278.54,"2022 - 23","Q2","Flu",
"Queens Village",11428,46,"11428","6 months - 17 years",1634,3539.12,"2022 - 23","Q2","Flu",
"Queens Village",11429,71,"11429","6 months - 17 years",3438,4839.65,"2022 - 23","Q2","Flu",
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,71,"11432","6 months - 17 years",7959,11177.45,"2022 - 23","Q2","Flu",
"Jamaica",11433,49,"11433","6 months - 17 years",3916,7937.56,"2022 - 23","Q2","Flu",
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,35,"11434","6 months - 17 years",4406,12503.05,"2022 - 23","Q2","Flu",
"Briarwood/Jamaica",11435,57,"11435","6 months - 17 years",6286,11046.62,"2022 - 23","Q2","Flu",
"South Jamaica/South Ozone Park",11436,35,"11436","6 months - 17 years",1539,4366.16,"2022 - 23","Q2","Flu",
"Edgemere/Far Rockaway",11691,40,"11691","6 months - 17 years",6776,17122.27,"2022 - 23","Q2","Flu",
"Arverne/Edgemere",11692,28,"11692","6 months - 17 years",1602,5677.33,"2022 - 23","Q2","Flu",
"Arverne/Broad Channel",11693,23,"11693","6 months - 17 years",643,2764.56,"2022 - 23","Q2","Flu",
"Belle Harbor-Neponsit/Rockaway Park",11694,28,"11694","6 months - 17 years",1172,4112.94,"2022 - 23","Q2","Flu",
"Breezy Point",11697,38,"11697","6 months - 17 years",271,721.95,"2022 - 23","Q2","Flu",
