"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,49,"10001, 10118","11 - 12 years",1,123,252.26,2021,"Q4","HPV",""
"Chinatown/Lower East Side",10002,61,"10002","11 - 12 years",1,795,1307.33,2021,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,31,"10003","11 - 12 years",1,108,344.58,2021,"Q4","HPV",""
"Financial District",10004,99,"10004","11 - 12 years",1,37,28.5,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,45,"10005","11 - 12 years",1,22,49.01,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,49,"10006","11 - 12 years",1,12,24.45,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,70,"10007","11 - 12 years",1,73,104.06,2021,"Q4","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,38,"10009","11 - 12 years",1,310,806.98,2021,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,44,"10010","11 - 12 years",1,116,261.85,2021,"Q4","HPV",""
"Chelsea",10011,44,"10011","11 - 12 years",1,187,424.13,2021,"Q4","HPV",""
"Greenwich Village/SoHo",10012,26,"10012","11 - 12 years",1,58,222.52,2021,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,54,"10013","11 - 12 years",1,219,409.33,2021,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,31,"10014","11 - 12 years",1,74,241.32,2021,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,43,"10016","11 - 12 years",1,156,366.28,2021,"Q4","HPV",""
"East Midtown/Murray Hill",10017,63,"10017","11 - 12 years",1,59,92.98,2021,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,49,"10018","11 - 12 years",1,21,43.29,2021,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,52,"10019, 10020","11 - 12 years",1,166,316.64,2021,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,32,"10021","11 - 12 years",1,178,554.07,2021,"Q4","HPV",""
"East Midtown",10022,39,"10022","11 - 12 years",1,114,290.05,2021,"Q4","HPV",""
"Lincoln Square",10023,40,"10023","11 - 12 years",1,327,819.22,2021,"Q4","HPV",""
"Upper West Side",10024,35,"10024","11 - 12 years",1,384,1101.27,2021,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,42,"10025","11 - 12 years",1,628,1494.81,2021,"Q4","HPV",""
"Central Harlem (South)",10026,54,"10026","11 - 12 years",1,416,777.1,2021,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,57,"10027","11 - 12 years",1,702,1241.91,2021,"Q4","HPV",""
"Upper East Side/Yorkville",10028,24,"10028","11 - 12 years",1,206,853.47,2021,"Q4","HPV",""
"East Harlem",10029,67,"10029","11 - 12 years",1,1178,1769.92,2021,"Q4","HPV",""
"Central Harlem (North)",10030,49,"10030","11 - 12 years",1,363,734.66,2021,"Q4","HPV",""
