"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","13 years",1,162,153.56,2026,"Q2","HPV",""
"Chinatown/Lower East Side",10002,61,"10002","13 years",1,400,650.6,2026,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,57,"10003","13 years",1,96,167.78,2026,"Q2","HPV",""
"Financial District",10004,0,"10004","13 years",1,,15.76,2026,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10005,99,"10005","13 years",1,32,12.83,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","13 years",1,24,13.87,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,41,39.79,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,51,"10009","13 years",1,211,412.16,2026,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 years",1,113,108.37,2026,"Q2","HPV",""
"Chelsea",10011,65,"10011","13 years",1,134,207.22,2026,"Q2","HPV",""
"Greenwich Village/SoHo",10012,53,"10012","13 years",1,51,97.08,2026,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,89,"10013","13 years",1,156,175.32,2026,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,57,"10014","13 years",1,67,116.7,2026,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,67,"10016","13 years",1,111,164.78,2026,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,118,44.38,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,83,"10018","13 years",1,25,30.29,2026,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 years",1,167,150.71,2026,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,79,"10021","13 years",1,172,217.04,2026,"Q2","HPV",""
"East Midtown",10022,81,"10022","13 years",1,104,128.21,2026,"Q2","HPV",""
"Lincoln Square",10023,74,"10023","13 years",1,274,371.05,2026,"Q2","HPV",""
"Upper West Side",10024,62,"10024","13 years",1,315,506.93,2026,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,61,"10025","13 years",1,432,713.63,2026,"Q2","HPV",""
"Central Harlem (South)",10026,69,"10026","13 years",1,243,352.5,2026,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,76,"10027","13 years",1,440,576.53,2026,"Q2","HPV",""
"Upper East Side/Yorkville",10028,57,"10028","13 years",1,202,356.89,2026,"Q2","HPV",""
"East Harlem",10029,78,"10029","13 years",1,646,830.16,2026,"Q2","HPV",""
