"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,55,"10001, 10118","5 - 12 years",1,550,991.56,"2020 - 21","Q2","Flu",
"Chinatown/Lower East Side",10002,64,"10002","5 - 12 years",1,3464,5424.35,"2020 - 21","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,64,"10003","5 - 12 years",1,951,1474.58,"2020 - 21","Q2","Flu",
"Financial District",10004,99,"10004","5 - 12 years",1,175,134.93,"2020 - 21","Q2","Flu",
"Financial District",10005,99,"10005","5 - 12 years",1,226,212.03,"2020 - 21","Q2","Flu",
"Financial District",10006,99,"10006","5 - 12 years",1,97,84.51,"2020 - 21","Q2","Flu",
"TriBeCa",10007,79,"10007","5 - 12 years",1,449,569,"2020 - 21","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,45,"10009","5 - 12 years",1,1362,3036.49,"2020 - 21","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,91,"10010","5 - 12 years",1,1002,1099.73,"2020 - 21","Q2","Flu",
"Chelsea",10011,60,"10011","5 - 12 years",1,1154,1909.84,"2020 - 21","Q2","Flu",
"Greenwich Village/SoHo",10012,50,"10012","5 - 12 years",1,453,911.27,"2020 - 21","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,79,"10013","5 - 12 years",1,1459,1841.53,"2020 - 21","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,55,"10014","5 - 12 years",1,620,1134.69,"2020 - 21","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,76,"10016","5 - 12 years",1,1253,1644.88,"2020 - 21","Q2","Flu",
"East Midtown/Murray Hill",10017,97,"10017","5 - 12 years",1,416,430.81,"2020 - 21","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,65,"10018","5 - 12 years",1,142,220,"2020 - 21","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,67,"10019, 10020","5 - 12 years",1,877,1308.03,"2020 - 21","Q2","Flu",
"Lenox Hill/Upper East Side",10021,69,"10021","5 - 12 years",1,1617,2337.85,"2020 - 21","Q2","Flu",
"East Midtown",10022,73,"10022","5 - 12 years",1,963,1310.6,"2020 - 21","Q2","Flu",
"Lincoln Square",10023,67,"10023","5 - 12 years",1,2433,3630.86,"2020 - 21","Q2","Flu",
"Upper West Side",10024,63,"10024","5 - 12 years",1,2789,4441.54,"2020 - 21","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,53,"10025","5 - 12 years",1,3098,5894.18,"2020 - 21","Q2","Flu",
"Central Harlem (South)",10026,46,"10026","5 - 12 years",1,1435,3116.8,"2020 - 21","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,43,"10027","5 - 12 years",1,2090,4843.96,"2020 - 21","Q2","Flu",
"Upper East Side/Yorkville",10028,56,"10028","5 - 12 years",1,1822,3256.31,"2020 - 21","Q2","Flu",
