"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,67,"10001, 10118","5 - 12 years",1,647,962.21,"2024 - 25","Q4","Flu",
"Chinatown/Lower East Side",10002,34,"10002","5 - 12 years",1,1850,5369.42,"2024 - 25","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,47,"10003","5 - 12 years",1,666,1423.37,"2024 - 25","Q4","Flu",
"Financial District",10004,99,"10004","5 - 12 years",1,137,130.79,"2024 - 25","Q4","Flu",
"Financial District",10005,99,"10005","5 - 12 years",1,235,204.75,"2024 - 25","Q4","Flu",
"Financial District",10006,99,"10006","5 - 12 years",1,184,81.86,"2024 - 25","Q4","Flu",
"TriBeCa",10007,71,"10007","5 - 12 years",1,390,547.17,"2024 - 25","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,30,"10009","5 - 12 years",1,872,2948.24,"2024 - 25","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,66,"10010","5 - 12 years",1,703,1057.19,"2024 - 25","Q4","Flu",
"Chelsea",10011,50,"10011","5 - 12 years",1,924,1834.96,"2024 - 25","Q4","Flu",
"Greenwich Village/SoHo",10012,41,"10012","5 - 12 years",1,363,886.73,"2024 - 25","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,61,"10013","5 - 12 years",1,1095,1790.97,"2024 - 25","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,41,"10014","5 - 12 years",1,446,1087.41,"2024 - 25","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,56,"10016","5 - 12 years",1,896,1589.71,"2024 - 25","Q4","Flu",
"East Midtown/Murray Hill",10017,99,"10017","5 - 12 years",1,1533,411.66,"2024 - 25","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,59,"10018","5 - 12 years",1,127,214.05,"2024 - 25","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,67,"10019, 10020","5 - 12 years",1,848,1264.51,"2024 - 25","Q4","Flu",
"Lenox Hill/Upper East Side",10021,60,"10021","5 - 12 years",1,1338,2244.72,"2024 - 25","Q4","Flu",
"East Midtown",10022,52,"10022","5 - 12 years",1,662,1262.9,"2024 - 25","Q4","Flu",
"Lincoln Square",10023,53,"10023","5 - 12 years",1,1838,3491.89,"2024 - 25","Q4","Flu",
"Upper West Side",10024,50,"10024","5 - 12 years",1,2132,4245.7,"2024 - 25","Q4","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,37,"10025","5 - 12 years",1,2099,5657.86,"2024 - 25","Q4","Flu",
"Central Harlem (South)",10026,26,"10026","5 - 12 years",1,786,2968.31,"2024 - 25","Q4","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,25,"10027","5 - 12 years",1,1153,4635.44,"2024 - 25","Q4","Flu",
"Upper East Side/Yorkville",10028,43,"10028","5 - 12 years",1,1347,3119.44,"2024 - 25","Q4","Flu",
"East Harlem",10029,29,"10029","5 - 12 years",1,1927,6669.33,"2024 - 25","Q4","Flu",
"Central Harlem (North)",10030,18,"10030","5 - 12 years",1,489,2741.73,"2024 - 25","Q4","Flu",
"Hamilton Heights/West Harlem",10031,20,"10031","5 - 12 years",1,862,4366.89,"2024 - 25","Q4","Flu",
"Washington Heights (South)",10032,24,"10032","5 - 12 years",1,935,3834.64,"2024 - 25","Q4","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,28,"10033","5 - 12 years",1,1061,3829.17,"2024 - 25","Q4","Flu",
"Inwood/Washington Heights (North)",10034,21,"10034","5 - 12 years",1,644,3095.76,"2024 - 25","Q4","Flu",
"East Harlem",10035,21,"10035","5 - 12 years",1,716,3340.72,"2024 - 25","Q4","Flu",
