"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,83,"10001, 10118","13 years",1,128,153.56,2025,"Q2","HPV",""
"Chinatown/Lower East Side",10002,64,"10002","13 years",1,415,650.6,2025,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,67,"10003","13 years",1,112,167.78,2025,"Q2","HPV",""
"Financial District",10004,99,"10004","13 years",1,17,15.76,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,33,12.83,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","13 years",1,31,13.87,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,45,39.79,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,50,"10009","13 years",1,206,412.16,2025,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,94,"10010","13 years",1,102,108.37,2025,"Q2","HPV",""
"Chelsea",10011,69,"10011","13 years",1,144,207.22,2025,"Q2","HPV",""
"Greenwich Village/SoHo",10012,50,"10012","13 years",1,49,97.08,2025,"Q2","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,92,"10013","13 years",1,161,175.32,2025,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,57,"10014","13 years",1,67,116.7,2025,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,84,"10016","13 years",1,139,164.78,2025,"Q2","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,134,44.38,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,66,"10018","13 years",1,20,30.29,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 years",1,192,150.71,2025,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,80,"10021","13 years",1,173,217.04,2025,"Q2","HPV",""
"East Midtown",10022,68,"10022","13 years",1,87,128.21,2025,"Q2","HPV",""
"Lincoln Square",10023,75,"10023","13 years",1,280,371.05,2025,"Q2","HPV",""
"Upper West Side",10024,60,"10024","13 years",1,303,506.93,2025,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,58,"10025","13 years",1,417,713.63,2025,"Q2","HPV",""
"Central Harlem (South)",10026,68,"10026","13 years",1,239,352.5,2025,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,80,"10027","13 years",1,462,576.53,2025,"Q2","HPV",""
"Upper East Side/Yorkville",10028,52,"10028","13 years",1,186,356.89,2025,"Q2","HPV",""
"East Harlem",10029,84,"10029","13 years",1,698,830.16,2025,"Q2","HPV",""
"Central Harlem (North)",10030,66,"10030","13 years",1,227,343.67,2025,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,62,"10031","13 years",1,366,589.99,2025,"Q2","HPV",""
"Washington Heights (South)",10032,80,"10032","13 years",1,428,534.18,2025,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,77,"10033","13 years",1,390,507.24,2025,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,77,"10034","13 years",1,310,402.55,2025,"Q2","HPV",""
"East Harlem",10035,70,"10035","13 years",1,299,425.9,2025,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 years",1,163,102.96,2025,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","13 years",1,873,170.23,2025,"Q2","HPV",""
"Chinatown/Financial District",10038,66,"10038","13 years",1,91,138.52,2025,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,70,"10039","13 years",1,258,368.48,2025,"Q2","HPV",""
"Washington Heights (North)",10040,66,"10040","13 years",1,288,433.09,2025,"Q2","HPV",""
"Roosevelt Island",10044,63,"10044","13 years",1,67,106.94,2025,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,86,"10065","13 years",1,135,157.46,2025,"Q2","HPV",""
"Lincoln Square",10069,99,"10069","13 years",1,46,40.13,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,72,"10075, 10162","13 years",1,117,163.13,2025,"Q2","HPV",""
"Upper East Side/Yorkville",10128,62,"10128","13 years",1,302,490.59,2025,"Q2","HPV",""
"Battery Park City",10280,47,"10280","13 years",1,24,50.73,2025,"Q2","HPV",""
"Battery Park City",10282,91,"10282","13 years",1,32,35,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,58,"10301","13 years",1,265,458.92,2025,"Q2","HPV",""
"Elm Park",10302,58,"10302","13 years",1,161,276.41,2025,"Q2","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,55,"10303","13 years",1,235,423.66,2025,"Q2","HPV",""
"New Dorp/Todt Hill",10304,52,"10304","13 years",1,300,575.75,2025,"Q2","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,37,"10305","13 years",1,189,505.62,2025,"Q2","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,30,"10306","13 years",1,221,725.08,2025,"Q2","HPV",""
"Tottenville",10307,14,"10307","13 years",1,29,208.56,2025,"Q2","HPV",""
"Great Kills",10308,24,"10308","13 years",1,88,369.61,2025,"Q2","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,21,"10309","13 years",1,88,428.97,2025,"Q2","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,51,"10310","13 years",1,183,359.01,2025,"Q2","HPV",""
"Annadale/Rossville",10312,19,"10312","13 years",1,153,785.18,2025,"Q2","HPV",""
"Bloomfield/Freshkills Park",10314,34,"10314","13 years",1,392,1148.22,2025,"Q2","HPV",""
"Concourse/Melrose",10451,99,"10451","13 years",1,678,618.99,2025,"Q2","HPV",""
"Concourse/Highbridge",10452,89,"10452","13 years",1,1000,1128.5,2025,"Q2","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,93,"10453","13 years",1,1093,1174.93,2025,"Q2","HPV",""
"Mott Haven/Port Morris",10454,90,"10454","13 years",1,542,604.79,2025,"Q2","HPV",""
"Mott Haven",10455,90,"10455","13 years",1,586,649.85,2025,"Q2","HPV",""
"Claremont/Morrisania",10456,93,"10456","13 years",1,1214,1298.5,2025,"Q2","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,93,"10457","13 years",1,1105,1185.18,2025,"Q2","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,92,"10458","13 years",1,1026,1113.37,2025,"Q2","HPV",""
"Charlotte Gardens/Hunts Point",10459,89,"10459","13 years",1,659,740.93,2025,"Q2","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,86,"10460","13 years",1,794,924.83,2025,"Q2","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,75,"10461","13 years",1,447,595.58,2025,"Q2","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,97,"10462","13 years",1,859,888.77,2025,"Q2","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,73,"10463","13 years",1,513,705.69,2025,"Q2","HPV",""
"City Island",10464,99,"10464","13 years",1,140,61.68,2025,"Q2","HPV",""
"Country Club/Throgs Neck",10465,53,"10465","13 years",1,326,619.01,2025,"Q2","HPV",""
"Edenwald/Wakefield",10466,69,"10466","13 years",1,681,987.45,2025,"Q2","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","13 years",1,1195,1206.16,2025,"Q2","HPV",""
"Fordham/Kingsbridge/University Heights",10468,84,"10468","13 years",1,921,1091.83,2025,"Q2","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,70,"10469","13 years",1,620,887.08,2025,"Q2","HPV",""
"Wakefield/Woodlawn",10470,74,"10470","13 years",1,128,174.06,2025,"Q2","HPV",""
"Fieldston/North Riverdale/Riverdale",10471,64,"10471","13 years",1,128,200.24,2025,"Q2","HPV",""
"Soundview",10472,99,"10472","13 years",1,876,853.88,2025,"Q2","HPV",""
"Castle Hill/Clason Point/Soundview",10473,69,"10473","13 years",1,589,854.06,2025,"Q2","HPV",""
"Hunts Point",10474,99,"10474","13 years",1,200,177.83,2025,"Q2","HPV",""
"Co-op City/Edenwald",10475,62,"10475","13 years",1,256,414.92,2025,"Q2","HPV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","13 years",1,285,229.19,2025,"Q2","HPV",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","13 years",1,339,315.94,2025,"Q2","HPV",""
"Astoria (North)",11102,60,"11102","13 years",1,151,253.77,2025,"Q2","HPV",""
"Astoria (North)/Astoria (South)",11103,52,"11103","13 years",1,144,278.95,2025,"Q2","HPV",""
"Sunnyside",11104,74,"11104","13 years",1,158,214.74,2025,"Q2","HPV",""
"Ditmars Steinway",11105,46,"11105","13 years",1,131,284.6,2025,"Q2","HPV",""
"Astoria (South)",11106,65,"11106","13 years",1,197,302.73,2025,"Q2","HPV",""
"Long Island City",11109,99,"11109","13 years",1,15,11.47,2025,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","13 years",1,361,361.26,2025,"Q2","HPV",""
"East Flatbush (North)/East Flatbush (South)",11203,69,"11203","13 years",1,490,710.82,2025,"Q2","HPV",""
"Bensonhurst/Mapleton",11204,39,"11204","13 years",1,472,1213.6,2025,"Q2","HPV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,42,"11205","13 years",1,230,546.36,2025,"Q2","HPV",""
"Williamsburg (South)",11206,35,"11206","13 years",1,452,1304.45,2025,"Q2","HPV",""
"Cypress Hills/East New York",11207,75,"11207","13 years",1,921,1222.75,2025,"Q2","HPV",""
"Cypress Hills/East New York",11208,72,"11208","13 years",1,1096,1517.97,2025,"Q2","HPV",""
"Bay Ridge/Fort Hamilton",11209,44,"11209","13 years",1,331,748,2025,"Q2","HPV",""
"Flatlands/Midwood",11210,34,"11210","13 years",1,282,831.78,2025,"Q2","HPV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,19,"11211, 11249","13 years",1,264,1384.66,2025,"Q2","HPV",""
"Ocean Hill-Brownsville",11212,85,"11212","13 years",1,989,1163.24,2025,"Q2","HPV",""
"Crown Heights (East)",11213,41,"11213","13 years",1,372,911.44,2025,"Q2","HPV",""
"Bath Beach/Bensonhurst/Gravesend",11214,60,"11214","13 years",1,628,1044.42,2025,"Q2","HPV",""
"Gowanus/Park Slope/Windsor Terrace",11215,93,"11215","13 years",1,484,522.92,2025,"Q2","HPV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,54,"11216","13 years",1,245,453.87,2025,"Q2","HPV",""
"Boerum Hill/Park Slope",11217,79,"11217, 11243","13 years",1,201,255.71,2025,"Q2","HPV",""
"Kensington/Windsor Terrace",11218,53,"11218","13 years",1,518,978.97,2025,"Q2","HPV",""
"Borough Park",11219,36,"11219","13 years",1,575,1618.6,2025,"Q2","HPV",""
"Sunset Park",11220,99,"11220","13 years",1,1458,1066.41,2025,"Q2","HPV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,61,"11221","13 years",1,602,981.04,2025,"Q2","HPV",""
"Greenpoint",11222,46,"11222","13 years",1,127,276.47,2025,"Q2","HPV",""
"Gravesend/Homecrest",11223,47,"11223","13 years",1,467,987.25,2025,"Q2","HPV",""
"Brighton Beach/Coney Island/Seagate",11224,49,"11224","13 years",1,261,529.76,2025,"Q2","HPV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,51,"11225","13 years",1,287,566.57,2025,"Q2","HPV",""
"Flatbush/Prospect Lefferts Gardens",11226,78,"11226","13 years",1,747,961.85,2025,"Q2","HPV",""
"Bath Beach/Dyker Heights",11228,66,"11228","13 years",1,352,536.47,2025,"Q2","HPV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,33,"11229","13 years",1,323,985.45,2025,"Q2","HPV",""
"Midwood",11230,29,"11230","13 years",1,379,1301.07,2025,"Q2","HPV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,99,"11231","13 years",1,313,300.41,2025,"Q2","HPV",""
"Sunset Park",11232,99,"11232","13 years",1,255,256.92,2025,"Q2","HPV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,58,"11233","13 years",1,544,940.85,2025,"Q2","HPV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,42,"11234","13 years",1,445,1055.51,2025,"Q2","HPV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,37,"11235","13 years",1,278,745.97,2025,"Q2","HPV",""
"Canarsie",11236,61,"11236","13 years",1,660,1084.65,2025,"Q2","HPV",""
"Bushwick/East Williamsburg",11237,95,"11237","13 years",1,438,459.78,2025,"Q2","HPV",""
"Clinton Hill/Prospect Heights",11238,95,"11238","13 years",1,273,288.72,2025,"Q2","HPV",""
"East New York",11239,76,"11239","13 years",1,126,164.96,2025,"Q2","HPV",""
"Flushing/Murray Hill",11354,99,"11354","13 years",1,403,397.21,2025,"Q2","HPV",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","13 years",1,804,662.08,2025,"Q2","HPV",""
"College Point",11356,99,"11356","13 years",1,323,317.65,2025,"Q2","HPV",""
"Whitestone",11357,57,"11357","13 years",1,242,427.22,2025,"Q2","HPV",""
"Auburndale/Murray Hill",11358,69,"11358","13 years",1,267,387.38,2025,"Q2","HPV",""
"Bayside (North)",11360,45,"11360","13 years",1,69,154.99,2025,"Q2","HPV",""
"Bayside (North)/Bayside (South)",11361,62,"11361","13 years",1,203,325.94,2025,"Q2","HPV",""
"Douglaston-Little Neck",11362,44,"11362","13 years",1,89,202.33,2025,"Q2","HPV",""
"Douglaston-Little Neck",11363,37,"11363","13 years",1,36,96.32,2025,"Q2","HPV",""
"Bayside (South)/Oakland Gardens",11364,48,"11364","13 years",1,222,462.02,2025,"Q2","HPV",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,72,"11365","13 years",1,357,492.61,2025,"Q2","HPV",""
"Fresh Meadows/Hillcrest",11366,59,"11366","13 years",1,82,138.05,2025,"Q2","HPV",""
"Kew Gardens Hills/Pomonok",11367,57,"11367","13 years",1,253,447.15,2025,"Q2","HPV",""
"Corona/North Corona",11368,99,"11368","13 years",1,1718,1236.58,2025,"Q2","HPV",""
"Airport/East Elmhurst",11369,99,"11369","13 years",1,434,382.11,2025,"Q2","HPV",""
"Jackson Heights/Rikers Island",11370,76,"11370","13 years",1,204,266.82,2025,"Q2","HPV",""
"Jackson Heights",11372,99,"11372","13 years",1,610,613.63,2025,"Q2","HPV",""
"Elmhurst",11373,99,"11373","13 years",1,1019,978.86,2025,"Q2","HPV",""
"Rego Park",11374,65,"11374","13 years",1,226,350.21,2025,"Q2","HPV",""
"Forest Hills",11375,54,"11375","13 years",1,288,528.84,2025,"Q2","HPV",""
"Woodside",11377,80,"11377","13 years",1,655,820.08,2025,"Q2","HPV",""
"Maspeth",11378,57,"11378","13 years",1,253,445.53,2025,"Q2","HPV",""
"Middle Village",11379,43,"11379","13 years",1,168,394.45,2025,"Q2","HPV",""
"Glendale/Ridgewood",11385,47,"11385","13 years",1,634,1354.33,2025,"Q2","HPV",""
"Cambria Heights",11411,57,"11411","13 years",1,103,180.93,2025,"Q2","HPV",""
"St. Albans",11412,61,"11412","13 years",1,277,452.06,2025,"Q2","HPV",""
"Laurelton/Rosedale",11413,61,"11413","13 years",1,299,490.77,2025,"Q2","HPV",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,31,"11414","13 years",1,100,324.55,2025,"Q2","HPV",""
"Kew Gardens",11415,41,"11415","13 years",1,80,193.77,2025,"Q2","HPV",""
"Ozone Park",11416,66,"11416","13 years",1,258,388.19,2025,"Q2","HPV",""
"Ozone Park",11417,66,"11417","13 years",1,275,417.62,2025,"Q2","HPV",""
"Richmond Hill",11418,83,"11418","13 years",1,359,433.18,2025,"Q2","HPV",""
"Richmond Hill/South Ozone Park",11419,61,"11419","13 years",1,373,606.82,2025,"Q2","HPV",""
"South Ozone Park",11420,60,"11420","13 years",1,373,619.14,2025,"Q2","HPV",""
"Woodhaven",11421,68,"11421","13 years",1,396,579.27,2025,"Q2","HPV",""
"Rosedale",11422,52,"11422","13 years",1,195,376.79,2025,"Q2","HPV",""
"Hollis/Holliswood",11423,84,"11423","13 years",1,263,312.14,2025,"Q2","HPV",""
"Bellerose",11426,46,"11426","13 years",1,114,249.41,2025,"Q2","HPV",""
"Bellerose/Hollis Hills/Holliswood",11427,56,"11427","13 years",1,151,270.92,2025,"Q2","HPV",""
"Queens Village",11428,60,"11428","13 years",1,133,221.14,2025,"Q2","HPV",""
"Queens Village",11429,99,"11001, 11429","13 years",1,317,287.93,2025,"Q2","HPV",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,98,"11432","13 years",1,647,660.04,2025,"Q2","HPV",""
"Jamaica",11433,76,"11433","13 years",1,372,490.39,2025,"Q2","HPV",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,74,"11434","13 years",1,552,742.38,2025,"Q2","HPV",""
"Briarwood/Jamaica",11435,93,"11435","13 years",1,564,604.62,2025,"Q2","HPV",""
"South Jamaica/South Ozone Park",11436,71,"11436","13 years",1,194,272.75,2025,"Q2","HPV",""
"Edgemere/Far Rockaway",11691,69,"11691","13 years",1,631,915.51,2025,"Q2","HPV",""
"Arverne/Edgemere",11692,64,"11692","13 years",1,199,311.35,2025,"Q2","HPV",""
"Arverne/Broad Channel",11693,49,"11693","13 years",1,77,156.73,2025,"Q2","HPV",""
"Belle Harbor-Neponsit/Rockaway Park",11694,25,"11694","13 years",1,62,252.36,2025,"Q2","HPV",""
"Breezy Point",11697,25,"11697","13 years",1,13,51.11,2025,"Q2","HPV",""
