"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,86,"10001, 10118","13 - 17 years",1,578,669.56,2022,"Q2","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",1,3567,3026.12,2022,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,80,"10003","13 - 17 years",1,732,915.33,2022,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,134,73.47,2022,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,117,80.88,2022,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",1,66,65.76,2022,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,331,206.96,2022,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,81,"10009","13 - 17 years",1,1578,1949.69,2022,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,701,580.44,2022,"Q2","HPV",
"Chelsea",10011,90,"10011","13 - 17 years",1,972,1074.59,2022,"Q2","HPV",
"Greenwich Village/SoHo",10012,78,"10012","13 - 17 years",1,407,521.28,2022,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1016,878.52,2022,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,79,"10014","13 - 17 years",1,495,625.67,2022,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,891,792.39,2022,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,308,220,2022,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,141,122.5,2022,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",1,810,783.47,2022,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1216,1133.7,2022,"Q2","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,750,647.34,2022,"Q2","HPV",
"Lincoln Square",10023,93,"10023","13 - 17 years",1,1819,1965.55,2022,"Q2","HPV",
"Upper West Side",10024,80,"10024","13 - 17 years",1,2138,2656.42,2022,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,80,"10025","13 - 17 years",1,2957,3683.85,2022,"Q2","HPV",
"Central Harlem (South)",10026,99,"10026","13 - 17 years",1,1690,1623.81,2022,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,99,"10027","13 - 17 years",1,3003,2759.19,2022,"Q2","HPV",
"Upper East Side/Yorkville",10028,82,"10028","13 - 17 years",1,1559,1907.82,2022,"Q2","HPV",
"East Harlem",10029,99,"10029","13 - 17 years",1,4315,4079.07,2022,"Q2","HPV",
"Central Harlem (North)",10030,88,"10030","13 - 17 years",1,1475,1673.34,2022,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,93,"10031","13 - 17 years",1,2546,2745.89,2022,"Q2","HPV",
"Washington Heights (South)",10032,99,"10032","13 - 17 years",1,2760,2516.02,2022,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,99,"10033","13 - 17 years",1,2473,2472.97,2022,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,99,"10034","13 - 17 years",1,1970,1908.99,2022,"Q2","HPV",
"East Harlem",10035,95,"10035","13 - 17 years",1,1958,2071.88,2022,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",1,533,525.55,2022,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,6196,800.87,2022,"Q2","HPV",
"Chinatown/Financial District",10038,99,"10038","13 - 17 years",1,672,661.73,2022,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,91,"10039","13 - 17 years",1,1691,1858.22,2022,"Q2","HPV",
"Washington Heights (North)",10040,99,"10040","13 - 17 years",1,2029,2008.78,2022,"Q2","HPV",
"Roosevelt Island",10044,63,"10044","13 - 17 years",1,349,549.62,2022,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,99,"10065","13 - 17 years",1,830,772.53,2022,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",1,336,189,2022,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",1,1017,832.02,2022,"Q2","HPV",
"Upper East Side/Yorkville",10128,84,"10128","13 - 17 years",1,2109,2498.11,2022,"Q2","HPV",
"Battery Park City",10280,99,"10280","13 - 17 years",1,267,267.32,2022,"Q2","HPV",
"Battery Park City",10282,99,"10282","13 - 17 years",1,255,191.54,2022,"Q2","HPV",
"Silver Lake/St. George",10301,84,"10301","13 - 17 years",1,1954,2321.83,2022,"Q2","HPV",
"Elm Park",10302,84,"10302","13 - 17 years",1,1197,1431.67,2022,"Q2","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,79,"10303","13 - 17 years",1,1671,2103.19,2022,"Q2","HPV",
"New Dorp/Todt Hill",10304,77,"10304","13 - 17 years",1,2285,2969.29,2022,"Q2","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,61,"10305","13 - 17 years",1,1493,2430.77,2022,"Q2","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,45,"10306","13 - 17 years",1,1565,3494.83,2022,"Q2","HPV",
"Tottenville",10307,34,"10307","13 - 17 years",1,372,1099.1,2022,"Q2","HPV",
"Great Kills",10308,37,"10308","13 - 17 years",1,697,1864.68,2022,"Q2","HPV",
"Charleston/Prince's Bay/Woodrow",10309,42,"10309","13 - 17 years",1,939,2218.04,2022,"Q2","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,76,"10310","13 - 17 years",1,1466,1918.46,2022,"Q2","HPV",
"Annadale/Rossville",10312,39,"10312","13 - 17 years",1,1540,3986.73,2022,"Q2","HPV",
"Bloomfield/Freshkills Park",10314,48,"10314","13 - 17 years",1,2726,5642.56,2022,"Q2","HPV",
"Concourse/Melrose",10451,99,"10451","13 - 17 years",1,4011,3149.83,2022,"Q2","HPV",
"Concourse/Highbridge",10452,99,"10452","13 - 17 years",1,6379,5373.61,2022,"Q2","HPV",
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 - 17 years",1,6741,5660.41,2022,"Q2","HPV",
"Mott Haven/Port Morris",10454,99,"10454","13 - 17 years",1,3427,2940.33,2022,"Q2","HPV",
"Mott Haven",10455,99,"10455","13 - 17 years",1,3809,3104.72,2022,"Q2","HPV",
"Claremont/Morrisania",10456,99,"10456","13 - 17 years",1,7684,6391.44,2022,"Q2","HPV",
