"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,92,"10001, 10118","13 - 17 years",1,613,669.56,2022,"Q4","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",1,3461,3026.12,2022,"Q4","HPV",
"East Village/Gramercy/Greenwich Village",10003,80,"10003","13 - 17 years",1,728,915.33,2022,"Q4","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,142,73.47,2022,"Q4","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,140,80.88,2022,"Q4","HPV",
"Financial District",10006,99,"10006","13 - 17 years",1,75,65.76,2022,"Q4","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,333,206.96,2022,"Q4","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,81,"10009","13 - 17 years",1,1579,1949.69,2022,"Q4","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,740,580.44,2022,"Q4","HPV",
"Chelsea",10011,92,"10011","13 - 17 years",1,987,1074.59,2022,"Q4","HPV",
"Greenwich Village/SoHo",10012,77,"10012","13 - 17 years",1,399,521.28,2022,"Q4","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1084,878.52,2022,"Q4","HPV",
"Hudson Square/Meatpacking District/West Village",10014,79,"10014","13 - 17 years",1,494,625.67,2022,"Q4","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,920,792.39,2022,"Q4","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,311,220,2022,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,146,122.5,2022,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",1,857,783.47,2022,"Q4","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1230,1133.7,2022,"Q4","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,762,647.34,2022,"Q4","HPV",
"Lincoln Square",10023,94,"10023","13 - 17 years",1,1840,1965.55,2022,"Q4","HPV",
"Upper West Side",10024,80,"10024","13 - 17 years",1,2129,2656.42,2022,"Q4","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,81,"10025","13 - 17 years",1,2982,3683.85,2022,"Q4","HPV",
"Central Harlem (South)",10026,99,"10026","13 - 17 years",1,1699,1623.81,2022,"Q4","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,99,"10027","13 - 17 years",1,3063,2759.19,2022,"Q4","HPV",
"Upper East Side/Yorkville",10028,81,"10028","13 - 17 years",1,1553,1907.82,2022,"Q4","HPV",
"East Harlem",10029,99,"10029","13 - 17 years",1,4344,4079.07,2022,"Q4","HPV",
"Central Harlem (North)",10030,89,"10030","13 - 17 years",1,1493,1673.34,2022,"Q4","HPV",
"Hamilton Heights/West Harlem",10031,91,"10031","13 - 17 years",1,2502,2745.89,2022,"Q4","HPV",
"Washington Heights (South)",10032,99,"10032","13 - 17 years",1,2736,2516.02,2022,"Q4","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,99,"10033","13 - 17 years",1,2498,2472.97,2022,"Q4","HPV",
"Inwood/Washington Heights (North)",10034,99,"10034","13 - 17 years",1,1992,1908.99,2022,"Q4","HPV",
"East Harlem",10035,96,"10035","13 - 17 years",1,1984,2071.88,2022,"Q4","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 - 17 years",1,584,525.55,2022,"Q4","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years",1,6551,800.87,2022,"Q4","HPV",
"Chinatown/Financial District",10038,99,"10038","13 - 17 years",1,659,661.73,2022,"Q4","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,91,"10039","13 - 17 years",1,1693,1858.22,2022,"Q4","HPV",
"Washington Heights (North)",10040,99,"10040","13 - 17 years",1,2045,2008.78,2022,"Q4","HPV",
"Roosevelt Island",10044,64,"10044","13 - 17 years",1,354,549.62,2022,"Q4","HPV",
"Lenox Hill/Upper East Side",10065,99,"10065","13 - 17 years",1,854,772.53,2022,"Q4","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years",1,338,189,2022,"Q4","HPV",
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","13 - 17 years",1,983,832.02,2022,"Q4","HPV",
"Upper East Side/Yorkville",10128,84,"10128","13 - 17 years",1,2093,2498.11,2022,"Q4","HPV",
"Battery Park City",10280,99,"10280","13 - 17 years",1,286,267.32,2022,"Q4","HPV",
"Battery Park City",10282,99,"10282","13 - 17 years",1,244,191.54,2022,"Q4","HPV",
"Silver Lake/St. George",10301,83,"10301","13 - 17 years",1,1933,2321.83,2022,"Q4","HPV",
"Elm Park",10302,83,"10302","13 - 17 years",1,1188,1431.67,2022,"Q4","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,81,"10303","13 - 17 years",1,1697,2103.19,2022,"Q4","HPV",
"New Dorp/Todt Hill",10304,77,"10304","13 - 17 years",1,2293,2969.29,2022,"Q4","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,61,"10305","13 - 17 years",1,1479,2430.77,2022,"Q4","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,44,"10306","13 - 17 years",1,1553,3494.83,2022,"Q4","HPV",
"Tottenville",10307,33,"10307","13 - 17 years",1,362,1099.1,2022,"Q4","HPV",
