"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,203,115.7,2025,"Q4","Varicella",""
"Chinatown/Lower East Side",10002,63,"10002","24 - 35 months",1,309,491.86,2025,"Q4","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",1,214,214.44,2025,"Q4","Varicella",""
"Financial District",10004,99,"10004","24 - 35 months",1,42,30.46,2025,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,94,49.62,2025,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",1,52,23.33,2025,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,112,111.64,2025,"Q4","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,83,"10009","24 - 35 months",1,262,317.15,2025,"Q4","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,195,169.73,2025,"Q4","Varicella",""
"Chelsea",10011,85,"10011","24 - 35 months",1,237,278.7,2025,"Q4","Varicella",""
"Greenwich Village/SoHo",10012,90,"10012","24 - 35 months",1,107,118.55,2025,"Q4","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,250,235.44,2025,"Q4","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,173,148.51,2025,"Q4","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,326,295.89,2025,"Q4","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,207,78.48,2025,"Q4","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,45,41.27,2025,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,290,249.17,2025,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,422,308.41,2025,"Q4","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",1,237,211.42,2025,"Q4","Varicella",""
"Lincoln Square",10023,87,"10023","24 - 35 months",1,519,595.97,2025,"Q4","Varicella",""
"Upper West Side",10024,97,"10024","24 - 35 months",1,533,547.69,2025,"Q4","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,89,"10025","24 - 35 months",1,591,664.55,2025,"Q4","Varicella",""
"Central Harlem (South)",10026,68,"10026","24 - 35 months",1,259,383.09,2025,"Q4","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,71,"10027","24 - 35 months",1,405,570.32,2025,"Q4","Varicella",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",1,374,318.85,2025,"Q4","Varicella",""
"East Harlem",10029,83,"10029","24 - 35 months",1,612,740.35,2025,"Q4","Varicella",""
"Central Harlem (North)",10030,53,"10030","24 - 35 months",1,185,351.61,2025,"Q4","Varicella",""
"Hamilton Heights/West Harlem",10031,76,"10031","24 - 35 months",1,390,515.97,2025,"Q4","Varicella",""
"Washington Heights (South)",10032,84,"10032","24 - 35 months",1,403,479.52,2025,"Q4","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,75,"10033","24 - 35 months",1,379,502.22,2025,"Q4","Varicella",""
"Inwood/Washington Heights (North)",10034,88,"10034","24 - 35 months",1,318,362.58,2025,"Q4","Varicella",""
"East Harlem",10035,67,"10035","24 - 35 months",1,254,381.29,2025,"Q4","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",1,200,155.62,2025,"Q4","Varicella",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",1,192,167.34,2025,"Q4","Varicella",""
"Chinatown/Financial District",10038,82,"10038","24 - 35 months",1,113,137.2,2025,"Q4","Varicella",""
"Central Harlem (North)/Washington Heights (South)",10039,56,"10039","24 - 35 months",1,194,348.79,2025,"Q4","Varicella",""
"Washington Heights (North)",10040,84,"10040","24 - 35 months",1,325,386.85,2025,"Q4","Varicella",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",1,125,97.48,2025,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",1,368,246.14,2025,"Q4","Varicella",""
"Lincoln Square",10069,99,"10069","24 - 35 months",1,87,61.58,2025,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",1,256,180.1,2025,"Q4","Varicella",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",1,476,443.68,2025,"Q4","Varicella",""
"Battery Park City",10280,59,"10280","24 - 35 months",1,80,134.74,2025,"Q4","Varicella",""
"Battery Park City",10282,72,"10282","24 - 35 months",1,84,116.84,2025,"Q4","Varicella",""
"Silver Lake/St. George",10301,95,"10301","24 - 35 months",1,371,390.6,2025,"Q4","Varicella",""
"Elm Park",10302,86,"10302","24 - 35 months",1,210,244,2025,"Q4","Varicella",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,82,"10303","24 - 35 months",1,263,319.1,2025,"Q4","Varicella",""
"New Dorp/Todt Hill",10304,77,"10304","24 - 35 months",1,364,474.05,2025,"Q4","Varicella",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,81,"10305","24 - 35 months",1,339,417.59,2025,"Q4","Varicella",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,70,"10306","24 - 35 months",1,389,554.92,2025,"Q4","Varicella",""
"Tottenville",10307,69,"10307","24 - 35 months",1,97,141.45,2025,"Q4","Varicella",""
"Great Kills",10308,78,"10308","24 - 35 months",1,222,282.9,2025,"Q4","Varicella",""
"Charleston/Prince's Bay/Woodrow",10309,65,"10309","24 - 35 months",1,229,349.71,2025,"Q4","Varicella",""
"Port Richmond/Randall Manor/West Brighton",10310,88,"10310","24 - 35 months",1,261,298.22,2025,"Q4","Varicella",""
"Annadale/Rossville",10312,72,"10312","24 - 35 months",1,423,589.56,2025,"Q4","Varicella",""
"Bloomfield/Freshkills Park",10314,81,"10314","24 - 35 months",1,745,917.08,2025,"Q4","Varicella",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",1,603,574.64,2025,"Q4","Varicella",""
"Concourse/Highbridge",10452,81,"10452","24 - 35 months",1,847,1041.22,2025,"Q4","Varicella",""
"Morris Heights/Mount Hope/University Heights",10453,83,"10453","24 - 35 months",1,874,1049.75,2025,"Q4","Varicella",""
"Mott Haven/Port Morris",10454,77,"10454","24 - 35 months",1,403,525.43,2025,"Q4","Varicella",""
"Mott Haven",10455,82,"10455","24 - 35 months",1,445,540.21,2025,"Q4","Varicella",""
"Claremont/Morrisania",10456,84,"10456","24 - 35 months",1,979,1159.8,2025,"Q4","Varicella",""
"Belmont/Claremont/Mount Hope/Tremont",10457,86,"10457","24 - 35 months",1,943,1098.88,2025,"Q4","Varicella",""
"Belmont/Fordham University/Kingsbridge",10458,92,"10458","24 - 35 months",1,946,1033.11,2025,"Q4","Varicella",""
"Charlotte Gardens/Hunts Point",10459,77,"10459","24 - 35 months",1,531,693.52,2025,"Q4","Varicella",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,87,"10460","24 - 35 months",1,703,808.7,2025,"Q4","Varicella",""
"Morris Park/Pelham Bay/Westchester Square",10461,98,"10461","24 - 35 months",1,559,570.05,2025,"Q4","Varicella",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",1,902,892.77,2025,"Q4","Varicella",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,84,"10463","24 - 35 months",1,641,759.09,2025,"Q4","Varicella",""
"City Island",10464,99,"10464","24 - 35 months",1,73,32.86,2025,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,82,"10465","24 - 35 months",1,392,479.09,2025,"Q4","Varicella",""
"Edenwald/Wakefield",10466,78,"10466","24 - 35 months",1,607,778.12,2025,"Q4","Varicella",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,93,"10467","24 - 35 months",1,1103,1180.74,2025,"Q4","Varicella",""
"Fordham/Kingsbridge/University Heights",10468,79,"10468","24 - 35 months",1,820,1034.37,2025,"Q4","Varicella",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,86,"10469","24 - 35 months",1,628,730.06,2025,"Q4","Varicella",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",1,200,173.9,2025,"Q4","Varicella",""
"Fieldston/North Riverdale/Riverdale",10471,69,"10471","24 - 35 months",1,160,232.23,2025,"Q4","Varicella",""
"Soundview",10472,99,"10472","24 - 35 months",1,918,791.42,2025,"Q4","Varicella",""
"Castle Hill/Clason Point/Soundview",10473,95,"10473","24 - 35 months",1,528,556.92,2025,"Q4","Varicella",""
"Hunts Point",10474,89,"10474","24 - 35 months",1,137,154.08,2025,"Q4","Varicella",""
"Co-op City/Edenwald",10475,86,"10475","24 - 35 months",1,248,289.89,2025,"Q4","Varicella",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",1,243,148.48,2025,"Q4","Varicella",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",1,731,367.72,2025,"Q4","Varicella",""
"Astoria (North)",11102,99,"11102","24 - 35 months",1,288,227.58,2025,"Q4","Varicella",""
"Astoria (North)/Astoria (South)",11103,89,"11103","24 - 35 months",1,242,271.42,2025,"Q4","Varicella",""
"Sunnyside",11104,75,"11104","24 - 35 months",1,183,242.43,2025,"Q4","Varicella",""
"Ditmars Steinway",11105,98,"11105","24 - 35 months",1,291,295.83,2025,"Q4","Varicella",""
"Astoria (South)",11106,86,"11106","24 - 35 months",1,283,327.25,2025,"Q4","Varicella",""
"Long Island City",11109,99,"11109","24 - 35 months",1,115,70.88,2025,"Q4","Varicella",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",1,841,747.89,2025,"Q4","Varicella",""
"East Flatbush (North)/East Flatbush (South)",11203,99,"11203","24 - 35 months",1,646,635.77,2025,"Q4","Varicella",""
"Bensonhurst/Mapleton",11204,97,"11204","24 - 35 months",1,1072,1110.31,2025,"Q4","Varicella",""
