"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,69,"10001, 10118","5 - 12 years",1,662,962.21,"2025 - 26","Q2","Flu",
"Chinatown/Lower East Side",10002,35,"10002","5 - 12 years",1,1880,5369.42,"2025 - 26","Q2","Flu",
"East Village/Gramercy/Greenwich Village",10003,48,"10003","5 - 12 years",1,686,1423.37,"2025 - 26","Q2","Flu",
"Financial District",10004,99,"10004","5 - 12 years",1,157,130.79,"2025 - 26","Q2","Flu",
"Financial District",10005,99,"10005","5 - 12 years",1,277,204.75,"2025 - 26","Q2","Flu",
"Financial District",10006,99,"10006","5 - 12 years",1,133,81.86,"2025 - 26","Q2","Flu",
"TriBeCa",10007,80,"10007","5 - 12 years",1,439,547.17,"2025 - 26","Q2","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,33,"10009","5 - 12 years",1,987,2948.24,"2025 - 26","Q2","Flu",
"Flatiron/Gramercy/Kips Bay",10010,74,"10010","5 - 12 years",1,781,1057.19,"2025 - 26","Q2","Flu",
"Chelsea",10011,51,"10011","5 - 12 years",1,943,1834.96,"2025 - 26","Q2","Flu",
"Greenwich Village/SoHo",10012,45,"10012","5 - 12 years",1,397,886.73,"2025 - 26","Q2","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,63,"10013","5 - 12 years",1,1135,1790.97,"2025 - 26","Q2","Flu",
"Hudson Square/Meatpacking District/West Village",10014,45,"10014","5 - 12 years",1,484,1087.41,"2025 - 26","Q2","Flu",
"Kips Bay/Murray Hill/NoMad",10016,60,"10016","5 - 12 years",1,961,1589.71,"2025 - 26","Q2","Flu",
"East Midtown/Murray Hill",10017,95,"10017","5 - 12 years",1,392,411.66,"2025 - 26","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,51,"10018","5 - 12 years",1,110,214.05,"2025 - 26","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,68,"10019, 10020","5 - 12 years",1,858,1264.51,"2025 - 26","Q2","Flu",
"Lenox Hill/Upper East Side",10021,64,"10021","5 - 12 years",1,1439,2244.72,"2025 - 26","Q2","Flu",
"East Midtown",10022,61,"10022","5 - 12 years",1,772,1262.9,"2025 - 26","Q2","Flu",
"Lincoln Square",10023,57,"10023","5 - 12 years",1,1977,3491.89,"2025 - 26","Q2","Flu",
"Upper West Side",10024,56,"10024","5 - 12 years",1,2361,4245.7,"2025 - 26","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,41,"10025","5 - 12 years",1,2332,5657.86,"2025 - 26","Q2","Flu",
"Central Harlem (South)",10026,32,"10026","5 - 12 years",1,959,2968.31,"2025 - 26","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,30,"10027","5 - 12 years",1,1380,4635.44,"2025 - 26","Q2","Flu",
"Upper East Side/Yorkville",10028,49,"10028","5 - 12 years",1,1522,3119.44,"2025 - 26","Q2","Flu",
"East Harlem",10029,35,"10029","5 - 12 years",1,2309,6669.33,"2025 - 26","Q2","Flu",
"Central Harlem (North)",10030,24,"10030","5 - 12 years",1,660,2741.73,"2025 - 26","Q2","Flu",
"Hamilton Heights/West Harlem",10031,25,"10031","5 - 12 years",1,1073,4366.89,"2025 - 26","Q2","Flu",
"Washington Heights (South)",10032,29,"10032","5 - 12 years",1,1109,3834.64,"2025 - 26","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,30,"10033","5 - 12 years",1,1151,3829.17,"2025 - 26","Q2","Flu",
"Inwood/Washington Heights (North)",10034,25,"10034","5 - 12 years",1,763,3095.76,"2025 - 26","Q2","Flu",
"East Harlem",10035,29,"10035","5 - 12 years",1,984,3340.72,"2025 - 26","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,72,"10036","5 - 12 years",1,629,870.82,"2025 - 26","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,37,"10037","5 - 12 years",1,473,1261.68,"2025 - 26","Q2","Flu",
"Chinatown/Financial District",10038,42,"10038","5 - 12 years",1,457,1083.67,"2025 - 26","Q2","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,23,"10039","5 - 12 years",1,729,3133.08,"2025 - 26","Q2","Flu",
"Washington Heights (North)",10040,28,"10040","5 - 12 years",1,866,3090.51,"2025 - 26","Q2","Flu",
"Roosevelt Island",10044,57,"10044","5 - 12 years",1,416,724.61,"2025 - 26","Q2","Flu",
"Lenox Hill/Upper East Side",10065,70,"10065","5 - 12 years",1,1079,1545.67,"2025 - 26","Q2","Flu",
"Lincoln Square",10069,99,"10069","5 - 12 years",1,376,343.65,"2025 - 26","Q2","Flu",
"Lenox Hill/Upper East Side",10075,66,"10075, 10162","5 - 12 years",1,1034,1567.26,"2025 - 26","Q2","Flu",
"Upper East Side/Yorkville",10128,56,"10128","5 - 12 years",1,2194,3886.52,"2025 - 26","Q2","Flu",
"Battery Park City",10280,45,"10280","5 - 12 years",1,286,636.74,"2025 - 26","Q2","Flu",
"Battery Park City",10282,79,"10282","5 - 12 years",1,360,453.17,"2025 - 26","Q2","Flu",
"Silver Lake/St. George",10301,31,"10301","5 - 12 years",1,1128,3602.36,"2025 - 26","Q2","Flu",
"Elm Park",10302,30,"10302","5 - 12 years",1,646,2148.28,"2025 - 26","Q2","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,23,"10303","5 - 12 years",1,727,3121.98,"2025 - 26","Q2","Flu",
"New Dorp/Todt Hill",10304,29,"10304","5 - 12 years",1,1332,4598.88,"2025 - 26","Q2","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,28,"10305","5 - 12 years",1,1062,3816.2,"2025 - 26","Q2","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,28,"10306","5 - 12 years",1,1418,5093.49,"2025 - 26","Q2","Flu",
"Tottenville",10307,11,"10307","5 - 12 years",1,183,1706.17,"2025 - 26","Q2","Flu",
"Great Kills",10308,24,"10308","5 - 12 years",1,642,2691.56,"2025 - 26","Q2","Flu",
"Charleston/Prince's Bay/Woodrow",10309,17,"10309","5 - 12 years",1,609,3587.74,"2025 - 26","Q2","Flu",
"Port Richmond/Randall Manor/West Brighton",10310,28,"10310","5 - 12 years",1,807,2903.23,"2025 - 26","Q2","Flu",
