"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,222,115.7,2024,"Q2","HepB",""
"Chinatown/Lower East Side",10002,76,"10002","24 - 35 months",3,376,491.86,2024,"Q2","HepB",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,230,214.44,2024,"Q2","HepB",""
"Financial District",10004,99,"10004","24 - 35 months",3,55,30.46,2024,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,94,49.62,2024,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",3,44,23.33,2024,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,114,111.64,2024,"Q2","HepB",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,93,"10009","24 - 35 months",3,294,317.15,2024,"Q2","HepB",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,218,169.73,2024,"Q2","HepB",""
"Chelsea",10011,96,"10011","24 - 35 months",3,268,278.7,2024,"Q2","HepB",""
"Greenwich Village/SoHo",10012,99,"10012","24 - 35 months",3,122,118.55,2024,"Q2","HepB",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,280,235.44,2024,"Q2","HepB",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,162,148.51,2024,"Q2","HepB",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,389,295.89,2024,"Q2","HepB",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,179,78.48,2024,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,60,41.27,2024,"Q2","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,382,249.17,2024,"Q2","HepB",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,414,308.41,2024,"Q2","HepB",""
"East Midtown",10022,99,"10022","24 - 35 months",3,266,211.42,2024,"Q2","HepB",""
"Lincoln Square",10023,97,"10023","24 - 35 months",3,581,595.97,2024,"Q2","HepB",""
"Upper West Side",10024,98,"10024","24 - 35 months",3,538,547.69,2024,"Q2","HepB",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,99,"10025","24 - 35 months",3,669,664.55,2024,"Q2","HepB",""
"Central Harlem (South)",10026,79,"10026","24 - 35 months",3,301,383.09,2024,"Q2","HepB",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,84,"10027","24 - 35 months",3,478,570.32,2024,"Q2","HepB",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",3,366,318.85,2024,"Q2","HepB",""
"East Harlem",10029,99,"10029","24 - 35 months",3,738,740.35,2024,"Q2","HepB",""
"Central Harlem (North)",10030,72,"10030","24 - 35 months",3,253,351.61,2024,"Q2","HepB",""
"Hamilton Heights/West Harlem",10031,87,"10031","24 - 35 months",3,450,515.97,2024,"Q2","HepB",""
"Washington Heights (South)",10032,98,"10032","24 - 35 months",3,472,479.52,2024,"Q2","HepB",""
"Washington Heights (North)/Washington Heights (South)",10033,97,"10033","24 - 35 months",3,485,502.22,2024,"Q2","HepB",""
"Inwood/Washington Heights (North)",10034,99,"10034","24 - 35 months",3,371,362.58,2024,"Q2","HepB",""
"East Harlem",10035,70,"10035","24 - 35 months",3,268,381.29,2024,"Q2","HepB",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",3,275,155.62,2024,"Q2","HepB",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",3,178,167.34,2024,"Q2","HepB",""
"Chinatown/Financial District",10038,95,"10038","24 - 35 months",3,130,137.2,2024,"Q2","HepB",""
"Central Harlem (North)/Washington Heights (South)",10039,69,"10039","24 - 35 months",3,242,348.79,2024,"Q2","HepB",""
"Washington Heights (North)",10040,98,"10040","24 - 35 months",3,381,386.85,2024,"Q2","HepB",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",3,128,97.48,2024,"Q2","HepB",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",3,381,246.14,2024,"Q2","HepB",""
"Lincoln Square",10069,99,"10069","24 - 35 months",3,118,61.58,2024,"Q2","HepB",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",3,254,180.1,2024,"Q2","HepB",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",3,506,443.68,2024,"Q2","HepB",""
"Battery Park City",10280,65,"10280","24 - 35 months",3,88,134.74,2024,"Q2","HepB",""
"Battery Park City",10282,99,"10282","24 - 35 months",3,119,116.84,2024,"Q2","HepB",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",3,387,390.6,2024,"Q2","HepB",""
"Elm Park",10302,84,"10302","24 - 35 months",3,204,244,2024,"Q2","HepB",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,84,"10303","24 - 35 months",3,269,319.1,2024,"Q2","HepB",""
"New Dorp/Todt Hill",10304,78,"10304","24 - 35 months",3,368,474.05,2024,"Q2","HepB",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,92,"10305","24 - 35 months",3,384,417.59,2024,"Q2","HepB",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,82,"10306","24 - 35 months",3,453,554.92,2024,"Q2","HepB",""
"Tottenville",10307,59,"10307","24 - 35 months",3,83,141.45,2024,"Q2","HepB",""
"Great Kills",10308,80,"10308","24 - 35 months",3,227,282.9,2024,"Q2","HepB",""
"Charleston/Prince's Bay/Woodrow",10309,70,"10309","24 - 35 months",3,246,349.71,2024,"Q2","HepB",""
"Port Richmond/Randall Manor/West Brighton",10310,99,"10310","24 - 35 months",3,295,298.22,2024,"Q2","HepB",""
"Annadale/Rossville",10312,75,"10312","24 - 35 months",3,440,589.56,2024,"Q2","HepB",""
"Bloomfield/Freshkills Park",10314,83,"10314","24 - 35 months",3,760,917.08,2024,"Q2","HepB",""
"Concourse/Melrose",10451,99,"10451","24 - 35 months",3,571,574.64,2024,"Q2","HepB",""
