"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,76,"10001, 10118","11 - 12 years",1,189,250.24,2023,"Q4","HPV",""
"Chinatown/Lower East Side",10002,51,"10002","11 - 12 years",1,687,1334.56,2023,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,31,"10003","11 - 12 years",1,105,337.31,2023,"Q4","HPV",""
"Financial District",10004,74,"10004","11 - 12 years",1,21,28.27,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,66,"10005","11 - 12 years",1,32,48.59,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","11 - 12 years",1,24,24.18,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,63,"10007","11 - 12 years",1,64,101.7,2023,"Q4","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,37,"10009","11 - 12 years",1,294,800.45,2023,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,48,"10010","11 - 12 years",1,122,256.75,2023,"Q4","HPV",""
"Chelsea",10011,40,"10011","11 - 12 years",1,167,415.77,2023,"Q4","HPV",""
"Greenwich Village/SoHo",10012,28,"10012","11 - 12 years",1,62,220.73,2023,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,60,"10013","11 - 12 years",1,246,407.5,2023,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,33,"10014","11 - 12 years",1,78,234.25,2023,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,49,"10016","11 - 12 years",1,178,363.07,2023,"Q4","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","11 - 12 years",1,134,91.88,2023,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,69,"10018","11 - 12 years",1,30,43.55,2023,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,77,"10019, 10020","11 - 12 years",1,241,314.26,2023,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,41,"10021","11 - 12 years",1,222,536.63,2023,"Q4","HPV",""
"East Midtown",10022,40,"10022","11 - 12 years",1,115,284.82,2023,"Q4","HPV",""
"Lincoln Square",10023,42,"10023","11 - 12 years",1,337,800.89,2023,"Q4","HPV",""
"Upper West Side",10024,34,"10024","11 - 12 years",1,361,1061.46,2023,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,41,"10025","11 - 12 years",1,600,1456.04,2023,"Q4","HPV",""
"Central Harlem (South)",10026,50,"10026","11 - 12 years",1,374,752.63,2023,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,60,"10027","11 - 12 years",1,728,1211.11,2023,"Q4","HPV",""
"Upper East Side/Yorkville",10028,28,"10028","11 - 12 years",1,227,824.74,2023,"Q4","HPV",""
"East Harlem",10029,62,"10029","11 - 12 years",1,1085,1746.93,2023,"Q4","HPV",""
"Central Harlem (North)",10030,55,"10030","11 - 12 years",1,392,710.26,2023,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,56,"10031","11 - 12 years",1,636,1129.26,2023,"Q4","HPV",""
"Washington Heights (South)",10032,72,"10032","11 - 12 years",1,727,1003.16,2023,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,66,"10033","11 - 12 years",1,669,1014.01,2023,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,63,"10034","11 - 12 years",1,512,816.73,2023,"Q4","HPV",""
"East Harlem",10035,50,"10035","11 - 12 years",1,454,899.25,2023,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","11 - 12 years",1,252,205.04,2023,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","11 - 12 years",1,1317,330.92,2023,"Q4","HPV",""
"Chinatown/Financial District",10038,47,"10038","11 - 12 years",1,130,276.66,2023,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,45,"10039","11 - 12 years",1,365,804.24,2023,"Q4","HPV",""
"Washington Heights (North)",10040,62,"10040","11 - 12 years",1,490,785.57,2023,"Q4","HPV",""
"Roosevelt Island",10044,43,"10044","11 - 12 years",1,77,179.82,2023,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,44,"10065","11 - 12 years",1,154,349.49,2023,"Q4","HPV",""
"Lincoln Square",10069,68,"10069","11 - 12 years",1,52,76.17,2023,"Q4","HPV",""
"Lenox Hill/Upper East Side",10075,40,"10075, 10162","11 - 12 years",1,160,395.3,2023,"Q4","HPV",""
"Upper East Side/Yorkville",10128,35,"10128","11 - 12 years",1,346,999.47,2023,"Q4","HPV",""
"Battery Park City",10280,25,"10280","11 - 12 years",1,30,122.36,2023,"Q4","HPV",""
"Battery Park City",10282,41,"10282","11 - 12 years",1,45,109.97,2023,"Q4","HPV",""
"Silver Lake/St. George",10301,37,"10301","11 - 12 years",1,334,899.71,2023,"Q4","HPV",""
"Elm Park",10302,45,"10302","11 - 12 years",1,244,547.46,2023,"Q4","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,36,"10303","11 - 12 years",1,309,860.74,2023,"Q4","HPV",""
