"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,29,"10001, 10118","9 - 10 years",1,71,243.09,2026,"Q2","HPV",""
"Chinatown/Lower East Side",10002,12,"10002","9 - 10 years",1,163,1348.63,2026,"Q2","HPV",""
"East Village/Gramercy/Greenwich Village",10003,5,"10003","9 - 10 years",1,16,352.65,2026,"Q2","HPV",""
"Financial District",10004,0,"10004","9 - 10 years",1,,31.88,2026,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Financial District",10005,55,"10005","9 - 10 years",1,28,50.74,2026,"Q2","HPV",""
"Financial District",10006,0,"10006","9 - 10 years",1,,21.24,2026,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"TriBeCa",10007,13,"10007","9 - 10 years",1,17,129.87,2026,"Q2","HPV",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,9,"10009","9 - 10 years",1,64,751.71,2026,"Q2","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,14,"10010","9 - 10 years",1,38,262.98,2026,"Q2","HPV",""
"Chelsea",10011,6,"10011","9 - 10 years",1,29,450.53,2026,"Q2","HPV",""
"Greenwich Village/SoHo",10012,0,"10012","9 - 10 years",1,,222.1,2026,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,10,"10013","9 - 10 years",1,43,440.9,2026,"Q2","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,5,"10014","9 - 10 years",1,14,264.41,2026,"Q2","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,13,"10016","9 - 10 years",1,49,391.24,2026,"Q2","HPV",""
"East Midtown/Murray Hill",10017,45,"10017","9 - 10 years",1,45,100.77,2026,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10018,23,"10018","9 - 10 years",1,12,51.69,2026,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10019,16,"10019, 10020","9 - 10 years",1,51,316.46,2026,"Q2","HPV",""
"Lenox Hill/Upper East Side",10021,5,"10021","9 - 10 years",1,28,556.39,2026,"Q2","HPV",""
"East Midtown",10022,9,"10022","9 - 10 years",1,27,309.88,2026,"Q2","HPV",""
"Lincoln Square",10023,7,"10023","9 - 10 years",1,62,859.28,2026,"Q2","HPV",""
"Upper West Side",10024,7,"10024","9 - 10 years",1,76,1060.95,2026,"Q2","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,9,"10025","9 - 10 years",1,128,1423.72,2026,"Q2","HPV",""
"Central Harlem (South)",10026,16,"10026","9 - 10 years",1,122,743.97,2026,"Q2","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,16,"10027","9 - 10 years",1,182,1170.05,2026,"Q2","HPV",""
"Upper East Side/Yorkville",10028,3,"10028","9 - 10 years",1,21,788.78,2026,"Q2","HPV",""
"East Harlem",10029,25,"10029","9 - 10 years",1,423,1686.93,2026,"Q2","HPV",""
"Central Harlem (North)",10030,17,"10030","9 - 10 years",1,119,690.16,2026,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,13,"10031","9 - 10 years",1,141,1101.11,2026,"Q2","HPV",""
"Washington Heights (South)",10032,17,"10032","9 - 10 years",1,166,970.06,2026,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,17,"10033","9 - 10 years",1,162,971.42,2026,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,13,"10034","9 - 10 years",1,103,784.62,2026,"Q2","HPV",""
"East Harlem",10035,21,"10035","9 - 10 years",1,180,849.28,2026,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,36,"10036","9 - 10 years",1,77,215.7,2026,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,36,"10037","9 - 10 years",1,116,318.46,2026,"Q2","HPV",""
"Chinatown/Financial District",10038,9,"10038","9 - 10 years",1,25,273.1,2026,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,16,"10039","9 - 10 years",1,127,787.44,2026,"Q2","HPV",""
"Washington Heights (North)",10040,14,"10040","9 - 10 years",1,106,777.35,2026,"Q2","HPV",""
"Roosevelt Island",10044,18,"10044","9 - 10 years",1,32,181.45,2026,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,12,"10065","9 - 10 years",1,45,379.34,2026,"Q2","HPV",""
"Lincoln Square",10069,14,"10069","9 - 10 years",1,12,84.16,2026,"Q2","HPV",""
"Lenox Hill/Upper East Side",10075,4,"10075, 10162","9 - 10 years",1,14,392.52,2026,"Q2","HPV",""
"Upper East Side/Yorkville",10128,6,"10128","9 - 10 years",1,57,977.49,2026,"Q2","HPV",""
"Battery Park City",10280,0,"10280","9 - 10 years",1,,152.27,2026,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Battery Park City",10282,0,"10282","9 - 10 years",1,,112.66,2026,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Silver Lake/St. George",10301,10,"10301","9 - 10 years",1,88,899.49,2026,"Q2","HPV",""
"Elm Park",10302,11,"10302","9 - 10 years",1,57,538.21,2026,"Q2","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,8,"10303","9 - 10 years",1,60,795.29,2026,"Q2","HPV",""
"New Dorp/Todt Hill",10304,10,"10304","9 - 10 years",1,114,1160.02,2026,"Q2","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,8,"10305","9 - 10 years",1,78,954.39,2026,"Q2","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,6,"10306","9 - 10 years",1,80,1281.09,2026,"Q2","HPV",""
