"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",131,114.8,2021,"Q4","Hib",""
"Chinatown/Lower East Side",10002,86,"10002","24 - 35 months",469,543.19,2021,"Q4","Hib",""
"East Village/Gramercy/Greenwich Village",10003,94,"10003","24 - 35 months",225,238.46,2021,"Q4","Hib",""
"Financial District",10004,74,"10004","24 - 35 months",30,40.79,2021,"Q4","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",65,52.94,2021,"Q4","Hib",""
"Financial District",10006,99,"10006","24 - 35 months",26,22.41,2021,"Q4","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,79,"10007","24 - 35 months",90,114.42,2021,"Q4","Hib",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,89,"10009","24 - 35 months",299,334.12,2021,"Q4","Hib",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",191,190.48,2021,"Q4","Hib",""
"Chelsea",10011,76,"10011","24 - 35 months",236,311.47,2021,"Q4","Hib",""
"Greenwich Village/SoHo",10012,79,"10012","24 - 35 months",100,126.37,2021,"Q4","Hib",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,83,"10013","24 - 35 months",230,276.97,2021,"Q4","Hib",""
"Hudson Square/Meatpacking District/West Village",10014,73,"10014","24 - 35 months",118,161.23,2021,"Q4","Hib",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",343,335.43,2021,"Q4","Hib",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",94,84.4,2021,"Q4","Hib",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",57,45.06,2021,"Q4","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",277,263.88,2021,"Q4","Hib",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",346,348.79,2021,"Q4","Hib",""
"East Midtown",10022,90,"10022","24 - 35 months",199,220.45,2021,"Q4","Hib",""
"Lincoln Square",10023,77,"10023","24 - 35 months",491,634.32,2021,"Q4","Hib",""
"Upper West Side",10024,70,"10024","24 - 35 months",420,596.44,2021,"Q4","Hib",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,69,"10025","24 - 35 months",508,734.58,2021,"Q4","Hib",""
"Central Harlem (South)",10026,58,"10026","24 - 35 months",238,411.4,2021,"Q4","Hib",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,64,"10027","24 - 35 months",384,601.46,2021,"Q4","Hib",""
"Upper East Side/Yorkville",10028,83,"10028","24 - 35 months",290,351.43,2021,"Q4","Hib",""
"East Harlem",10029,78,"10029","24 - 35 months",587,754.51,2021,"Q4","Hib",""
"Central Harlem (North)",10030,56,"10030","24 - 35 months",203,364.55,2021,"Q4","Hib",""
"Hamilton Heights/West Harlem",10031,70,"10031","24 - 35 months",362,515.41,2021,"Q4","Hib",""
"Washington Heights (South)",10032,71,"10032","24 - 35 months",363,510.85,2021,"Q4","Hib",""
"Washington Heights (North)/Washington Heights (South)",10033,72,"10033","24 - 35 months",387,536.23,2021,"Q4","Hib",""
"Inwood/Washington Heights (North)",10034,80,"10034","24 - 35 months",298,373.06,2021,"Q4","Hib",""
"East Harlem",10035,76,"10035","24 - 35 months",288,380.72,2021,"Q4","Hib",""
"Hell's Kitchen/Midtown Manhattan",10036,77,"10036","24 - 35 months",132,171.17,2021,"Q4","Hib",""
"Central Harlem (North)/East Harlem",10037,86,"10037","24 - 35 months",152,177.25,2021,"Q4","Hib",""
"Chinatown/Financial District",10038,81,"10038","24 - 35 months",120,147.97,2021,"Q4","Hib",""
"Central Harlem (North)/Washington Heights (South)",10039,60,"10039","24 - 35 months",208,345.01,2021,"Q4","Hib",""
"Washington Heights (North)",10040,79,"10040","24 - 35 months",308,390.29,2021,"Q4","Hib",""
"Roosevelt Island",10044,92,"10044","24 - 35 months",103,112.07,2021,"Q4","Hib",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",276,269.16,2021,"Q4","Hib",""
"Lincoln Square",10069,99,"10069","24 - 35 months",88,62.85,2021,"Q4","Hib",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",222,200.95,2021,"Q4","Hib",""
"Upper East Side/Yorkville",10128,98,"10128","24 - 35 months",455,464.08,2021,"Q4","Hib",""
"Battery Park City",10280,60,"10280","24 - 35 months",91,152.22,2021,"Q4","Hib",""
"Battery Park City",10282,55,"10282","24 - 35 months",77,140.3,2021,"Q4","Hib",""
"Silver Lake/St. George",10301,74,"10301","24 - 35 months",300,406.03,2021,"Q4","Hib",""
"Elm Park",10302,64,"10302","24 - 35 months",155,242.63,2021,"Q4","Hib",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,71,"10303","24 - 35 months",251,351.13,2021,"Q4","Hib",""
"New Dorp/Todt Hill",10304,81,"10304","24 - 35 months",392,482.44,2021,"Q4","Hib",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,74,"10305","24 - 35 months",325,440.94,2021,"Q4","Hib",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,67,"10306","24 - 35 months",382,569.34,2021,"Q4","Hib",""
"Tottenville",10307,52,"10307","24 - 35 months",76,145.5,2021,"Q4","Hib",""
"Great Kills",10308,54,"10308","24 - 35 months",162,297.79,2021,"Q4","Hib",""
"Charleston/Prince's Bay/Woodrow",10309,62,"10309","24 - 35 months",225,362.08,2021,"Q4","Hib",""
"Port Richmond/Randall Manor/West Brighton",10310,70,"10310","24 - 35 months",223,317.44,2021,"Q4","Hib",""
"Annadale/Rossville",10312,70,"10312","24 - 35 months",432,615.44,2021,"Q4","Hib",""
"Bloomfield/Freshkills Park",10314,62,"10314","24 - 35 months",600,970.5,2021,"Q4","Hib",""
"Concourse/Melrose",10451,80,"10451","24 - 35 months",518,648.96,2021,"Q4","Hib",""
"Concourse/Highbridge",10452,75,"10452","24 - 35 months",841,1121.87,2021,"Q4","Hib",""
"Morris Heights/Mount Hope/University Heights",10453,78,"10453","24 - 35 months",881,1128.46,2021,"Q4","Hib",""
"Mott Haven/Port Morris",10454,66,"10454","24 - 35 months",373,562.82,2021,"Q4","Hib",""
"Mott Haven",10455,74,"10455","24 - 35 months",427,578.15,2021,"Q4","Hib",""
"Claremont/Morrisania",10456,77,"10456","24 - 35 months",981,1266.17,2021,"Q4","Hib",""
"Belmont/Claremont/Mount Hope/Tremont",10457,74,"10457","24 - 35 months",864,1163.66,2021,"Q4","Hib",""
"Belmont/Fordham University/Kingsbridge",10458,76,"10458","24 - 35 months",855,1123.63,2021,"Q4","Hib",""
"Charlotte Gardens/Hunts Point",10459,69,"10459","24 - 35 months",528,768.31,2021,"Q4","Hib",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,77,"10460","24 - 35 months",644,833.74,2021,"Q4","Hib",""
"Morris Park/Pelham Bay/Westchester Square",10461,83,"10461","24 - 35 months",490,588.18,2021,"Q4","Hib",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",954,929.69,2021,"Q4","Hib",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,74,"10463","24 - 35 months",605,821.55,2021,"Q4","Hib",""
"City Island",10464,99,"10464","24 - 35 months",65,35.73,2021,"Q4","Hib","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,65,"10465","24 - 35 months",327,505.21,2021,"Q4","Hib",""
"Edenwald/Wakefield",10466,64,"10466","24 - 35 months",537,841.74,2021,"Q4","Hib",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,80,"10467","24 - 35 months",1015,1268.34,2021,"Q4","Hib",""
"Fordham/Kingsbridge/University Heights",10468,73,"10468","24 - 35 months",793,1080.4,2021,"Q4","Hib",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,62,"10469","24 - 35 months",510,826.86,2021,"Q4","Hib",""
"Wakefield/Woodlawn",10470,88,"10470","24 - 35 months",168,190.72,2021,"Q4","Hib",""
"Fieldston/North Riverdale/Riverdale",10471,55,"10471","24 - 35 months",136,249.45,2021,"Q4","Hib",""
"Soundview",10472,87,"10472","24 - 35 months",737,842.88,2021,"Q4","Hib",""
"Castle Hill/Clason Point/Soundview",10473,84,"10473","24 - 35 months",498,591.86,2021,"Q4","Hib",""
"Hunts Point",10474,81,"10474","24 - 35 months",131,161.15,2021,"Q4","Hib",""
"Co-op City/Edenwald",10475,67,"10475","24 - 35 months",223,330.54,2021,"Q4","Hib",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",242,177.36,2021,"Q4","Hib",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",409,357.29,2021,"Q4","Hib",""
"Astoria (North)",11102,99,"11102","24 - 35 months",250,236.51,2021,"Q4","Hib",""
"Astoria (North)/Astoria (South)",11103,81,"11103","24 - 35 months",236,290.48,2021,"Q4","Hib",""
"Sunnyside",11104,71,"11104","24 - 35 months",191,267.46,2021,"Q4","Hib",""
"Ditmars Steinway",11105,80,"11105","24 - 35 months",270,336.14,2021,"Q4","Hib",""
"Astoria (South)",11106,81,"11106","24 - 35 months",288,355.12,2021,"Q4","Hib",""
"Long Island City",11109,99,"11109","24 - 35 months",92,84.87,2021,"Q4","Hib",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,82,"11201","24 - 35 months",675,824.64,2021,"Q4","Hib",""
"East Flatbush (North)/East Flatbush (South)",11203,64,"11203","24 - 35 months",477,746.57,2021,"Q4","Hib",""
"Bensonhurst/Mapleton",11204,63,"11204","24 - 35 months",749,1184.07,2021,"Q4","Hib",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,31,"11205","24 - 35 months",320,1039.55,2021,"Q4","Hib",""
"Williamsburg (South)",11206,29,"11206","24 - 35 months",439,1504.7,2021,"Q4","Hib",""
"Cypress Hills/East New York",11207,65,"11207","24 - 35 months",799,1228.61,2021,"Q4","Hib",""
"Cypress Hills/East New York",11208,74,"11208","24 - 35 months",997,1349.38,2021,"Q4","Hib",""
"Bay Ridge/Fort Hamilton",11209,73,"11209","24 - 35 months",557,762.9,2021,"Q4","Hib",""
"Flatlands/Midwood",11210,70,"11210","24 - 35 months",551,790.67,2021,"Q4","Hib",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,27,"11211, 11249","24 - 35 months",541,1989.13,2021,"Q4","Hib",""
"Ocean Hill-Brownsville",11212,67,"11212","24 - 35 months",711,1063.22,2021,"Q4","Hib",""
"Crown Heights (East)",11213,43,"11213","24 - 35 months",437,1012.09,2021,"Q4","Hib",""
"Bath Beach/Bensonhurst/Gravesend",11214,81,"11214","24 - 35 months",829,1019.4,2021,"Q4","Hib",""
"Gowanus/Park Slope/Windsor Terrace",11215,70,"11215","24 - 35 months",643,916.23,2021,"Q4","Hib",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,52,"11216","24 - 35 months",313,597.06,2021,"Q4","Hib",""
"Boerum Hill/Park Slope",11217,72,"11217, 11243","24 - 35 months",370,512.98,2021,"Q4","Hib",""
"Kensington/Windsor Terrace",11218,62,"11218","24 - 35 months",692,1114.75,2021,"Q4","Hib",""
"Borough Park",11219,51,"11219","24 - 35 months",1090,2151.95,2021,"Q4","Hib",""
"Sunset Park",11220,97,"11220","24 - 35 months",1179,1217.84,2021,"Q4","Hib",""
"Bedford-Stuyvesant (East)/Bushwick",11221,53,"11221","24 - 35 months",507,950.52,2021,"Q4","Hib",""
"Greenpoint",11222,92,"11222","24 - 35 months",255,276.86,2021,"Q4","Hib",""
"Gravesend/Homecrest",11223,78,"11223","24 - 35 months",770,992.72,2021,"Q4","Hib",""
"Brighton Beach/Coney Island/Seagate",11224,70,"11224","24 - 35 months",302,430.55,2021,"Q4","Hib",""
