"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,76,"10001, 10118","13 - 17 years","2 or 3",512,676.57,2023,"Q2","HPV",
"Chinatown/Lower East Side",10002,95,"10002","13 - 17 years","2 or 3",2945,3096.53,2023,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,62,"10003","13 - 17 years","2 or 3",577,923.81,2023,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years","2 or 3",129,74.33,2023,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years","2 or 3",107,82.02,2023,"Q2","HPV",
"Financial District",10006,86,"10006","13 - 17 years","2 or 3",57,66.62,2023,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years","2 or 3",273,209.23,2023,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,66,"10009","13 - 17 years","2 or 3",1294,1970.79,2023,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years","2 or 3",585,586.07,2023,"Q2","HPV",
"Chelsea",10011,70,"10011","13 - 17 years","2 or 3",754,1082.73,2023,"Q2","HPV",
"Greenwich Village/SoHo",10012,61,"10012","13 - 17 years","2 or 3",325,528.9,2023,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years","2 or 3",914,896.76,2023,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,63,"10014","13 - 17 years","2 or 3",394,628.21,2023,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,90,"10016","13 - 17 years","2 or 3",720,803.52,2023,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years","2 or 3",227,223,2023,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years","2 or 3",131,126.43,2023,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,85,"10019, 10020","13 - 17 years","2 or 3",676,796.45,2023,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,85,"10021","13 - 17 years","2 or 3",965,1138.32,2023,"Q2","HPV",
"East Midtown",10022,90,"10022","13 - 17 years","2 or 3",587,652.87,2023,"Q2","HPV",
"Lincoln Square",10023,76,"10023","13 - 17 years","2 or 3",1499,1982.75,2023,"Q2","HPV",
"Upper West Side",10024,65,"10024","13 - 17 years","2 or 3",1739,2664.1,2023,"Q2","HPV",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,65,"10025","13 - 17 years","2 or 3",2418,3707.44,2023,"Q2","HPV",
"Central Harlem (South)",10026,85,"10026","13 - 17 years","2 or 3",1384,1632.71,2023,"Q2","HPV",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,81,"10027","13 - 17 years","2 or 3",2249,2776.97,2023,"Q2","HPV",
"Upper East Side/Yorkville",10028,67,"10028","13 - 17 years","2 or 3",1281,1913.89,2023,"Q2","HPV",
"East Harlem",10029,91,"10029","13 - 17 years","2 or 3",3735,4121.34,2023,"Q2","HPV",
"Central Harlem (North)",10030,73,"10030","13 - 17 years","2 or 3",1234,1680.79,2023,"Q2","HPV",
"Hamilton Heights/West Harlem",10031,76,"10031","13 - 17 years","2 or 3",2109,2761.94,2023,"Q2","HPV",
"Washington Heights (South)",10032,93,"10032","13 - 17 years","2 or 3",2348,2533.86,2023,"Q2","HPV",
"Washington Heights (North)/Washington Heights (South)",10033,83,"10033","13 - 17 years","2 or 3",2073,2488.73,2023,"Q2","HPV",
"Inwood/Washington Heights (North)",10034,82,"10034","13 - 17 years","2 or 3",1584,1921.84,2023,"Q2","HPV",
"East Harlem",10035,81,"10035","13 - 17 years","2 or 3",1687,2086.8,2023,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10036,89,"10036","13 - 17 years","2 or 3",473,531.9,2023,"Q2","HPV",
"Central Harlem (North)/East Harlem",10037,99,"10037","13 - 17 years","2 or 3",940,804.34,2023,"Q2","HPV",
"Chinatown/Financial District",10038,82,"10038","13 - 17 years","2 or 3",551,674.18,2023,"Q2","HPV",
"Central Harlem (North)/Washington Heights (South)",10039,74,"10039","13 - 17 years","2 or 3",1375,1869.2,2023,"Q2","HPV",
"Washington Heights (North)",10040,82,"10040","13 - 17 years","2 or 3",1664,2018.87,2023,"Q2","HPV",
"Roosevelt Island",10044,49,"10044","13 - 17 years","2 or 3",276,561.57,2023,"Q2","HPV",
"Lenox Hill/Upper East Side",10065,84,"10065","13 - 17 years","2 or 3",655,777.16,2023,"Q2","HPV",
"Lincoln Square",10069,99,"10069","13 - 17 years","2 or 3",284,193.3,2023,"Q2","HPV",
"Lenox Hill/Upper East Side",10075,95,"10075, 10162","13 - 17 years","2 or 3",793,836.47,2023,"Q2","HPV",
"Upper East Side/Yorkville",10128,70,"10128","13 - 17 years","2 or 3",1748,2513.72,2023,"Q2","HPV",
"Battery Park City",10280,78,"10280","13 - 17 years","2 or 3",211,271.4,2023,"Q2","HPV",
"Battery Park City",10282,99,"10282","13 - 17 years","2 or 3",198,194.15,2023,"Q2","HPV",
"Silver Lake/St. George",10301,65,"10301","13 - 17 years","2 or 3",1519,2324.36,2023,"Q2","HPV",
"Elm Park",10302,66,"10302","13 - 17 years","2 or 3",949,1432.93,2023,"Q2","HPV",
"Graniteville/Mariner's Harbor/Port Ivory",10303,64,"10303","13 - 17 years","2 or 3",1346,2114.96,2023,"Q2","HPV",
"New Dorp/Todt Hill",10304,60,"10304","13 - 17 years","2 or 3",1794,2977.58,2023,"Q2","HPV",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,46,"10305","13 - 17 years","2 or 3",1142,2465.23,2023,"Q2","HPV",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,34,"10306","13 - 17 years","2 or 3",1205,3504.73,2023,"Q2","HPV",
"Tottenville",10307,25,"10307","13 - 17 years","2 or 3",273,1081.96,2023,"Q2","HPV",
"Great Kills",10308,28,"10308","13 - 17 years","2 or 3",516,1847.26,2023,"Q2","HPV",
"Charleston/Prince's Bay/Woodrow",10309,27,"10309","13 - 17 years","2 or 3",585,2185.54,2023,"Q2","HPV",
"Port Richmond/Randall Manor/West Brighton",10310,62,"10310","13 - 17 years","2 or 3",1183,1917.62,2023,"Q2","HPV",
"Annadale/Rossville",10312,29,"10312","13 - 17 years","2 or 3",1139,3967.23,2023,"Q2","HPV",
"Bloomfield/Freshkills Park",10314,38,"10314","13 - 17 years","2 or 3",2166,5709.59,2023,"Q2","HPV",
"Concourse/Melrose",10451,99,"10451","13 - 17 years","2 or 3",3418,3138.95,2023,"Q2","HPV",
"Concourse/Highbridge",10452,99,"10452","13 - 17 years","2 or 3",5423,5363.81,2023,"Q2","HPV",
"Morris Heights/Mount Hope/University Heights",10453,99,"10453","13 - 17 years","2 or 3",5815,5648.92,2023,"Q2","HPV",
"Mott Haven/Port Morris",10454,99,"10454","13 - 17 years","2 or 3",2962,2934.04,2023,"Q2","HPV",
"Mott Haven",10455,99,"10455","13 - 17 years","2 or 3",3280,3098.35,2023,"Q2","HPV",
"Claremont/Morrisania",10456,99,"10456","13 - 17 years","2 or 3",6430,6364.19,2023,"Q2","HPV",
"Belmont/Claremont/Mount Hope/Tremont",10457,96,"10457","13 - 17 years","2 or 3",5571,5810.84,2023,"Q2","HPV",
"Belmont/Fordham University/Kingsbridge",10458,99,"10458","13 - 17 years","2 or 3",5384,5399.27,2023,"Q2","HPV",
"Charlotte Gardens/Hunts Point",10459,99,"10459","13 - 17 years","2 or 3",3587,3565.92,2023,"Q2","HPV",
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,88,"10460","13 - 17 years","2 or 3",3971,4492.85,2023,"Q2","HPV",
"Morris Park/Pelham Bay/Westchester Square",10461,78,"10461","13 - 17 years","2 or 3",2184,2798.41,2023,"Q2","HPV",
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,96,"10462","13 - 17 years","2 or 3",4061,4245.63,2023,"Q2","HPV",
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,85,"10463","13 - 17 years","2 or 3",2935,3435.37,2023,"Q2","HPV",
"City Island",10464,99,"10464","13 - 17 years","2 or 3",554,240.57,2023,"Q2","HPV",
"Country Club/Throgs Neck",10465,61,"10465","13 - 17 years","2 or 3",1732,2853.69,2023,"Q2","HPV",
"Edenwald/Wakefield",10466,74,"10466","13 - 17 years","2 or 3",3632,4892.63,2023,"Q2","HPV",
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,99,"10467","13 - 17 years","2 or 3",5927,5870.95,2023,"Q2","HPV",
"Fordham/Kingsbridge/University Heights",10468,93,"10468","13 - 17 years","2 or 3",4975,5346.24,2023,"Q2","HPV",
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,75,"10469","13 - 17 years","2 or 3",3322,4418.33,2023,"Q2","HPV",
"Wakefield/Woodlawn",10470,75,"10470","13 - 17 years","2 or 3",613,814.8,2023,"Q2","HPV",
"Fieldston/North Riverdale/Riverdale",10471,77,"10471","13 - 17 years","2 or 3",708,918.46,2023,"Q2","HPV",
"Soundview",10472,99,"10472","13 - 17 years","2 or 3",4526,4135.71,2023,"Q2","HPV",
"Castle Hill/Clason Point/Soundview",10473,78,"10473","13 - 17 years","2 or 3",3290,4231.7,2023,"Q2","HPV",
"Hunts Point",10474,99,"10474","13 - 17 years","2 or 3",946,816.65,2023,"Q2","HPV",
"Co-op City/Edenwald",10475,73,"10475","13 - 17 years","2 or 3",1451,1976.63,2023,"Q2","HPV",
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","13 - 17 years","2 or 3",1715,1053.18,2023,"Q2","HPV",
"Astoria (South)/Long Island City/Sunnyside",11101,66,"11101","13 - 17 years","2 or 3",980,1495.81,2023,"Q2","HPV",
"Astoria (North)",11102,86,"11102","13 - 17 years","2 or 3",1057,1226.5,2023,"Q2","HPV",
"Astoria (North)/Astoria (South)",11103,62,"11103","13 - 17 years","2 or 3",845,1361.8,2023,"Q2","HPV",
"Sunnyside",11104,90,"11104","13 - 17 years","2 or 3",860,958.09,2023,"Q2","HPV",
"Ditmars Steinway",11105,57,"11105","13 - 17 years","2 or 3",767,1353.88,2023,"Q2","HPV",
"Astoria (South)",11106,80,"11106","13 - 17 years","2 or 3",1190,1494.56,2023,"Q2","HPV",
"Long Island City",11109,99,"11109","13 - 17 years","2 or 3",63,54.2,2023,"Q2","HPV",
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","13 - 17 years","2 or 3",1724,1730.16,2023,"Q2","HPV",
"East Flatbush (North)/East Flatbush (South)",11203,74,"11203","13 - 17 years","2 or 3",2591,3522.79,2023,"Q2","HPV",
"Bensonhurst/Mapleton",11204,45,"11204","13 - 17 years","2 or 3",2490,5574.09,2023,"Q2","HPV",
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,51,"11205","13 - 17 years","2 or 3",1181,2300.14,2023,"Q2","HPV",
"Williamsburg (South)",11206,42,"11206","13 - 17 years","2 or 3",2515,6018.06,2023,"Q2","HPV",
"Cypress Hills/East New York",11207,78,"11207","13 - 17 years","2 or 3",4807,6172.13,2023,"Q2","HPV",
"Cypress Hills/East New York",11208,71,"11208","13 - 17 years","2 or 3",5333,7537.05,2023,"Q2","HPV",
"Bay Ridge/Fort Hamilton",11209,53,"11209","13 - 17 years","2 or 3",1772,3350.78,2023,"Q2","HPV",
"Flatlands/Midwood",11210,46,"11210","13 - 17 years","2 or 3",1837,3999.84,2023,"Q2","HPV",
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,21,"11211, 11249","13 - 17 years","2 or 3",1388,6753.16,2023,"Q2","HPV",
"Ocean Hill-Brownsville",11212,80,"11212","13 - 17 years","2 or 3",4732,5905.98,2023,"Q2","HPV",
"Crown Heights (East)",11213,45,"11213","13 - 17 years","2 or 3",1987,4417.92,2023,"Q2","HPV",
"Bath Beach/Bensonhurst/Gravesend",11214,75,"11214","13 - 17 years","2 or 3",3532,4700.66,2023,"Q2","HPV",
"Gowanus/Park Slope/Windsor Terrace",11215,93,"11215","13 - 17 years","2 or 3",2269,2446.32,2023,"Q2","HPV",
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,63,"11216","13 - 17 years","2 or 3",1387,2194.85,2023,"Q2","HPV",
"Boerum Hill/Park Slope",11217,88,"11217, 11243","13 - 17 years","2 or 3",1120,1265.98,2023,"Q2","HPV",
"Kensington/Windsor Terrace",11218,63,"11218","13 - 17 years","2 or 3",2903,4593.27,2023,"Q2","HPV",
"Borough Park",11219,43,"11219","13 - 17 years","2 or 3",3179,7363.16,2023,"Q2","HPV",
"Sunset Park",11220,99,"11220","13 - 17 years","2 or 3",7408,4942.51,2023,"Q2","HPV",
"Bedford-Stuyvesant (East)/Bushwick",11221,60,"11221","13 - 17 years","2 or 3",2899,4865.63,2023,"Q2","HPV",
"Greenpoint",11222,36,"11222","13 - 17 years","2 or 3",467,1310.3,2023,"Q2","HPV",
"Gravesend/Homecrest",11223,56,"11223","13 - 17 years","2 or 3",2623,4683.79,2023,"Q2","HPV",
"Brighton Beach/Coney Island/Seagate",11224,54,"11224","13 - 17 years","2 or 3",1466,2735.48,2023,"Q2","HPV",
"Crown Heights (West)/Prospect Lefferts Gardens",11225,55,"11225","13 - 17 years","2 or 3",1505,2758.36,2023,"Q2","HPV",
"Flatbush/Prospect Lefferts Gardens",11226,81,"11226","13 - 17 years","2 or 3",3908,4851.77,2023,"Q2","HPV",
"Bath Beach/Dyker Heights",11228,74,"11228","13 - 17 years","2 or 3",1802,2441.78,2023,"Q2","HPV",
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,44,"11229","13 - 17 years","2 or 3",2075,4704.22,2023,"Q2","HPV",
"Midwood",11230,37,"11230","13 - 17 years","2 or 3",2279,6186.27,2023,"Q2","HPV",
"Carroll Gardens/Cobble Hill/Red Hook",11231,99,"11231","13 - 17 years","2 or 3",1522,1437.95,2023,"Q2","HPV",
"Sunset Park",11232,99,"11232","13 - 17 years","2 or 3",1519,1285.72,2023,"Q2","HPV",
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,61,"11233","13 - 17 years","2 or 3",2904,4731.49,2023,"Q2","HPV",
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,50,"11234","13 - 17 years","2 or 3",2574,5106.56,2023,"Q2","HPV",
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,48,"11235","13 - 17 years","2 or 3",1723,3608.84,2023,"Q2","HPV",
"Canarsie",11236,65,"11236","13 - 17 years","2 or 3",3530,5455.05,2023,"Q2","HPV",
"Bushwick/East Williamsburg",11237,95,"11237","13 - 17 years","2 or 3",2147,2255.32,2023,"Q2","HPV",
"Clinton Hill/Prospect Heights",11238,99,"11238","13 - 17 years","2 or 3",1483,1414.03,2023,"Q2","HPV",
"East New York",11239,89,"11239","13 - 17 years","2 or 3",724,809.16,2023,"Q2","HPV",
"Flushing/Murray Hill",11354,99,"11354","13 - 17 years","2 or 3",2136,1972.44,2023,"Q2","HPV",
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","13 - 17 years","2 or 3",4096,3138.91,2023,"Q2","HPV",
"College Point",11356,96,"11356","13 - 17 years","2 or 3",1464,1525.67,2023,"Q2","HPV",
"Whitestone",11357,67,"11357","13 - 17 years","2 or 3",1350,2004.44,2023,"Q2","HPV",
"Auburndale/Murray Hill",11358,84,"11358","13 - 17 years","2 or 3",1524,1814.13,2023,"Q2","HPV",
"Bayside (North)",11360,68,"11360","13 - 17 years","2 or 3",535,783.82,2023,"Q2","HPV",
"Bayside (North)/Bayside (South)",11361,64,"11361","13 - 17 years","2 or 3",1055,1650.02,2023,"Q2","HPV",
"Douglaston-Little Neck",11362,67,"11362","13 - 17 years","2 or 3",621,921.9,2023,"Q2","HPV",
"Douglaston-Little Neck",11363,56,"11363","13 - 17 years","2 or 3",233,415.66,2023,"Q2","HPV",
