"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,71,"10001, 10118","13 - 17 years",428,602.86,2021,"Q2","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",3341,2985.19,2021,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,69,"10003","13 - 17 years",637,928.37,2021,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",87,86.27,2021,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",93,80.27,2021,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",55,55.17,2021,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",252,197.57,2021,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,69,"10009","13 - 17 years",1327,1914.01,2021,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,86,"10010","13 - 17 years",508,587.43,2021,"Q2","HPV",
"Chelsea",10011,68,"10011","13 - 17 years",756,1109.02,2021,"Q2","HPV",
"Greenwich Village/SoHo",10012,64,"10012","13 - 17 years",324,502.98,2021,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",941,910.43,2021,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,58,"10014","13 - 17 years",366,628.6,2021,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,89,"10016","13 - 17 years",714,801.16,2021,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",216,209.65,2021,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",123,111.7,2021,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,78,"10019, 10020","13 - 17 years",578,739.64,2021,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,91,"10021","13 - 17 years",1066,1172.16,2021,"Q2","HPV",
"East Midtown",10022,95,"10022","13 - 17 years",587,615.75,2021,"Q2","HPV",
"Lincoln Square",10023,74,"10023","13 - 17 years",1416,1917.69,2021,"Q2","HPV",
"Upper West Side",10024,64,"10024","13 - 17 years",1674,2624.11,2021,"Q2","HPV",
