"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",1,152,119.64,2022,"Q4","Varicella",""
"Chinatown/Lower East Side",10002,82,"10002","24 - 35 months",1,426,518.06,2022,"Q4","Varicella",""
"East Village/Gramercy/Greenwich Village",10003,96,"10003","24 - 35 months",1,215,224.39,2022,"Q4","Varicella",""
"Financial District",10004,99,"10004","24 - 35 months",1,50,32.17,2022,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",1,61,52.42,2022,"Q4","Varicella",""
"Financial District",10006,99,"10006","24 - 35 months",1,35,24.45,2022,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",1,128,116.2,2022,"Q4","Varicella",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,89,"10009","24 - 35 months",1,287,323.9,2022,"Q4","Varicella",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",1,227,177.17,2022,"Q4","Varicella",""
"Chelsea",10011,99,"10011","24 - 35 months",1,302,287.82,2022,"Q4","Varicella",""
"Greenwich Village/SoHo",10012,86,"10012","24 - 35 months",1,106,123.94,2022,"Q4","Varicella",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",1,252,248.57,2022,"Q4","Varicella",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",1,153,153.37,2022,"Q4","Varicella",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",1,344,312.09,2022,"Q4","Varicella",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",1,101,82.83,2022,"Q4","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",1,53,43.28,2022,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",1,307,260.18,2022,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",1,394,321.59,2022,"Q4","Varicella",""
"East Midtown",10022,99,"10022","24 - 35 months",1,270,220.8,2022,"Q4","Varicella",""
"Lincoln Square",10023,89,"10023","24 - 35 months",1,557,626.86,2022,"Q4","Varicella",""
"Upper West Side",10024,84,"10024","24 - 35 months",1,475,565.19,2022,"Q4","Varicella",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,97,"10025","24 - 35 months",1,660,682.41,2022,"Q4","Varicella",""
"Central Harlem (South)",10026,75,"10026","24 - 35 months",1,288,385.93,2022,"Q4","Varicella",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,72,"10027","24 - 35 months",1,415,575,2022,"Q4","Varicella",""
"Upper East Side/Yorkville",10028,92,"10028","24 - 35 months",1,306,331.42,2022,"Q4","Varicella",""
"East Harlem",10029,82,"10029","24 - 35 months",1,615,745.65,2022,"Q4","Varicella",""
"Central Harlem (North)",10030,72,"10030","24 - 35 months",1,252,350.44,2022,"Q4","Varicella",""
"Hamilton Heights/West Harlem",10031,85,"10031","24 - 35 months",1,438,512.96,2022,"Q4","Varicella",""
"Washington Heights (South)",10032,81,"10032","24 - 35 months",1,388,477.77,2022,"Q4","Varicella",""
"Washington Heights (North)/Washington Heights (South)",10033,86,"10033","24 - 35 months",1,429,501.42,2022,"Q4","Varicella",""
"Inwood/Washington Heights (North)",10034,90,"10034","24 - 35 months",1,324,360.24,2022,"Q4","Varicella",""
"East Harlem",10035,77,"10035","24 - 35 months",1,293,378.74,2022,"Q4","Varicella",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",1,175,160.62,2022,"Q4","Varicella",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",1,231,167.26,2022,"Q4","Varicella",""
"Chinatown/Financial District",10038,95,"10038","24 - 35 months",1,135,142.6,2022,"Q4","Varicella",""
"Central Harlem (North)/Washington Heights (South)",10039,70,"10039","24 - 35 months",1,242,346.18,2022,"Q4","Varicella",""
"Washington Heights (North)",10040,82,"10040","24 - 35 months",1,315,384.52,2022,"Q4","Varicella",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",1,126,105.71,2022,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",1,296,258.02,2022,"Q4","Varicella",""
"Lincoln Square",10069,99,"10069","24 - 35 months",1,116,66.53,2022,"Q4","Varicella",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",1,220,187.29,2022,"Q4","Varicella",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",1,512,460.93,2022,"Q4","Varicella",""
"Battery Park City",10280,53,"10280","24 - 35 months",1,75,142.7,2022,"Q4","Varicella",""
"Battery Park City",10282,78,"10282","24 - 35 months",1,96,122.62,2022,"Q4","Varicella",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",1,394,399.61,2022,"Q4","Varicella",""
"Elm Park",10302,82,"10302","24 - 35 months",1,205,249.31,2022,"Q4","Varicella",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,81,"10303","24 - 35 months",1,266,326.88,2022,"Q4","Varicella",""
"New Dorp/Todt Hill",10304,85,"10304","24 - 35 months",1,410,484.8,2022,"Q4","Varicella",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,81,"10305","24 - 35 months",1,344,425.72,2022,"Q4","Varicella",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,73,"10306","24 - 35 months",1,412,567.2,2022,"Q4","Varicella",""
"Tottenville",10307,74,"10307","24 - 35 months",1,108,145.26,2022,"Q4","Varicella",""
"Great Kills",10308,61,"10308","24 - 35 months",1,177,290.55,2022,"Q4","Varicella",""
"Charleston/Prince's Bay/Woodrow",10309,69,"10309","24 - 35 months",1,248,359.8,2022,"Q4","Varicella",""
"Port Richmond/Randall Manor/West Brighton",10310,75,"10310","24 - 35 months",1,228,305.52,2022,"Q4","Varicella",""
"Annadale/Rossville",10312,73,"10312","24 - 35 months",1,439,604.28,2022,"Q4","Varicella",""
"Bloomfield/Freshkills Park",10314,76,"10314","24 - 35 months",1,708,936.96,2022,"Q4","Varicella",""
"Concourse/Melrose",10451,97,"10451","24 - 35 months",1,571,587.87,2022,"Q4","Varicella",""
"Concourse/Highbridge",10452,84,"10452","24 - 35 months",1,888,1057.92,2022,"Q4","Varicella",""
"Morris Heights/Mount Hope/University Heights",10453,95,"10453","24 - 35 months",1,1010,1064.7,2022,"Q4","Varicella",""
"Mott Haven/Port Morris",10454,86,"10454","24 - 35 months",1,458,533.02,2022,"Q4","Varicella",""
"Mott Haven",10455,99,"10455","24 - 35 months",1,561,549.15,2022,"Q4","Varicella",""
"Claremont/Morrisania",10456,96,"10456","24 - 35 months",1,1139,1187.56,2022,"Q4","Varicella",""
"Belmont/Claremont/Mount Hope/Tremont",10457,89,"10457","24 - 35 months",1,1001,1118.95,2022,"Q4","Varicella",""
"Belmont/Fordham University/Kingsbridge",10458,89,"10458","24 - 35 months",1,928,1041.73,2022,"Q4","Varicella",""
"Charlotte Gardens/Hunts Point",10459,79,"10459","24 - 35 months",1,556,705.99,2022,"Q4","Varicella",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,90,"10460","24 - 35 months",1,742,821.61,2022,"Q4","Varicella",""
"Morris Park/Pelham Bay/Westchester Square",10461,95,"10461","24 - 35 months",1,539,569.77,2022,"Q4","Varicella",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",1,957,893.4,2022,"Q4","Varicella",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,88,"10463","24 - 35 months",1,678,767.74,2022,"Q4","Varicella",""
"City Island",10464,99,"10464","24 - 35 months",1,85,32.86,2022,"Q4","Varicella","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,74,"10465","24 - 35 months",1,358,482.34,2022,"Q4","Varicella",""
"Edenwald/Wakefield",10466,86,"10466","24 - 35 months",1,691,807.12,2022,"Q4","Varicella",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,94,"10467","24 - 35 months",1,1118,1194.62,2022,"Q4","Varicella",""
"Fordham/Kingsbridge/University Heights",10468,81,"10468","24 - 35 months",1,841,1040.84,2022,"Q4","Varicella",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,84,"10469","24 - 35 months",1,632,751.23,2022,"Q4","Varicella",""
"Wakefield/Woodlawn",10470,99,"10470","24 - 35 months",1,179,177.86,2022,"Q4","Varicella",""
"Fieldston/North Riverdale/Riverdale",10471,72,"10471","24 - 35 months",1,169,235.72,2022,"Q4","Varicella",""
"Soundview",10472,99,"10472","24 - 35 months",1,966,802.16,2022,"Q4","Varicella",""
"Castle Hill/Clason Point/Soundview",10473,93,"10473","24 - 35 months",1,524,566.37,2022,"Q4","Varicella",""
"Hunts Point",10474,99,"10474","24 - 35 months",1,157,155.92,2022,"Q4","Varicella",""
"Co-op City/Edenwald",10475,92,"10475","24 - 35 months",1,277,299.77,2022,"Q4","Varicella",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",1,213,156.43,2022,"Q4","Varicella",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",1,488,384.04,2022,"Q4","Varicella",""
"Astoria (North)",11102,99,"11102","24 - 35 months",1,313,233.4,2022,"Q4","Varicella",""
"Astoria (North)/Astoria (South)",11103,91,"11103","24 - 35 months",1,254,277.91,2022,"Q4","Varicella",""
"Sunnyside",11104,87,"11104","24 - 35 months",1,218,250.99,2022,"Q4","Varicella",""
"Ditmars Steinway",11105,97,"11105","24 - 35 months",1,295,304.88,2022,"Q4","Varicella",""
"Astoria (South)",11106,87,"11106","24 - 35 months",1,293,337.08,2022,"Q4","Varicella",""
"Long Island City",11109,99,"11109","24 - 35 months",1,116,75.13,2022,"Q4","Varicella",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,98,"11201","24 - 35 months",1,762,774.7,2022,"Q4","Varicella",""
"East Flatbush (North)/East Flatbush (South)",11203,91,"11203","24 - 35 months",1,640,701.93,2022,"Q4","Varicella",""
"Bensonhurst/Mapleton",11204,85,"11204","24 - 35 months",1,978,1148.03,2022,"Q4","Varicella",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,46,"11205","24 - 35 months",1,467,1007.28,2022,"Q4","Varicella",""
"Williamsburg (South)",11206,52,"11206","24 - 35 months",1,760,1465.13,2022,"Q4","Varicella",""
"Cypress Hills/East New York",11207,82,"11207","24 - 35 months",1,950,1152.24,2022,"Q4","Varicella",""
"Cypress Hills/East New York",11208,82,"11208","24 - 35 months",1,1053,1291.58,2022,"Q4","Varicella",""
