"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","13 years",1,165,153.56,2025,"Q4","HPV",""
"Chinatown/Lower East Side",10002,66,"10002","13 years",1,432,650.6,2025,"Q4","HPV",""
"East Village/Gramercy/Greenwich Village",10003,54,"10003","13 years",1,91,167.78,2025,"Q4","HPV",""
"Financial District",10004,82,"10004","13 years",1,13,15.76,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","13 years",1,36,12.83,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","13 years",1,28,13.87,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","13 years",1,43,39.79,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,56,"10009","13 years",1,231,412.16,2025,"Q4","HPV",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 years",1,107,108.37,2025,"Q4","HPV",""
"Chelsea",10011,65,"10011","13 years",1,134,207.22,2025,"Q4","HPV",""
"Greenwich Village/SoHo",10012,44,"10012","13 years",1,43,97.08,2025,"Q4","HPV",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,95,"10013","13 years",1,166,175.32,2025,"Q4","HPV",""
"Hudson Square/Meatpacking District/West Village",10014,51,"10014","13 years",1,60,116.7,2025,"Q4","HPV",""
"Kips Bay/Murray Hill/NoMad",10016,78,"10016","13 years",1,128,164.78,2025,"Q4","HPV",""
"East Midtown/Murray Hill",10017,99,"10017","13 years",1,131,44.38,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10018,79,"10018","13 years",1,24,30.29,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 years",1,169,150.71,2025,"Q4","HPV",""
"Lenox Hill/Upper East Side",10021,87,"10021","13 years",1,189,217.04,2025,"Q4","HPV",""
"East Midtown",10022,77,"10022","13 years",1,99,128.21,2025,"Q4","HPV",""
"Lincoln Square",10023,76,"10023","13 years",1,282,371.05,2025,"Q4","HPV",""
"Upper West Side",10024,65,"10024","13 years",1,328,506.93,2025,"Q4","HPV",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,60,"10025","13 years",1,426,713.63,2025,"Q4","HPV",""
"Central Harlem (South)",10026,70,"10026","13 years",1,247,352.5,2025,"Q4","HPV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,83,"10027","13 years",1,477,576.53,2025,"Q4","HPV",""
"Upper East Side/Yorkville",10028,51,"10028","13 years",1,181,356.89,2025,"Q4","HPV",""
"East Harlem",10029,81,"10029","13 years",1,676,830.16,2025,"Q4","HPV",""
"Central Harlem (North)",10030,65,"10030","13 years",1,224,343.67,2025,"Q4","HPV",""
"Hamilton Heights/West Harlem",10031,62,"10031","13 years",1,366,589.99,2025,"Q4","HPV",""
"Washington Heights (South)",10032,74,"10032","13 years",1,396,534.18,2025,"Q4","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,76,"10033","13 years",1,384,507.24,2025,"Q4","HPV",""
"Inwood/Washington Heights (North)",10034,75,"10034","13 years",1,301,402.55,2025,"Q4","HPV",""
"East Harlem",10035,65,"10035","13 years",1,277,425.9,2025,"Q4","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","13 years",1,171,102.96,2025,"Q4","HPV",""
"Central Harlem (North)/East Harlem",10037,99,"10037","13 years",1,821,170.23,2025,"Q4","HPV",""
"Chinatown/Financial District",10038,63,"10038","13 years",1,87,138.52,2025,"Q4","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,61,"10039","13 years",1,223,368.48,2025,"Q4","HPV",""
"Washington Heights (North)",10040,72,"10040","13 years",1,313,433.09,2025,"Q4","HPV",""
"Roosevelt Island",10044,60,"10044","13 years",1,64,106.94,2025,"Q4","HPV",""
"Lenox Hill/Upper East Side",10065,78,"10065","13 years",1,123,157.46,2025,"Q4","HPV",""
"Lincoln Square",10069,99,"10069","13 years",1,44,40.13,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,80,"10075, 10162","13 years",1,130,163.13,2025,"Q4","HPV",""
"Upper East Side/Yorkville",10128,63,"10128","13 years",1,307,490.59,2025,"Q4","HPV",""
"Battery Park City",10280,37,"10280","13 years",1,19,50.73,2025,"Q4","HPV",""
"Battery Park City",10282,94,"10282","13 years",1,33,35,2025,"Q4","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,52,"10301","13 years",1,240,458.92,2025,"Q4","HPV",""
"Elm Park",10302,64,"10302","13 years",1,176,276.41,2025,"Q4","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,60,"10303","13 years",1,255,423.66,2025,"Q4","HPV",""
"New Dorp/Todt Hill",10304,50,"10304","13 years",1,286,575.75,2025,"Q4","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,43,"10305","13 years",1,216,505.62,2025,"Q4","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,38,"10306","13 years",1,275,725.08,2025,"Q4","HPV",""
"Tottenville",10307,11,"10307","13 years",1,22,208.56,2025,"Q4","HPV",""
"Great Kills",10308,27,"10308","13 years",1,101,369.61,2025,"Q4","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,20,"10309","13 years",1,85,428.97,2025,"Q4","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,56,"10310","13 years",1,202,359.01,2025,"Q4","HPV",""
"Annadale/Rossville",10312,22,"10312","13 years",1,169,785.18,2025,"Q4","HPV",""
"Bloomfield/Freshkills Park",10314,33,"10314","13 years",1,376,1148.22,2025,"Q4","HPV",""
"Concourse/Melrose",10451,99,"10451","13 years",1,700,618.99,2025,"Q4","HPV",""
"Concourse/Highbridge",10452,90,"10452","13 years",1,1019,1128.5,2025,"Q4","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,95,"10453","13 years",1,1117,1174.93,2025,"Q4","HPV",""
"Mott Haven/Port Morris",10454,89,"10454","13 years",1,538,604.79,2025,"Q4","HPV",""
"Mott Haven",10455,95,"10455","13 years",1,615,649.85,2025,"Q4","HPV",""
"Claremont/Morrisania",10456,90,"10456","13 years",1,1170,1298.5,2025,"Q4","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,93,"10457","13 years",1,1108,1185.18,2025,"Q4","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,91,"10458","13 years",1,1016,1113.37,2025,"Q4","HPV",""
"Charlotte Gardens/Hunts Point",10459,89,"10459","13 years",1,662,740.93,2025,"Q4","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,84,"10460","13 years",1,777,924.83,2025,"Q4","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,73,"10461","13 years",1,435,595.58,2025,"Q4","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,95,"10462","13 years",1,847,888.77,2025,"Q4","HPV",""
