"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",123,104.1,2023,"Q4",4313314,""
"Chinatown/Lower East Side",10002,54,"10002","24 - 35 months",258,479.54,2023,"Q4",4313314,""
"East Village/Gramercy/Greenwich Village",10003,93,"10003","24 - 35 months",199,214.48,2023,"Q4",4313314,""
"Financial District",10004,72,"10004","24 - 35 months",26,36.15,2023,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",57,47.51,2023,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",39,20.25,2023,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,72,"10007","24 - 35 months",74,103.37,2023,"Q4",4313314,""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,66,"10009","24 - 35 months",204,306.78,2023,"Q4",4313314,""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",169,171.38,2023,"Q4",4313314,""
"Chelsea",10011,78,"10011","24 - 35 months",221,284.31,2023,"Q4",4313314,""
"Greenwich Village/SoHo",10012,72,"10012","24 - 35 months",82,113.85,2023,"Q4",4313314,""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",253,247.54,2023,"Q4",4313314,""
"Hudson Square/Meatpacking District/West Village",10014,87,"10014","24 - 35 months",129,147.55,2023,"Q4",4313314,""
"Kips Bay/Murray Hill/NoMad",10016,91,"10016","24 - 35 months",274,299.62,2023,"Q4",4313314,""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",79,74.86,2023,"Q4",4313314,""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",40,39.98,2023,"Q4",4313314,"Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",241,235.96,2023,"Q4",4313314,""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",326,315.32,2023,"Q4",4313314,""
"East Midtown",10022,93,"10022","24 - 35 months",184,198.48,2023,"Q4",4313314,""
"Lincoln Square",10023,82,"10023","24 - 35 months",468,569.32,2023,"Q4",4313314,""
"Upper West Side",10024,76,"10024","24 - 35 months",414,545.26,2023,"Q4",4313314,""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,78,"10025","24 - 35 months",523,672.95,2023,"Q4",4313314,""
