"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","13 - 17 years",1,827,683.7,2024,"Q2","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years",1,3250,3160.5,2024,"Q2","HPV",
"East Village/Gramercy/Greenwich Village",10003,78,"10003","13 - 17 years",1,722,928.53,2024,"Q2","HPV",
"Financial District",10004,99,"10004","13 - 17 years",1,154,74.91,2024,"Q2","HPV",
"Financial District",10005,99,"10005","13 - 17 years",1,167,82.63,2024,"Q2","HPV",
"Financial District",10006,99,"10006","13 - 17 years",1,135,67.09,2024,"Q2","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years",1,334,210.74,2024,"Q2","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,76,"10009","13 - 17 years",1,1519,1991.53,2024,"Q2","HPV",
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","13 - 17 years",1,789,589.14,2024,"Q2","HPV",
"Chelsea",10011,92,"10011","13 - 17 years",1,997,1088.19,2024,"Q2","HPV",
"Greenwich Village/SoHo",10012,76,"10012","13 - 17 years",1,406,533.8,2024,"Q2","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years",1,1106,910.1,2024,"Q2","HPV",
"Hudson Square/Meatpacking District/West Village",10014,78,"10014","13 - 17 years",1,492,628.46,2024,"Q2","HPV",
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","13 - 17 years",1,960,812.17,2024,"Q2","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years",1,705,224.8,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","13 - 17 years",1,198,129.3,2024,"Q2","HPV",
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","13 - 17 years",1,1053,806.89,2024,"Q2","HPV",
"Lenox Hill/Upper East Side",10021,99,"10021","13 - 17 years",1,1235,1138.75,2024,"Q2","HPV",
"East Midtown",10022,99,"10022","13 - 17 years",1,814,655.17,2024,"Q2","HPV",
