"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,60,"10001, 10118","6 months - 17 years",1,1316,2209.18,"2025 - 26","Q4","Flu",
"Chinatown/Lower East Side",10002,34,"10002","6 months - 17 years",1,3726,10869.19,"2025 - 26","Q4","Flu",
"East Village/Gramercy/Greenwich Village",10003,51,"10003","6 months - 17 years",1,1679,3284.03,"2025 - 26","Q4","Flu",
"Financial District",10004,99,"10004","6 months - 17 years",1,349,331.84,"2025 - 26","Q4","Flu",
"Financial District",10005,99,"10005","6 months - 17 years",1,558,512.93,"2025 - 26","Q4","Flu",
"Financial District",10006,99,"10006","6 months - 17 years",1,265,239.83,"2025 - 26","Q4","Flu",
"TriBeCa",10007,77,"10007","6 months - 17 years",1,977,1263.24,"2025 - 26","Q4","Flu",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,32,"10009","6 months - 17 years",1,2046,6363.17,"2025 - 26","Q4","Flu",
"Flatiron/Gramercy/Kips Bay",10010,72,"10010","6 months - 17 years",1,1709,2389.59,"2025 - 26","Q4","Flu",
"Chelsea",10011,49,"10011","6 months - 17 years",1,2062,4176.54,"2025 - 26","Q4","Flu",
"Greenwich Village/SoHo",10012,47,"10012","6 months - 17 years",1,920,1939.93,"2025 - 26","Q4","Flu",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,64,"10013","6 months - 17 years",1,2419,3759.91,"2025 - 26","Q4","Flu",
"Hudson Square/Meatpacking District/West Village",10014,52,"10014","6 months - 17 years",1,1229,2380.27,"2025 - 26","Q4","Flu",
"Kips Bay/Murray Hill/NoMad",10016,59,"10016","6 months - 17 years",1,2157,3640.16,"2025 - 26","Q4","Flu",
"East Midtown/Murray Hill",10017,99,"10017","6 months - 17 years",1,1030,987.28,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10018,55,"10018","6 months - 17 years",1,265,484.64,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10019,63,"10019, 10020","6 months - 17 years",1,1947,3104.49,"2025 - 26","Q4","Flu",
"Lenox Hill/Upper East Side",10021,72,"10021","6 months - 17 years",1,3406,4746.55,"2025 - 26","Q4","Flu",
"East Midtown",10022,64,"10022","6 months - 17 years",1,1814,2817.16,"2025 - 26","Q4","Flu",
"Lincoln Square",10023,58,"10023","6 months - 17 years",1,4705,8092.63,"2025 - 26","Q4","Flu",
"Upper West Side",10024,55,"10024","6 months - 17 years",1,5166,9386.69,"2025 - 26","Q4","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,43,"10025","6 months - 17 years",1,5364,12402.37,"2025 - 26","Q4","Flu",
"Central Harlem (South)",10026,32,"10026","6 months - 17 years",1,2004,6279.6,"2025 - 26","Q4","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,29,"10027","6 months - 17 years",1,2847,9974.93,"2025 - 26","Q4","Flu",
"Upper East Side/Yorkville",10028,53,"10028","6 months - 17 years",1,3480,6552.31,"2025 - 26","Q4","Flu",
"East Harlem",10029,32,"10029","6 months - 17 years",1,4503,14168.1,"2025 - 26","Q4","Flu",
"Central Harlem (North)",10030,21,"10030","6 months - 17 years",1,1254,6035.04,"2025 - 26","Q4","Flu",
"Hamilton Heights/West Harlem",10031,22,"10031","6 months - 17 years",1,2101,9545.9,"2025 - 26","Q4","Flu",
"Washington Heights (South)",10032,24,"10032","6 months - 17 years",1,2078,8546.35,"2025 - 26","Q4","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,27,"10033","6 months - 17 years",1,2308,8565.21,"2025 - 26","Q4","Flu",
"Inwood/Washington Heights (North)",10034,23,"10034","6 months - 17 years",1,1565,6760.73,"2025 - 26","Q4","Flu",
"East Harlem",10035,25,"10035","6 months - 17 years",1,1808,7227.93,"2025 - 26","Q4","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,74,"10036","6 months - 17 years",1,1514,2047.83,"2025 - 26","Q4","Flu",
"Central Harlem (North)/East Harlem",10037,33,"10037","6 months - 17 years",1,933,2787.07,"2025 - 26","Q4","Flu",
"Chinatown/Financial District",10038,45,"10038","6 months - 17 years",1,1077,2391.27,"2025 - 26","Q4","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,20,"10039","6 months - 17 years",1,1332,6651.17,"2025 - 26","Q4","Flu",
"Washington Heights (North)",10040,25,"10040","6 months - 17 years",1,1750,6937.4,"2025 - 26","Q4","Flu",
"Roosevelt Island",10044,52,"10044","6 months - 17 years",1,892,1711.39,"2025 - 26","Q4","Flu",
"Lenox Hill/Upper East Side",10065,77,"10065","6 months - 17 years",1,2649,3458.9,"2025 - 26","Q4","Flu",
"Lincoln Square",10069,99,"10069","6 months - 17 years",1,828,809.54,"2025 - 26","Q4","Flu",
"Lenox Hill/Upper East Side",10075,74,"10075, 10162","6 months - 17 years",1,2386,3232.23,"2025 - 26","Q4","Flu",
"Upper East Side/Yorkville",10128,57,"10128","6 months - 17 years",1,4789,8467.12,"2025 - 26","Q4","Flu",
"Battery Park City",10280,42,"10280","6 months - 17 years",1,625,1472.04,"2025 - 26","Q4","Flu",
"Battery Park City",10282,72,"10282","6 months - 17 years",1,809,1120.93,"2025 - 26","Q4","Flu",
"Silver Lake/St. George",10301,29,"10301","6 months - 17 years",1,2264,7780.6,"2025 - 26","Q4","Flu",
"Elm Park",10302,27,"10302","6 months - 17 years",1,1297,4717.95,"2025 - 26","Q4","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,21,"10303","6 months - 17 years",1,1423,6735.4,"2025 - 26","Q4","Flu",
"New Dorp/Todt Hill",10304,26,"10304","6 months - 17 years",1,2518,9820.27,"2025 - 26","Q4","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,27,"10305","6 months - 17 years",1,2237,8214.64,"2025 - 26","Q4","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,25,"10306","6 months - 17 years",1,2814,11138.81,"2025 - 26","Q4","Flu",
"Tottenville",10307,13,"10307","6 months - 17 years",1,444,3456.92,"2025 - 26","Q4","Flu",
"Great Kills",10308,24,"10308","6 months - 17 years",1,1384,5809.41,"2025 - 26","Q4","Flu",
"Charleston/Prince's Bay/Woodrow",10309,19,"10309","6 months - 17 years",1,1431,7430.99,"2025 - 26","Q4","Flu",
"Port Richmond/Randall Manor/West Brighton",10310,26,"10310","6 months - 17 years",1,1616,6233.44,"2025 - 26","Q4","Flu",
"Annadale/Rossville",10312,22,"10312","6 months - 17 years",1,2817,12647.88,"2025 - 26","Q4","Flu",
"Bloomfield/Freshkills Park",10314,26,"10314","6 months - 17 years",1,4784,18508.6,"2025 - 26","Q4","Flu",
"Concourse/Melrose",10451,34,"10451","6 months - 17 years",1,3586,10490,"2025 - 26","Q4","Flu",
"Concourse/Highbridge",10452,26,"10452","6 months - 17 years",1,5015,19199.17,"2025 - 26","Q4","Flu",
"Morris Heights/Mount Hope/University Heights",10453,24,"10453","6 months - 17 years",1,4779,19563.21,"2025 - 26","Q4","Flu",
"Mott Haven/Port Morris",10454,27,"10454","6 months - 17 years",1,2700,10107.45,"2025 - 26","Q4","Flu",
"Mott Haven",10455,28,"10455","6 months - 17 years",1,2998,10693.55,"2025 - 26","Q4","Flu",
"Claremont/Morrisania",10456,27,"10456","6 months - 17 years",1,5935,22314.97,"2025 - 26","Q4","Flu",
"Belmont/Claremont/Mount Hope/Tremont",10457,25,"10457","6 months - 17 years",1,5061,20398.28,"2025 - 26","Q4","Flu",
"Belmont/Fordham University/Kingsbridge",10458,25,"10458","6 months - 17 years",1,4913,19543.88,"2025 - 26","Q4","Flu",
"Charlotte Gardens/Hunts Point",10459,26,"10459","6 months - 17 years",1,3318,12699.79,"2025 - 26","Q4","Flu",
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,23,"10460","6 months - 17 years",1,3609,15677.47,"2025 - 26","Q4","Flu",
"Morris Park/Pelham Bay/Westchester Square",10461,29,"10461","6 months - 17 years",1,3009,10307.18,"2025 - 26","Q4","Flu",
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,32,"10462","6 months - 17 years",1,5082,15858.18,"2025 - 26","Q4","Flu",
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,33,"10463","6 months - 17 years",1,4126,12529.99,"2025 - 26","Q4","Flu",
"City Island",10464,99,"10464","6 months - 17 years",1,1162,758.12,"2025 - 26","Q4","Flu",
"Country Club/Throgs Neck",10465,22,"10465","6 months - 17 years",1,2120,9736.47,"2025 - 26","Q4","Flu",
"Edenwald/Wakefield",10466,21,"10466","6 months - 17 years",1,3280,15970.4,"2025 - 26","Q4","Flu",
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,28,"10467","6 months - 17 years",1,6040,21709.76,"2025 - 26","Q4","Flu",
"Fordham/Kingsbridge/University Heights",10468,23,"10468","6 months - 17 years",1,4321,18695.51,"2025 - 26","Q4","Flu",
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,24,"10469","6 months - 17 years",1,3386,14368,"2025 - 26","Q4","Flu",
"Wakefield/Woodlawn",10470,33,"10470","6 months - 17 years",1,1011,3041.72,"2025 - 26","Q4","Flu",
"Fieldston/North Riverdale/Riverdale",10471,39,"10471","6 months - 17 years",1,1484,3795.4,"2025 - 26","Q4","Flu",
"Soundview",10472,35,"10472","6 months - 17 years",1,5181,14778.43,"2025 - 26","Q4","Flu",
"Castle Hill/Clason Point/Soundview",10473,22,"10473","6 months - 17 years",1,2857,13036.23,"2025 - 26","Q4","Flu",
"Hunts Point",10474,28,"10474","6 months - 17 years",1,797,2816.17,"2025 - 26","Q4","Flu",
"Co-op City/Edenwald",10475,23,"10475","6 months - 17 years",1,1422,6076.33,"2025 - 26","Q4","Flu",
"Bellerose/Douglaston-Little Neck",11004,88,"11004, 11005","6 months - 17 years",1,2788,3176.09,"2025 - 26","Q4","Flu",
"Astoria (South)/Long Island City/Sunnyside",11101,71,"11101","6 months - 17 years",1,3949,5599.9,"2025 - 26","Q4","Flu",
"Astoria (North)",11102,37,"11102","6 months - 17 years",1,1565,4272.32,"2025 - 26","Q4","Flu",
"Astoria (North)/Astoria (South)",11103,29,"11103","6 months - 17 years",1,1423,4848.11,"2025 - 26","Q4","Flu",
"Sunnyside",11104,40,"11104","6 months - 17 years",1,1485,3749.07,"2025 - 26","Q4","Flu",
"Ditmars Steinway",11105,35,"11105","6 months - 17 years",1,1786,5135.36,"2025 - 26","Q4","Flu",
"Astoria (South)",11106,33,"11106","6 months - 17 years",1,1826,5567.2,"2025 - 26","Q4","Flu",
"Long Island City",11109,99,"11109","6 months - 17 years",1,594,435.58,"2025 - 26","Q4","Flu",
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,70,"11201","6 months - 17 years",1,6015,8644.51,"2025 - 26","Q4","Flu",
"East Flatbush (North)/East Flatbush (South)",11203,25,"11203","6 months - 17 years",1,3041,11949.19,"2025 - 26","Q4","Flu",
"Bensonhurst/Mapleton",11204,31,"11204","6 months - 17 years",1,6515,20853.27,"2025 - 26","Q4","Flu",
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,20,"11205","6 months - 17 years",1,2495,12754.56,"2025 - 26","Q4","Flu",
"Williamsburg (South)",11206,13,"11206","6 months - 17 years",1,3163,24306.06,"2025 - 26","Q4","Flu",
"Cypress Hills/East New York",11207,23,"11207","6 months - 17 years",1,4626,20558.17,"2025 - 26","Q4","Flu",
"Cypress Hills/East New York",11208,24,"11208","6 months - 17 years",1,6141,25170.64,"2025 - 26","Q4","Flu",
"Bay Ridge/Fort Hamilton",11209,31,"11209","6 months - 17 years",1,3813,12444.6,"2025 - 26","Q4","Flu",
"Flatlands/Midwood",11210,25,"11210","6 months - 17 years",1,3369,13543.63,"2025 - 26","Q4","Flu",
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,16,"11211, 11249","6 months - 17 years",1,4437,27192.95,"2025 - 26","Q4","Flu",
"Ocean Hill-Brownsville",11212,22,"11212","6 months - 17 years",1,4238,19315.16,"2025 - 26","Q4","Flu",
"Crown Heights (East)",11213,16,"11213","6 months - 17 years",1,2450,15730.34,"2025 - 26","Q4","Flu",
"Bath Beach/Bensonhurst/Gravesend",11214,40,"11214","6 months - 17 years",1,6978,17269.57,"2025 - 26","Q4","Flu",
"Gowanus/Park Slope/Windsor Terrace",11215,64,"11215","6 months - 17 years",1,7365,11535.01,"2025 - 26","Q4","Flu",
