"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,99,"10001, 10118","24 - 35 months",3,233,115.7,2025,"Q4","HepB",""
"Chinatown/Lower East Side",10002,65,"10002","24 - 35 months",3,318,491.86,2025,"Q4","HepB",""
"East Village/Gramercy/Greenwich Village",10003,99,"10003","24 - 35 months",3,223,214.44,2025,"Q4","HepB",""
"Financial District",10004,99,"10004","24 - 35 months",3,44,30.46,2025,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10005,99,"10005","24 - 35 months",3,94,49.62,2025,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Financial District",10006,99,"10006","24 - 35 months",3,58,23.33,2025,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"TriBeCa",10007,99,"10007","24 - 35 months",3,117,111.64,2025,"Q4","HepB",""
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,83,"10009","24 - 35 months",3,263,317.15,2025,"Q4","HepB",""
"Flatiron/Gramercy/Kips Bay",10010,99,"10010","24 - 35 months",3,205,169.73,2025,"Q4","HepB",""
"Chelsea",10011,89,"10011","24 - 35 months",3,248,278.7,2025,"Q4","HepB",""
"Greenwich Village/SoHo",10012,94,"10012","24 - 35 months",3,112,118.55,2025,"Q4","HepB",""
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","24 - 35 months",3,251,235.44,2025,"Q4","HepB",""
"Hudson Square/Meatpacking District/West Village",10014,99,"10014","24 - 35 months",3,171,148.51,2025,"Q4","HepB",""
"Kips Bay/Murray Hill/NoMad",10016,99,"10016","24 - 35 months",3,340,295.89,2025,"Q4","HepB",""
"East Midtown/Murray Hill",10017,99,"10017","24 - 35 months",3,165,78.48,2025,"Q4","HepB",""
"Hell's Kitchen/Midtown Manhattan",10018,99,"10018","24 - 35 months",3,52,41.27,2025,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Hell's Kitchen/Midtown Manhattan",10019,99,"10019, 10020","24 - 35 months",3,321,249.17,2025,"Q4","HepB",""
"Lenox Hill/Upper East Side",10021,99,"10021","24 - 35 months",3,428,308.41,2025,"Q4","HepB",""
"East Midtown",10022,99,"10022","24 - 35 months",3,256,211.42,2025,"Q4","HepB",""
"Lincoln Square",10023,93,"10023","24 - 35 months",3,552,595.97,2025,"Q4","HepB",""
"Upper West Side",10024,99,"10024","24 - 35 months",3,547,547.69,2025,"Q4","HepB",""
"Manhattan Valley/Morningside Heights/Upper West Side",10025,92,"10025","24 - 35 months",3,614,664.55,2025,"Q4","HepB",""
"Central Harlem (South)",10026,67,"10026","24 - 35 months",3,255,383.09,2025,"Q4","HepB",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,70,"10027","24 - 35 months",3,400,570.32,2025,"Q4","HepB",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",3,379,318.85,2025,"Q4","HepB",""
"East Harlem",10029,83,"10029","24 - 35 months",3,617,740.35,2025,"Q4","HepB",""
"Central Harlem (North)",10030,56,"10030","24 - 35 months",3,196,351.61,2025,"Q4","HepB",""
"Hamilton Heights/West Harlem",10031,77,"10031","24 - 35 months",3,395,515.97,2025,"Q4","HepB",""
"Washington Heights (South)",10032,89,"10032","24 - 35 months",3,427,479.52,2025,"Q4","HepB",""
"Washington Heights (North)/Washington Heights (South)",10033,78,"10033","24 - 35 months",3,391,502.22,2025,"Q4","HepB",""
"Inwood/Washington Heights (North)",10034,93,"10034","24 - 35 months",3,338,362.58,2025,"Q4","HepB",""
"East Harlem",10035,68,"10035","24 - 35 months",3,259,381.29,2025,"Q4","HepB",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",3,225,155.62,2025,"Q4","HepB",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",3,198,167.34,2025,"Q4","HepB",""
"Chinatown/Financial District",10038,85,"10038","24 - 35 months",3,116,137.2,2025,"Q4","HepB",""
"Central Harlem (North)/Washington Heights (South)",10039,56,"10039","24 - 35 months",3,195,348.79,2025,"Q4","HepB",""
"Washington Heights (North)",10040,87,"10040","24 - 35 months",3,336,386.85,2025,"Q4","HepB",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",3,140,97.48,2025,"Q4","HepB",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",3,377,246.14,2025,"Q4","HepB",""
"Lincoln Square",10069,99,"10069","24 - 35 months",3,93,61.58,2025,"Q4","HepB",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",3,258,180.1,2025,"Q4","HepB",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",3,503,443.68,2025,"Q4","HepB",""
"Battery Park City",10280,60,"10280","24 - 35 months",3,81,134.74,2025,"Q4","HepB",""
"Battery Park City",10282,80,"10282","24 - 35 months",3,93,116.84,2025,"Q4","HepB",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",3,386,390.6,2025,"Q4","HepB",""
"Elm Park",10302,85,"10302","24 - 35 months",3,208,244,2025,"Q4","HepB",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,82,"10303","24 - 35 months",3,263,319.1,2025,"Q4","HepB",""
"New Dorp/Todt Hill",10304,81,"10304","24 - 35 months",3,382,474.05,2025,"Q4","HepB",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,84,"10305","24 - 35 months",3,352,417.59,2025,"Q4","HepB",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,72,"10306","24 - 35 months",3,399,554.92,2025,"Q4","HepB",""
"Tottenville",10307,74,"10307","24 - 35 months",3,104,141.45,2025,"Q4","HepB",""
"Great Kills",10308,78,"10308","24 - 35 months",3,221,282.9,2025,"Q4","HepB",""
