"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","DOSES","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","Notes"
"Chelsea/NoMad/West Chelsea",10001,68,"10001, 10118","13 - 17 years","2 or 3",453,667.36,2021,"Q4","HPV",
"Chinatown/Lower East Side",10002,99,"10002","13 - 17 years","2 or 3",3218,3019.66,2021,"Q4","HPV",
"East Village/Gramercy/Greenwich Village",10003,66,"10003","13 - 17 years","2 or 3",598,910.74,2021,"Q4","HPV",
"Financial District",10004,99,"10004","13 - 17 years","2 or 3",105,73.51,2021,"Q4","HPV",
"Financial District",10005,99,"10005","13 - 17 years","2 or 3",95,80.04,2021,"Q4","HPV",
"Financial District",10006,79,"10006","13 - 17 years","2 or 3",52,65.57,2021,"Q4","HPV",
"TriBeCa",10007,99,"10007","13 - 17 years","2 or 3",273,206.04,2021,"Q4","HPV",
"Alphabet City/East Village/Stuyvesant Town-Cooper Village",10009,68,"10009","13 - 17 years","2 or 3",1325,1943.67,2021,"Q4","HPV",
"Flatiron/Gramercy/Kips Bay",10010,94,"10010","13 - 17 years","2 or 3",545,577.49,2021,"Q4","HPV",
"Chelsea",10011,70,"10011","13 - 17 years","2 or 3",751,1069.91,2021,"Q4","HPV",
"Greenwich Village/SoHo",10012,61,"10012","13 - 17 years","2 or 3",317,517.85,2021,"Q4","HPV",
"Hudson Square/Little Italy/SoHo/TriBeCa",10013,99,"10013","13 - 17 years","2 or 3",875,873.15,2021,"Q4","HPV",
"Hudson Square/Meatpacking District/West Village",10014,58,"10014","13 - 17 years","2 or 3",363,623.28,2021,"Q4","HPV",
"Kips Bay/Murray Hill/NoMad",10016,90,"10016","13 - 17 years","2 or 3",711,787.01,2021,"Q4","HPV",
"East Midtown/Murray Hill",10017,99,"10017","13 - 17 years","2 or 3",243,217.39,2021,"Q4","HPV",
