"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Lincoln Square",10023,83,"10023","6 months - 4 years",2754,3311.8,"2019 - 20","Q2","Flu",
"Upper West Side",10024,74,"10024","6 months - 4 years",2406,3240.28,"2019 - 20","Q2","Flu",
"Manhattan Valley/Morningside Heights/Upper West Side",10025,75,"10025","6 months - 4 years",2916,3876.51,"2019 - 20","Q2","Flu",
"Central Harlem (South)",10026,67,"10026","6 months - 4 years",1316,1967.6,"2019 - 20","Q2","Flu",
"Central Harlem (South)/Morningside Heights/West Harlem",10027,64,"10027","6 months - 4 years",1876,2918.22,"2019 - 20","Q2","Flu",
"Upper East Side/Yorkville",10028,77,"10028","6 months - 4 years",1552,2020.73,"2019 - 20","Q2","Flu",
"East Harlem",10029,74,"10029","6 months - 4 years",2699,3669.66,"2019 - 20","Q2","Flu",
"Central Harlem (North)",10030,56,"10030","6 months - 4 years",990,1768.94,"2019 - 20","Q2","Flu",
"Hamilton Heights/West Harlem",10031,68,"10031","6 months - 4 years",1744,2572.41,"2019 - 20","Q2","Flu",
"Washington Heights (South)",10032,66,"10032","6 months - 4 years",1643,2473.38,"2019 - 20","Q2","Flu",
"Washington Heights (North)/Washington Heights (South)",10033,72,"10033","6 months - 4 years",1887,2615.04,"2019 - 20","Q2","Flu",
"Inwood/Washington Heights (North)",10034,68,"10034","6 months - 4 years",1309,1923.8,"2019 - 20","Q2","Flu",
"East Harlem",10035,70,"10035","6 months - 4 years",1320,1888.94,"2019 - 20","Q2","Flu",
"Hell's Kitchen/Midtown Manhattan",10036,77,"10036","6 months - 4 years",614,792.68,"2019 - 20","Q2","Flu",
"Central Harlem (North)/East Harlem",10037,95,"10037","6 months - 4 years",771,807.97,"2019 - 20","Q2","Flu",
"Chinatown/Financial District",10038,93,"10038","6 months - 4 years",719,775,"2019 - 20","Q2","Flu",
"Central Harlem (North)/Washington Heights (South)",10039,58,"10039","6 months - 4 years",989,1713.58,"2019 - 20","Q2","Flu",
"Washington Heights (North)",10040,73,"10040","6 months - 4 years",1449,1994.78,"2019 - 20","Q2","Flu",
"Roosevelt Island",10044,88,"10044","6 months - 4 years",487,555.94,"2019 - 20","Q2","Flu",
"Lenox Hill/Upper East Side",10065,96,"10065","6 months - 4 years",1429,1493.82,"2019 - 20","Q2","Flu",
"Lincoln Square",10069,99,"10069","6 months - 4 years",514,332.62,"2019 - 20","Q2","Flu",
"Lenox Hill/Upper East Side",10075,96,"10075, 10162","6 months - 4 years",1058,1107.26,"2019 - 20","Q2","Flu",
"Upper East Side/Yorkville",10128,86,"10128","6 months - 4 years",2185,2538.15,"2019 - 20","Q2","Flu",
"Battery Park City",10280,62,"10280","6 months - 4 years",464,753.63,"2019 - 20","Q2","Flu",
"Battery Park City",10282,99,"10282","6 months - 4 years",679,679.85,"2019 - 20","Q2","Flu",
"Silver Lake/St. George",10301,69,"10301","6 months - 4 years",1379,2007.64,"2019 - 20","Q2","Flu",
"Elm Park",10302,68,"10302","6 months - 4 years",802,1174.26,"2019 - 20","Q2","Flu",
"Graniteville/Mariner's Harbor/Port Ivory",10303,52,"10303","6 months - 4 years",887,1706.17,"2019 - 20","Q2","Flu",
"New Dorp/Todt Hill",10304,64,"10304","6 months - 4 years",1526,2367.31,"2019 - 20","Q2","Flu",
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,56,"10305","6 months - 4 years",1162,2087.04,"2019 - 20","Q2","Flu",
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,56,"10306","6 months - 4 years",1512,2698.05,"2019 - 20","Q2","Flu",
"Tottenville",10307,50,"10307","6 months - 4 years",365,736.95,"2019 - 20","Q2","Flu",
"Great Kills",10308,52,"10308","6 months - 4 years",728,1407.93,"2019 - 20","Q2","Flu",
"Charleston/Prince's Bay/Woodrow",10309,53,"10309","6 months - 4 years",969,1823.06,"2019 - 20","Q2","Flu",
"Port Richmond/Randall Manor/West Brighton",10310,64,"10310","6 months - 4 years",999,1570.13,"2019 - 20","Q2","Flu",
"Annadale/Rossville",10312,54,"10312","6 months - 4 years",1641,3044.03,"2019 - 20","Q2","Flu",
"Bloomfield/Freshkills Park",10314,57,"10314","6 months - 4 years",2615,4590.83,"2019 - 20","Q2","Flu",
"Concourse/Melrose",10451,80,"10451","6 months - 4 years",2489,3129.72,"2019 - 20","Q2","Flu",
"Concourse/Highbridge",10452,70,"10452","6 months - 4 years",3960,5625.77,"2019 - 20","Q2","Flu",
"Morris Heights/Mount Hope/University Heights",10453,74,"10453","6 months - 4 years",4141,5622.62,"2019 - 20","Q2","Flu",
"Mott Haven/Port Morris",10454,71,"10454","6 months - 4 years",2012,2820.52,"2019 - 20","Q2","Flu",
"Mott Haven",10455,75,"10455","6 months - 4 years",2211,2961.36,"2019 - 20","Q2","Flu",
"Claremont/Morrisania",10456,79,"10456","6 months - 4 years",5026,6402.16,"2019 - 20","Q2","Flu",
"Belmont/Claremont/Mount Hope/Tremont",10457,70,"10457","6 months - 4 years",4105,5848.96,"2019 - 20","Q2","Flu",
"Belmont/Fordham University/Kingsbridge",10458,68,"10458","6 months - 4 years",3907,5723.54,"2019 - 20","Q2","Flu",
"Charlotte Gardens/Hunts Point",10459,65,"10459","6 months - 4 years",2428,3744,"2019 - 20","Q2","Flu",
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,65,"10460","6 months - 4 years",2760,4222.06,"2019 - 20","Q2","Flu",
"Morris Park/Pelham Bay/Westchester Square",10461,72,"10461","6 months - 4 years",2111,2918.25,"2019 - 20","Q2","Flu",
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,80,"10462","6 months - 4 years",3730,4644.13,"2019 - 20","Q2","Flu",
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,69,"10463","6 months - 4 years",2721,3964.93,"2019 - 20","Q2","Flu",
"City Island",10464,99,"10464","6 months - 4 years",248,179.81,"2019 - 20","Q2","Flu",
"Country Club/Throgs Neck",10465,50,"10465","6 months - 4 years",1245,2505.52,"2019 - 20","Q2","Flu",
"Edenwald/Wakefield",10466,54,"10466","6 months - 4 years",2283,4211.55,"2019 - 20","Q2","Flu",
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,68,"10467","6 months - 4 years",4399,6449.98,"2019 - 20","Q2","Flu",
"Fordham/Kingsbridge/University Heights",10468,68,"10468","6 months - 4 years",3691,5395.62,"2019 - 20","Q2","Flu",
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,54,"10469","6 months - 4 years",2169,4009.42,"2019 - 20","Q2","Flu",
"Wakefield/Woodlawn",10470,57,"10470","6 months - 4 years",516,909.82,"2019 - 20","Q2","Flu",
"Fieldston/North Riverdale/Riverdale",10471,52,"10471","6 months - 4 years",669,1287.3,"2019 - 20","Q2","Flu",
"Soundview",10472,85,"10472","6 months - 4 years",3496,4127.31,"2019 - 20","Q2","Flu",
"Castle Hill/Clason Point/Soundview",10473,61,"10473","6 months - 4 years",1906,3120.48,"2019 - 20","Q2","Flu",
"Hunts Point",10474,83,"10474","6 months - 4 years",653,789.94,"2019 - 20","Q2","Flu",
"Co-op City/Edenwald",10475,54,"10475","6 months - 4 years",887,1640.8,"2019 - 20","Q2","Flu",
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","6 months - 4 years",901,890.31,"2019 - 20","Q2","Flu",
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","6 months - 4 years",1832,1739.71,"2019 - 20","Q2","Flu",
"Astoria (North)",11102,96,"11102","6 months - 4 years",1146,1198.54,"2019 - 20","Q2","Flu",
"Astoria (North)/Astoria (South)",11103,69,"11103","6 months - 4 years",1006,1458.81,"2019 - 20","Q2","Flu",
"Sunnyside",11104,67,"11104","6 months - 4 years",880,1308.88,"2019 - 20","Q2","Flu",
"Ditmars Steinway",11105,64,"11105","6 months - 4 years",1083,1689.67,"2019 - 20","Q2","Flu",
"Astoria (South)",11106,71,"11106","6 months - 4 years",1231,1739.57,"2019 - 20","Q2","Flu",
"Long Island City",11109,99,"11109","6 months - 4 years",555,340.42,"2019 - 20","Q2","Flu",
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,90,"11201","6 months - 4 years",3439,3836.28,"2019 - 20","Q2","Flu",
"East Flatbush (North)/East Flatbush (South)",11203,62,"11203","6 months - 4 years",2288,3694.38,"2019 - 20","Q2","Flu",
"Bensonhurst/Mapleton",11204,67,"11204","6 months - 4 years",3992,5970.58,"2019 - 20","Q2","Flu",
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,38,"11205","6 months - 4 years",1898,4970.52,"2019 - 20","Q2","Flu",
"Williamsburg (South)",11206,38,"11206","6 months - 4 years",2775,7239.23,"2019 - 20","Q2","Flu",
"Cypress Hills/East New York",11207,54,"11207","6 months - 4 years",3341,6194.71,"2019 - 20","Q2","Flu",
"Cypress Hills/East New York",11208,60,"11208","6 months - 4 years",4223,7032.67,"2019 - 20","Q2","Flu",
"Bay Ridge/Fort Hamilton",11209,60,"11209","6 months - 4 years",2330,3872.61,"2019 - 20","Q2","Flu",
"Flatlands/Midwood",11210,61,"11210","6 months - 4 years",2406,3971.42,"2019 - 20","Q2","Flu",
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,44,"11211, 11249","6 months - 4 years",4143,9339.41,"2019 - 20","Q2","Flu",
"Ocean Hill-Brownsville",11212,60,"11212","6 months - 4 years",3231,5364.19,"2019 - 20","Q2","Flu",
"Crown Heights (East)",11213,49,"11213","6 months - 4 years",2379,4823.04,"2019 - 20","Q2","Flu",
"Bath Beach/Bensonhurst/Gravesend",11214,69,"11214","6 months - 4 years",3647,5261.27,"2019 - 20","Q2","Flu",
"Gowanus/Park Slope/Windsor Terrace",11215,78,"11215","6 months - 4 years",3458,4407.97,"2019 - 20","Q2","Flu",
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,48,"11216","6 months - 4 years",1385,2897.8,"2019 - 20","Q2","Flu",
"Boerum Hill/Park Slope",11217,81,"11217, 11243","6 months - 4 years",1859,2307.43,"2019 - 20","Q2","Flu",
"Kensington/Windsor Terrace",11218,70,"11218","6 months - 4 years",3930,5580.46,"2019 - 20","Q2","Flu",
"Borough Park",11219,67,"11219","6 months - 4 years",7036,10532.8,"2019 - 20","Q2","Flu",
"Sunset Park",11220,96,"11220","6 months - 4 years",6267,6502.2,"2019 - 20","Q2","Flu",
"Bedford-Stuyvesant (East)/Bushwick",11221,48,"11221","6 months - 4 years",2297,4812.88,"2019 - 20","Q2","Flu",
"Greenpoint",11222,97,"11222","6 months - 4 years",1240,1280.91,"2019 - 20","Q2","Flu",
"Gravesend/Homecrest",11223,75,"11223","6 months - 4 years",3761,4997.65,"2019 - 20","Q2","Flu",
"Brighton Beach/Coney Island/Seagate",11224,61,"11224","6 months - 4 years",1279,2087.5,"2019 - 20","Q2","Flu",
"Crown Heights (West)/Prospect Lefferts Gardens",11225,53,"11225","6 months - 4 years",1903,3567,"2019 - 20","Q2","Flu",
"Flatbush/Prospect Lefferts Gardens",11226,62,"11226","6 months - 4 years",3539,5751.56,"2019 - 20","Q2","Flu",
"Bath Beach/Dyker Heights",11228,64,"11228","6 months - 4 years",1511,2356.07,"2019 - 20","Q2","Flu",
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,66,"11229","6 months - 4 years",2934,4447.44,"2019 - 20","Q2","Flu",
"Midwood",11230,72,"11230","6 months - 4 years",4811,6721.47,"2019 - 20","Q2","Flu",
"Carroll Gardens/Cobble Hill/Red Hook",11231,73,"11231","6 months - 4 years",1810,2489.8,"2019 - 20","Q2","Flu",
"Sunset Park",11232,74,"11232","6 months - 4 years",1304,1769.52,"2019 - 20","Q2","Flu",
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,41,"11233","6 months - 4 years",2217,5407.76,"2019 - 20","Q2","Flu",
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,54,"11234","6 months - 4 years",2603,4848.96,"2019 - 20","Q2","Flu",
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,69,"11235","6 months - 4 years",2644,3845.92,"2019 - 20","Q2","Flu",
"Canarsie",11236,53,"11236","6 months - 4 years",2699,5105.87,"2019 - 20","Q2","Flu",
"Bushwick/East Williamsburg",11237,64,"11237","6 months - 4 years",1706,2658.22,"2019 - 20","Q2","Flu",
"Clinton Hill/Prospect Heights",11238,75,"11238","6 months - 4 years",2289,3050.31,"2019 - 20","Q2","Flu",
"East New York",11239,48,"11239","6 months - 4 years",341,703.87,"2019 - 20","Q2","Flu",
"Flushing/Murray Hill",11354,99,"11354","6 months - 4 years",2245,2164.13,"2019 - 20","Q2","Flu",
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","6 months - 4 years",4232,3453.98,"2019 - 20","Q2","Flu",
"College Point",11356,69,"11356","6 months - 4 years",1156,1683.13,"2019 - 20","Q2","Flu",
"Whitestone",11357,61,"11357","6 months - 4 years",1258,2063.18,"2019 - 20","Q2","Flu",
"Auburndale/Murray Hill",11358,79,"11358","6 months - 4 years",1423,1794.84,"2019 - 20","Q2","Flu",
"Bayside (North)",11360,60,"11360","6 months - 4 years",502,843.08,"2019 - 20","Q2","Flu",
"Bayside (North)/Bayside (South)",11361,65,"11361","6 months - 4 years",896,1388.32,"2019 - 20","Q2","Flu",
"Douglaston-Little Neck",11362,59,"11362","6 months - 4 years",481,816.51,"2019 - 20","Q2","Flu",
"Douglaston-Little Neck",11363,55,"11363","6 months - 4 years",164,298.04,"2019 - 20","Q2","Flu",
"Bayside (South)/Oakland Gardens",11364,66,"11364","6 months - 4 years",1086,1651.54,"2019 - 20","Q2","Flu",
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,67,"11365","6 months - 4 years",1601,2394.6,"2019 - 20","Q2","Flu",
"Fresh Meadows/Hillcrest",11366,73,"11366","6 months - 4 years",472,650.67,"2019 - 20","Q2","Flu",
"Kew Gardens Hills/Pomonok",11367,72,"11367","6 months - 4 years",2304,3211.66,"2019 - 20","Q2","Flu",
"Corona/North Corona",11368,78,"11368","6 months - 4 years",6358,8112.19,"2019 - 20","Q2","Flu",
"Airport/East Elmhurst",11369,92,"11369","6 months - 4 years",1719,1862.61,"2019 - 20","Q2","Flu",
"Jackson Heights/Rikers Island",11370,87,"11370","6 months - 4 years",1070,1230.8,"2019 - 20","Q2","Flu",
"Jackson Heights",11372,77,"11372","6 months - 4 years",2735,3568.73,"2019 - 20","Q2","Flu",
"Elmhurst",11373,83,"11373","6 months - 4 years",4613,5536.24,"2019 - 20","Q2","Flu",
"Rego Park",11374,78,"11374","6 months - 4 years",1730,2230.46,"2019 - 20","Q2","Flu",
"Forest Hills",11375,72,"11375","6 months - 4 years",2898,4050.53,"2019 - 20","Q2","Flu",
"Woodside",11377,78,"11377","6 months - 4 years",3393,4374.74,"2019 - 20","Q2","Flu",
"Maspeth",11378,45,"11378","6 months - 4 years",1096,2413.46,"2019 - 20","Q2","Flu",
"Middle Village",11379,51,"11379","6 months - 4 years",991,1945.32,"2019 - 20","Q2","Flu",
"Glendale/Ridgewood",11385,50,"11385","6 months - 4 years",3181,6387.08,"2019 - 20","Q2","Flu",
"Cambria Heights",11411,45,"11411","6 months - 4 years",407,899.48,"2019 - 20","Q2","Flu",
"St. Albans",11412,53,"11412","6 months - 4 years",1053,2001.06,"2019 - 20","Q2","Flu",
"Laurelton/Rosedale",11413,44,"11413","6 months - 4 years",975,2218.48,"2019 - 20","Q2","Flu",
"Hamilton Beach/Howard Beach/Lindenwood",11414,44,"11414","6 months - 4 years",645,1456.1,"2019 - 20","Q2","Flu",
"Kew Gardens",11415,61,"11415","6 months - 4 years",669,1100.02,"2019 - 20","Q2","Flu",
"Ozone Park",11416,75,"11416","6 months - 4 years",1244,1665.15,"2019 - 20","Q2","Flu",
"Ozone Park",11417,67,"11417","6 months - 4 years",1191,1769.89,"2019 - 20","Q2","Flu",
"Richmond Hill",11418,66,"11418","6 months - 4 years",1505,2297.61,"2019 - 20","Q2","Flu",
"Richmond Hill/South Ozone Park",11419,62,"11419","6 months - 4 years",1654,2650.02,"2019 - 20","Q2","Flu",
"South Ozone Park",11420,55,"11420","6 months - 4 years",1501,2732.24,"2019 - 20","Q2","Flu",
"Woodhaven",11421,60,"11421","6 months - 4 years",1377,2291.13,"2019 - 20","Q2","Flu",
"Rosedale",11422,44,"11422","6 months - 4 years",714,1609.62,"2019 - 20","Q2","Flu",
"Hollis/Holliswood",11423,85,"11423","6 months - 4 years",1144,1347.23,"2019 - 20","Q2","Flu",
"Bellerose",11426,62,"11426","6 months - 4 years",631,1020.95,"2019 - 20","Q2","Flu",
"Bellerose/Hollis Hills/Holliswood",11427,57,"11427","6 months - 4 years",730,1271.88,"2019 - 20","Q2","Flu",
"Queens Village",11428,58,"11428","6 months - 4 years",598,1023.68,"2019 - 20","Q2","Flu",
"Queens Village",11429,86,"11001, 11429","6 months - 4 years",1211,1400.24,"2019 - 20","Q2","Flu",
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,92,"11432","6 months - 4 years",3265,3546.2,"2019 - 20","Q2","Flu",
"Jamaica",11433,65,"11433","6 months - 4 years",1516,2333.98,"2019 - 20","Q2","Flu",
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,57,"11434","6 months - 4 years",2099,3704.45,"2019 - 20","Q2","Flu",
"Briarwood/Jamaica",11435,74,"11435","6 months - 4 years",2613,3545.14,"2019 - 20","Q2","Flu",
"South Jamaica/South Ozone Park",11436,49,"11436","6 months - 4 years",626,1282.04,"2019 - 20","Q2","Flu",
"Edgemere/Far Rockaway",11691,57,"11691","6 months - 4 years",3252,5717.5,"2019 - 20","Q2","Flu",
"Arverne/Edgemere",11692,45,"11692","6 months - 4 years",792,1743.7,"2019 - 20","Q2","Flu",
"Arverne/Broad Channel",11693,48,"11693","6 months - 4 years",368,764.78,"2019 - 20","Q2","Flu",
"Belle Harbor-Neponsit/Rockaway Park",11694,52,"11694","6 months - 4 years",560,1080.63,"2019 - 20","Q2","Flu",
"Breezy Point",11697,67,"11697","6 months - 4 years",119,177.78,"2019 - 20","Q2","Flu",
